#stake     ar       d1       d2       d3      x      y    h   dw rhow   imw   ds rhos   ims  nswe bw_str bs_str ba_str bw_fld bs_fld ba_fld
Bor      2022 20211018 20220527 20221019 580202 435918 1408  5.49 524    NA  1.18 600    NA   .16   2.88  -2.17    .71   2.61  -2.01    .60
Borth    2022 20211018 20220506 20221019 580972 436057 1407  5.33 500    NA   .97 600    NA   .16   2.67  -2.09    .58   2.40  -1.93    .48
Br1      2022 20211015 20220501 20221017 630132 402341   86    NA   0  1.61    NA  NA -7.28   .00  -1.45  -7.28  -8.73  -1.45  -7.28  -8.73
Br2      2022       NA 20220330       NA 627903 402986  161    NA   0  1.18    NA  NA    NA   .00  -1.06     NA     NA  -1.06     NA     NA
Br3      2022       NA 20220330       NA 626563 406774  355    NA   0   .69    NA  NA    NA   .00   -.62     NA     NA   -.62     NA     NA
Br7      2022 20211015 20220503 20221017 631198 432485 1243  5.24 510    NA  2.43 600    NA   .15   2.67  -1.21   1.46   2.41  -1.06   1.34
Bru      2022 20211015 20220503 20221017 645996 465902  890  2.56 540    NA    NA  NA -2.12   .04   1.38  -3.50  -2.12   1.26  -3.47  -2.21
Bud      2022 20211015 20220503 20221017 643678 458799 1135  3.17 556    NA    NA  NA  -.03   .22   1.76  -1.79   -.03   1.54  -1.56   -.02
D01      2022       NA 20220505       NA 602823 479608  818   .15 500    NA    NA  NA    NA   .00    .07     NA     NA    .07     NA     NA
D05      2022 20211016 20220505 20221018 599598 468622 1203  2.78 514    NA    NA  NA  -.34   .20   1.43  -1.77   -.34   1.20  -1.57   -.37
D07      2022 20211016 20220505 20221018 596196 461184 1376  3.91 487    NA   .75 600    NA   .26   1.90  -1.45    .45   1.62  -1.19    .43
D09      2022 20211016 20220505 20221018 595503 449077 1586  4.59 486    NA  2.88 600    NA   .28   2.23   -.50   1.73   1.90   -.22   1.68
D12      2022 20211016 20220506 20221018 596005 443864 1648  5.26 485    NA  3.54 600    NA   .20   2.55   -.43   2.12   2.19   -.23   1.96
E01      2022 20211015 20220504 20221017 663170 468450  752  1.79 570    NA    NA  NA -4.65   .02   1.02  -5.67  -4.65   1.01  -5.66  -4.65
E02      2022 20211015 20220504 20221017 662388 465579  947  1.93 568    NA    NA  NA -3.16   .07   1.10  -4.25  -3.16    .94  -4.18  -3.25
E03      2022 20211015 20220504 20221017 661912 460956 1185  5.26 530    NA  1.89 600    NA   .16   2.79  -1.66   1.13   2.57  -1.49   1.08
E04      2022 20211015 20220504 20221017 661898 457801 1285  5.77 516    NA  3.50 600    NA   .20   2.98   -.88   2.10   2.81   -.68   2.13
E07      2022 20211015 20220504 20221017 671457 464755 1068  4.20 530    NA    NA  NA -1.02   .19   2.21  -3.23  -1.02   2.05  -3.03   -.99
E08      2022 20211015 20220504 20221017 671992 467215  948  3.25 526    NA    NA  NA -1.66   .04   1.71  -3.37  -1.66   1.61  -3.33  -1.72
Fl01     2022 20211015 20220503 20221017 647954 440723 1345  7.02 470    NA  4.53 600    NA   .15   3.31   -.59   2.72   3.14   -.44   2.69
G02      2022 20211016 20220506 20221018 582054 439527 1565  4.84 500    NA  1.89 600    NA   .14   2.41  -1.27   1.13   2.13  -1.13   1.00
G03      2022 20211016 20220506 20221018 583098 442497 1659  5.27 469    NA  3.13 600    NA   .14   2.47   -.59   1.88   2.19   -.45   1.74
G04      2022 20211016 20220506 20221018 584050 445460 1688  5.65 492    NA  3.98 600    NA   .17   2.78   -.39   2.39   2.39   -.22   2.17
Go1      2022 20211016 20220506 20221018 575943 452568 1759  5.04 481    NA  4.34 600    NA   .19   2.43    .18   2.60   2.15    .37   2.51
Haab     2022 20211016 20220507 20221018 577206 428440 1729  6.34 450    NA  4.66 600    NA   .17   2.86   -.06   2.80   2.44    .11   2.54
Herm     2022       NA 20220604 20221020 612054 403579 1296  5.96 556    NA  2.20 600    NA   .12   3.32  -2.00   1.32   3.32  -1.88   1.44
Hof01    2022 20211015 20220504 20221017 663215 453005 1140  4.97 568    NA  4.05 600    NA   .10   2.82   -.39   2.43   2.74   -.29   2.45
K01      2022 20211017 20220507 20221018 554393 454360 1037  1.60 630    NA    NA  NA -3.05   .05   1.00  -4.05  -3.05    .95  -4.01  -3.06
K02      2022 20211017 20220507 20221018 556138 453712 1166  2.51 568    NA    NA  NA -1.34   .06   1.43  -2.77  -1.34   1.32  -2.70  -1.38
K03      2022 20211017 20220507 20221018 558786 452708 1289  3.35 550    NA    NA  NA  -.06   .13   1.83  -1.90   -.06   1.69  -1.76   -.07
K04      2022 20211017 20220507 20221018 562141 450870 1484  4.10 498    NA  1.41 600    NA   .17   2.05  -1.20    .85   1.84  -1.03    .82
K05      2022 20211017 20220506 20221018 567548 451404 1676  4.95 478    NA  3.60 600    NA   .17   2.37   -.21   2.16   2.04   -.03   2.00
K06      2022 20211016 20220506 20221018 570669 460599 1943  5.86 473    NA  4.80 600    NA   .35   2.77    .11   2.88   2.42    .46   2.88
K07      2022 20211017 20220507 20221018 562479 443258 1530  4.45 480    NA  1.68 600    NA   .13   2.14  -1.13   1.01   1.94   -.99    .95
Kverk    2022       NA 20220602 20221020 611087 462380 1820  4.32 520    NA  3.86 600    NA   .49   2.25    .07   2.32   2.25    .56   2.81
Oer01    2022       NA 20220604       NA 614979 390398 1825 12.61 550    NA    NA  NA    NA   .00   6.90     NA     NA   6.90     NA     NA
S01      2022 20211127 20220507 20221018 556872 402053  701  1.08 562    NA    NA  NA -4.55   .00    .61  -5.15  -4.54    .55  -5.15  -4.60
S02      2022 20211127 20220507 20221018 557496 411655  998  3.20 616    NA    NA  NA -1.74   .00   1.97  -3.71  -1.74   1.80  -3.71  -1.91
S04      2022 20211020 20220507 20221018 557996 419128 1155  3.70 540    NA    NA  NA -1.07   .06   1.99  -3.06  -1.07   1.93  -3.00  -1.07
S05      2022 20211017 20220507 20221018 569273 427421 1450  5.87 485    NA  1.81 600    NA   .15   2.85  -1.76   1.08   2.76  -1.61   1.15
Ske02    2022 20211016 20220505 20221019 596867 419616 1178  5.19 545    NA   .68 600    NA   .04   2.83  -2.42    .41   2.79  -2.38    .41
Ske03    2022 20211016 20220505 20221019 599893 423703 1298  5.32 457    NA  1.85 600    NA   .14   2.43  -1.32   1.11   2.29  -1.18   1.11
Ske04    2022 20211016 20220505 20221019 603268 427699 1399  6.32 477    NA  2.89 600    NA   .14   3.01  -1.28   1.73   2.87  -1.14   1.73
Ske05    2022 20211016 20220505 20221019 606815 431705 1471  5.77 464    NA  3.01 600    NA   .15   2.68   -.87   1.81   2.52   -.73   1.80
Skf00    2022 20211015 20220502       NA 650177 420923  946  5.55 635    NA    NA  NA    NA   .00   3.52     NA     NA   3.47     NA     NA
Skf01    2022 20211015 20220502 20221017 641115 425251 1282  7.10 510    NA  3.60 600    NA   .12   3.62  -1.46   2.16   3.45  -1.34   2.10
T01      2022 20211127 20220507 20221027 543112 424418  766  1.14 607    NA    NA  NA -5.58   .00    .69  -6.27  -5.58    .64  -6.27  -5.63
T02      2022 20211127 20220507 20221018 544701 425036  883  1.20 542    NA    NA  NA -4.31   .00    .65  -4.96  -4.31    .58  -4.96  -4.38
T03      2022 20211017 20220507 20221018 549483 426461 1063  1.76 610    NA    NA  NA -2.61   .00   1.07  -3.68  -2.61   1.06  -3.68  -2.62
T04      2022 20211017 20220507 20221018 555137 428651 1219  3.96 582    NA    NA  NA  -.64   .05   2.30  -2.94   -.64   2.23  -2.89   -.66
T05      2022 20211017 20220507 20221018 561950 430524 1344  4.62 515    NA    NA  NA  -.29   .12   2.38  -2.67   -.29   2.27  -2.54   -.27
T06      2022 20211017 20220507 20221018 567092 434332 1467  5.10 520    NA  1.04 600    NA   .12   2.66  -2.04    .62   2.45  -1.92    .54
T07      2022 20211017 20220508 20221018 571307 436351 1562  5.12 500    NA  1.86 600    NA   .17   2.56  -1.44   1.12   2.27  -1.27   1.00
T08      2022 20211017 20220508 20221018 574037 438278 1635  5.43 504    NA  2.78 600    NA   .12   2.74  -1.07   1.67   2.33   -.95   1.39
