#stake     ar       d1       d2       d3      x      y    h   dw rhow   imw   ds rhos   ims  nswe bw_str bs_str ba_str bw_fld bs_fld ba_fld
K03      2002 20010915 20020511 20020913 558829 452714 1306  2.67 487    NA    NA  NA   .42   .00   1.30  -1.72   -.42   1.30  -1.72   -.42
K04      2002 20010915 20020511 20020913 562166 451001 1490  3.55 496    NA  1.34 600    NA   .00   1.76   -.96    .80   1.73   -.96    .77
K05      2002 20010915 20020511 20020913 567580 451444 1687  4.30 465    NA  3.07 600    NA   .07   2.00   -.16   1.84   1.90   -.09   1.81
K06      2002 20010915 20020603 20020913 570613 460613 1968  4.87 487    NA  4.83 600    NA   .09   2.37    .53   2.90   2.34    .61   2.95
K07      2002 20010916 20020511 20020913 562478 443243 1541  3.25 442    NA  2.22 600    NA   .06   1.44   -.10   1.33   1.40   -.04   1.36
L1-1     2002       NA 20020603 20020913 585721 435657 1503    NA  NA    NA    NA  NA    NA   .06     NA     NA     NA     NA     NA     NA
L1-2     2002       NA 20020603 20020913 585979 435933 1522    NA  NA    NA    NA  NA    NA   .05     NA     NA     NA     NA     NA     NA
L1-3     2002       NA 20020603 20020913 586141 436097 1530    NA  NA    NA    NA  NA    NA   .06     NA     NA     NA     NA     NA     NA
L1-4     2002       NA 20020603 20020913 586224 436532 1542    NA  NA    NA    NA  NA    NA   .05     NA     NA     NA     NA     NA     NA
L1-5     2002       NA 20020603 20020913 586418 436925 1553    NA  NA    NA    NA  NA    NA   .03     NA     NA     NA     NA     NA     NA
T01      2002 20011111 20020430 20020912 540662 425813  729   .62 531    NA    NA  NA  5.73   .00    .33  -6.06  -5.73    .33  -6.06  -5.73
T02      2002 20011111 20020430 20020912 544536 425039  949  1.63 609    NA    NA  NA  3.62   .00    .99  -4.61  -3.62    .96  -4.61  -3.65
T03      2002 20011111 20020501 20020912 549410 426469 1097  2.45 514    NA    NA  NA  2.23   .00   1.26  -3.49  -2.23   1.16  -3.49  -2.34
T04      2002 20010916 20020501 20020912 555170 428693 1233  3.32 456    NA    NA  NA   .23   .00   1.51  -1.75   -.23   1.50  -1.75   -.24
T05      2002 20010916 20020501 20020912 562070 430666 1342  3.61 476    NA    NA  NA   .34   .00   1.72  -2.06   -.34   1.70  -2.06   -.36
T06      2002 20010916 20020502 20020912 567061 434372 1450  5.43 470    NA  3.04 600    NA   .07   2.55   -.73   1.82   2.53   -.66   1.87
T07      2002 20010916 20020502 20020912 571428 436437 1567  4.66 447    NA  2.67 600    NA   .06   2.08   -.48   1.60   2.06   -.42   1.64
T08      2002 20010916 20020502 20020912 574053 438287 1643  4.61 455    NA  3.06 600    NA   .07   2.10   -.26   1.84   2.08   -.19   1.89
