#stake     ar       d1       d2       d3      x      y    h   dw rhow   imw   ds rhos   ims  nswe bw_str bs_str ba_str bw_fld bs_fld ba_fld
D02      1996 19950927 19960508 19961001 607892 478433  847  1.23 431    NA    NA  NA  4.09   .00    .53  -4.62  -4.09    .53  -4.62  -4.09
D03      1996 19950927 19960508 19960903 606060 476211  962  1.84 530    NA    NA  NA  2.42    NA    .97  -3.40  -2.42    .97  -3.40  -2.42
D05      1996 19950927 19960519 19960903 600144 469427 1192  2.50 414    NA    NA  NA   .82    NA   1.03  -1.85   -.82   1.03  -1.85   -.82
D07      1996 19950927 19960507 19960903 596218 461139 1392  3.26 460    NA   .07 600    NA    NA   1.50  -1.46    .04   1.47  -1.46    .00
D09      1996       NA 19960507 19961001 595552 449127 1587  3.56 472    NA  2.17 600    NA   .07   1.68   -.38   1.30   1.68   -.31   1.37
D10      1996       NA 19960508 19961001 592775 472482 1197  2.70 500    NA    NA  NA  1.95   .00   1.35  -3.29  -1.95   1.35  -3.29  -1.94
E01      1996       NA 19960504 19961001 664280 468968  787  1.49 513    NA    NA  NA  4.28   .00    .77  -5.04  -4.28    .77  -5.04  -4.28
E02      1996       NA 19960504 19961001 662377 465535  967  3.55 535    NA    NA  NA  2.12   .00   1.90  -4.01  -2.12   1.90  -4.01  -2.12
E03      1996       NA 19960504 19961001 661913 460951 1197  7.24 526    NA  3.47 600    NA   .04   3.81  -1.73   2.08   3.81  -1.69   2.12
E04      1996       NA 19960504 19961001 661948 457771 1292  7.95 503    NA  4.67 600    NA   .05   4.00  -1.19   2.80   4.00  -1.14   2.85
G04      1996 19950928 19960427 19960830 583688 445784 1682  4.20 470    NA  3.04 600    NA    NA   1.98   -.15   1.82   1.92   -.15   1.77
K01      1996 19950926 19960428 19960930 552808 455255  937  1.85 481    NA    NA  NA  3.96    NA    .89  -4.85  -3.96    .89  -4.85  -3.96
K02      1996 19950929 19960428 19960930 554496 454616 1097  1.56 484    NA    NA  NA  3.25    NA    .76  -4.01  -3.25    .76  -4.01  -3.25
K03      1996 19950926 19960428 19960930 558789 452708 1307  2.15 553    NA    NA  NA  1.12    NA   1.19  -2.28  -1.12   -.21  -2.28  -2.52
K04      1996 19950926 19960429 19961001 562172 450973 1497  3.26 492    NA   .99 600    NA   .05   1.60  -1.01    .59  -1.19   -.96  -2.15
K05      1996 19950926 19960429 19960830 567614 451461 1687  3.19 470    NA  2.20 600    NA    NA   1.50   -.18   1.32   1.46   -.18   1.28
K06      1996 19950926 19960428 19960901 570528 460504 1967  3.33 435    NA  3.08 600    NA    NA   1.45    .40   1.85   1.37    .40   1.77
Oer01    1996       NA 19960612 19961001 614701 390442 1822 11.68 541    NA 11.52 600    NA   .04   6.32    .59   6.91   6.32    .63   6.95
Ske02-96 1996       NA 19960430       NA 596158 417842 1147  2.68 483    NA    NA  NA    NA    NA   1.29     NA     NA   1.29     NA     NA
Ske03    1996       NA 19960430 19961001 600833 422714 1317  4.37 500    NA  1.74 600    NA   .05   2.19  -1.14   1.04   2.19  -1.09   1.10
Skf00    1996       NA 19960426 19960906 651357 421189  847  3.11 548    NA  1.31 600    NA    NA   1.71  -2.49    .79   1.71  -2.49    .79
T01      1996       NA 19960704 19961001 542121 426880  857   .00  NA    NA    NA  NA  3.83    NA    .00  -3.83  -3.83    .00  -3.83  -3.83
T02      1996       NA 19960704 19961001 544498 425167  967   .10 800    NA    NA  NA  3.16    NA    .08  -3.24  -3.16    .08  -3.24  -3.16
T03      1996       NA 19960704 19961001 549379 426413 1107  2.17 742    NA    NA  NA  1.03    NA   1.61  -2.65  -1.03   1.61  -2.65  -1.03
T04      1996       NA 19960704 19961001 553917 428181 1227  2.07 749    NA   .61 600    NA   .02   1.55  -1.19    .36   1.55  -1.17    .38
T08      1996 19950928 19960429 19960831 574056 438342 1647  4.11 534    NA  2.69 600    NA    NA   2.19   -.58   1.61   2.14   -.58   1.56
