Time,f,d,t,t2,rh,ps,sw_in,sw_out,lw_in,lw_out,HS,Ts,Albedo_acc,TotalPrecipmweq,Snowfallmweq,Rainfallmweq,R_median_filter_albe_GFD
30-May-2018 18:00:00,3.99833333333333,228.5,3.4605,3.981,85.9833333333333,882.097766666667,418.359366666667,271.349433333333,269.799183333333,319.903805164547,0,NaN,0.639376616341319,0,0,0,0.625102788836817
30-May-2018 19:00:00,5.79616666666667,219.75,3.575,4.07833333333333,86.4666666666667,881.81545,292.493766666667,200.539283333333,268.257966666667,320.47358169384,0,NaN,0.639072742701751,0,0,0,0.625102788836817
30-May-2018 20:00:00,4.639,216.516666666667,2.8415,3.28033333333333,89.45,882.034166666667,172.789116666667,131.2177,265.541066666667,317.086898791901,0,NaN,0.636882210935741,0,0,0,0.625102788836817
30-May-2018 21:00:00,4.32183333333333,206.316666666667,2.3415,2.59816666666667,90.3666666666667,882.106616666667,78.05064,70.58544,265.28855,328.68822,0,0,0.634134347365822,4.08621384799517e-05,0,4.08621384799517e-05,0.625102788836817
30-May-2018 22:00:00,3.43583333333333,222.166666666667,1.49516666666667,1.57,91.2333333333333,882.053566666667,19.5750965,22.8532001666667,264.4513,326.368133333333,0,0,0.629908833860597,3.74745575600173e-05,0,3.74745575600173e-05,0.625102788836817
30-May-2018 23:00:00,3.79333333333333,212.7,0.858666666666667,0.929166666666667,92.5333333333333,882.076216666666,3.05825276666667,4.47682433333333,264.5997,324.360583333333,0,0,0.625162925239209,0,0,0,0.625102788836817
31-May-2018 00:00:00,3.8615,213.766666666667,0.142,0.173166666666667,93.5666666666667,881.872133333333,0.238366283333333,2.539557,264.961883333333,322.022566666667,0,0,0.622367093234342,0,0,0,0.625102788836817
31-May-2018 01:00:00,4.3175,211.1,-0.135166666666667,-0.0778333333333333,93.8666666666667,881.579816666667,0.07884955,2.2923575,266.417816666667,320.9699,0,0,0.620812480215788,1.97100778996173e-06,0,1.97100778996173e-06,0.624949288036434
31-May-2018 02:00:00,4.57966666666667,213,-0.0925,-0.0210000000000001,93.05,881.5076,1.691497885,3.56507333333333,271.9346,320.8353,0,0,0.61978736532438,9.44556535023366e-06,0,9.44556535023366e-06,0.624795787236051
31-May-2018 03:00:00,4.22283333333333,226.816666666667,2.17183333333333,2.23383333333333,96.6,881.247583333333,8.37684183333334,6.1799335,331.967,312.640682807352,0,NaN,0.619238235537361,3.44855393996113e-06,0,3.44855393996113e-06,0.624642286435669
31-May-2018 04:00:00,6.58916666666667,210.666666666667,1.757,1.8635,98.1666666666667,881.19955,35.89232,25.5566866666667,305.890583333333,311.242291434662,0,NaN,0.618360059785212,5.15005611700872e-05,0,5.15005611700872e-05,0.624488785635286
31-May-2018 05:00:00,2.3485,238.683333333333,1.57466666666667,1.63933333333333,96.8833333333333,881.885133333333,84.122215,56.51619,321.039916666667,310.098179853005,0,NaN,0.618018610514812,4.72278267397996e-05,0,4.72278267397996e-05,0.624335284834903
31-May-2018 06:00:00,2.89316666666667,198.433333333333,1.59816666666667,1.66566666666667,96.8666666666667,882.09905,155.605966666667,102.227543333333,330.102766666667,310.02523712313,0,NaN,0.617896624083682,2.5750280579814e-05,0,2.5750280579814e-05,0.624181784034521
31-May-2018 07:00:00,2.97033333333333,226.15,2.29083333333333,2.67783333333333,90.7,882.0948,401.485083333333,246.403716666667,268.10515,314.470276477275,0,NaN,0.618177619566475,0,0,0,0.624028283234138
31-May-2018 08:00:00,1.25583333333333,260.916666666667,2.51983333333333,2.8375,91.1166666666667,882.351833333333,479.27685,296.720666666667,303.606833333333,314.825197540309,0,NaN,0.618870282435308,0,0,0,0.623874782433755
31-May-2018 09:00:00,1.85333333333333,195.533333333333,4.02,3.59083333333333,87.9,882.379,580.681633333333,356.1077,305.802783333333,321.823664617392,0,NaN,0.619679563590416,0,0,0,0.623721281633372
31-May-2018 10:00:00,4.31566666666667,201.366666666667,3.9765,4.004,75.7783333333333,882.248083333333,765.65055,453.366416666667,257.6158,322.581580855859,0,NaN,0.619908204184439,0,0,0,0.623567780832989
