Time,HS,HS_mod,HS_nor,HS_obs,lw_out,f,sw_in,lw_in,d,t,sw_out,rh,ps,Ts,Albedo_acc,TotalPrecipmweq,Snowfallmweq,Rainfallmweq,R_median_filter_albe_GFD
01-Jan-2017 10:00:00,NaN,NaN,NaN,NaN,264.347089741047,6.92876763556476,0,240.445830443678,NaN,-9.33545543782697,0,93.087310759111,889.450274942577,NaN,0.806446541565208,0,0,0,0.806446541565208
01-Jan-2017 11:00:00,NaN,NaN,NaN,NaN,272.787629112929,11.9247472405386,0,245.451528044906,NaN,-7.26711634726797,0,79.6490462824926,887.4354828997,NaN,0.806384089323262,0,0,0,0.806384089323262
01-Jan-2017 12:00:00,NaN,NaN,NaN,NaN,275.828909096991,12.6692666316737,11.935555569945,244.950455379712,NaN,-6.54449197381598,9.62389670663308,77.1548907026662,885.898435560064,NaN,0.806321637081317,7.11088693101374e-05,6.30798770898764e-05,8.02899222026099e-06,0.806321637081317
01-Jan-2017 13:00:00,NaN,NaN,NaN,NaN,280.687260833634,17.3679278671834,23.246518778393,234.429625231166,NaN,-5.447749536674,18.7427192806203,72.0699898547153,884.192464341316,NaN,0.806259184839371,4.05544346499482e-05,4.94455653501973e-05,0,0.806259184839371
01-Jan-2017 14:00:00,NaN,NaN,NaN,NaN,284.478007094043,15.5152431909891,14.6819696827509,242.018227468612,NaN,-4.52791272370797,11.8365559863282,66.2676009068296,884.505772255156,NaN,0.806196732597425,0,0,0,0.806196732597425
01-Jan-2017 15:00:00,NaN,NaN,NaN,NaN,282.660779226395,9.00010648153502,0,238.443499677927,NaN,-4.96739340828697,0,67.5377139618556,887.030640980701,NaN,0.806134280355479,0,0,0,0.806134280355479
01-Jan-2017 16:00:00,NaN,NaN,NaN,NaN,281.09251405781,8.17474405071692,0,227.314733332023,NaN,-5.38610325759498,0,66.3789139315832,887.829460897946,NaN,0.806071828113533,0,0,0,0.806071828113533
01-Jan-2017 17:00:00,NaN,NaN,NaN,NaN,282.04790499204,8.98916262114884,0,226.336771457704,NaN,-5.16705506163999,0,62.1057976133222,887.468611613525,NaN,0.806009375871587,0,0,0,0.806009375871587
01-Jan-2017 18:00:00,NaN,NaN,NaN,NaN,280.217707236702,7.01762260395287,0,222.46459317541,NaN,-5.61414316060996,0,56.4708034719913,888.165545414207,NaN,0.805946923629642,0,0,0,0.805946923629642
01-Jan-2017 19:00:00,NaN,NaN,NaN,NaN,281.970060319381,5.0005106062384,0,216.711559633266,NaN,-5.23027989978198,0,44.8044366498923,888.126088322112,NaN,0.805884471387696,0,0,0,0.805884471387696
01-Jan-2017 20:00:00,NaN,NaN,NaN,NaN,283.907126443974,4.00702754985266,0,211.85805010631,NaN,-4.80085256042099,0,37.3385232759928,887.388108655581,NaN,0.80582201914575,0,0,0,0.80582201914575
01-Jan-2017 21:00:00,NaN,NaN,NaN,NaN,283.737424468227,4.3886471565752,0,206.602091176831,NaN,-4.86486078229495,0,34.8920541308525,886.143975863329,NaN,0.805759566903804,0,0,0,0.805759566903804
01-Jan-2017 22:00:00,NaN,NaN,NaN,NaN,279.733130998762,5.71080880649425,0,203.982219376264,NaN,-5.81507362893996,0,46.7811358333787,884.83369686208,NaN,0.805697114661859,0,0,0,0.805697114661859
01-Jan-2017 23:00:00,NaN,NaN,NaN,NaN,284.465242092336,8.93039322755167,0,204.657969212603,NaN,-4.70448824655898,0,53.2540733970502,883.656777330112,NaN,0.805634662419913,0,0,0,0.805634662419913
02-Jan-2017 00:00:00,NaN,NaN,NaN,NaN,288.430298782066,9.16315068016584,0,206.152343272562,NaN,-3.78015050694097,0,50.5996887897585,883.519934778097,NaN,0.805572210177967,0,0,0,0.805572210177967
02-Jan-2017 01:00:00,NaN,NaN,NaN,NaN,280.077177688498,6.06896285462244,0,203.60659520551,NaN,-5.73585999076795,0,54.9914466783836,883.470834802643,NaN,0.805509757936021,0,0,0,0.805509757936021
