Time,f,HS,HS_mod,HS_nor,HS_obs,lw_out,d,sw_in,lw_in,t,sw_out,rh,ps,Ts,Albedo_acc,TotalPrecipmweq,Snowfallmweq,Rainfallmweq,R_median_filter_albe_GFD
01-Jan-2010 00:00:00,2.7464598109813,NaN,NaN,NaN,NaN,244.921295344443,NaN,0,170.37652527966,-14.594071589405,0,100,880.553776756018,NaN,0.687327042392975,0,0,0,0.687327042392975
01-Jan-2010 01:00:00,2.69362159659173,NaN,NaN,NaN,NaN,246.214975247684,NaN,0,170.502997970964,-14.257331991026,0,92.8285738459295,880.398393009478,NaN,0.687266792351072,0,0,0,0.687266792351072
01-Jan-2010 02:00:00,2.84730985220355,NaN,NaN,NaN,NaN,247.444545435472,NaN,0,170.414266744292,-13.939572744655,0,81.9563595238546,880.249763621312,NaN,0.687206542309169,0,0,0,0.687206542309169
01-Jan-2010 03:00:00,2.87252386417844,NaN,NaN,NaN,NaN,248.889861950722,NaN,0,170.438516463707,-13.566884559425,0,74.041159606616,879.937614956791,NaN,0.687146292267266,0,0,0,0.687146292267266
01-Jan-2010 04:00:00,2.78544314305991,NaN,NaN,NaN,NaN,249.209854959104,NaN,0,170.260818190349,-13.485528959301,0,66.3261704976931,879.635268666846,NaN,0.687086042225363,0,0,0,0.687086042225363
01-Jan-2010 05:00:00,2.72573429377033,NaN,NaN,NaN,NaN,249.609168058975,NaN,0,170.283633554886,-13.382858555811,0,61.720586978321,879.292767822523,NaN,0.687025792183459,0,0,0,0.687025792183459
01-Jan-2010 06:00:00,2.63558042750212,NaN,NaN,NaN,NaN,249.419090873354,NaN,0,170.206219970343,-13.43205739034,0,58.0757759360608,878.980269579878,NaN,0.686965542141556,0,0,0,0.686965542141556
01-Jan-2010 07:00:00,2.49903544914467,NaN,NaN,NaN,NaN,248.948902503968,NaN,0,169.750385701725,-13.555239037208,0,58.0017478080361,879.030753356122,NaN,0.686905292099653,0,0,0,0.686905292099653
01-Jan-2010 08:00:00,2.23408302837519,NaN,NaN,NaN,NaN,247.37123143829,NaN,0,169.131634298797,-13.965142500715,0,61.3164101034073,879.254986459521,NaN,0.68684504205775,0,0,0,0.68684504205775
01-Jan-2010 09:00:00,2.05715139050095,NaN,NaN,NaN,NaN,245.189227881904,NaN,0,168.248679206493,-14.535427189529,0,65.0449864486934,879.77119562185,NaN,0.686784792015847,0,0,0,0.686784792015847
01-Jan-2010 10:00:00,2.57214473787749,NaN,NaN,NaN,NaN,245.678569701245,NaN,0,167.6546176394,-14.411320036645,0,65.0260057340983,880.101372682178,NaN,0.686724541973944,0,0,0,0.686724541973944
01-Jan-2010 11:00:00,3.20187451534286,NaN,NaN,NaN,NaN,248.109241910017,NaN,0,168.828803547037,-13.776208178745,0,66.0507162502582,880.298002013152,NaN,0.686664291932041,0,0,0,0.686664291932041
01-Jan-2010 12:00:00,3.88467625516854,NaN,NaN,NaN,NaN,248.200936437565,NaN,13.7519584593305,169.053251572717,-13.751411652474,9.4421502620816,65.1838965742326,880.458680893785,NaN,0.686604041890138,0,0,0,0.686604041890138
