Time,f,HS,HS_mod,HS_nor,HS_obs,lw_out,d,sw_in,lw_in,t,sw_out,rh,ps,Ts,Albedo_acc,TotalPrecipmweq,Snowfallmweq,Rainfallmweq,R_median_filter_albe_GFD
01-Jan-2003 00:00:00,2.31413772516419,NaN,NaN,NaN,NaN,278.612682992857,NaN,0,288.733816282589,-5.67987017174596,0,100,864.524703029493,NaN,0.624398255371513,0,0,0,0.624398255371513
01-Jan-2003 01:00:00,0.907067347586222,NaN,NaN,NaN,NaN,281.713660543403,NaN,0,288.324533608538,-4.95561412196696,0,97.4312186745817,864.339715716386,NaN,0.624213039145284,0,0,0,0.624213039145284
01-Jan-2003 02:00:00,2.18817994060967,NaN,NaN,NaN,NaN,279.331524009065,NaN,0,286.676235558247,-5.520668371353,0,100,864.178241590081,NaN,0.624027822919055,0,1.79352030045266e-07,0,0.624027822919055
01-Jan-2003 03:00:00,2.13194073067149,NaN,NaN,NaN,NaN,280.636798908294,NaN,0,288.651061894882,-5.20559524096495,0,100,863.990533982511,NaN,0.623842606692826,1.23585341400485e-05,1.19327893960417e-05,4.25744744006807e-07,0.623842606692826
01-Jan-2003 04:00:00,3.47864405204833,NaN,NaN,NaN,NaN,275.766811551404,NaN,0,276.548863891483,-6.40929422669399,0,100,863.751582279827,NaN,0.623657390466597,6.98623814992061e-06,8.04252349792023e-06,0,0.623657390466597
01-Jan-2003 05:00:00,3.36577200529127,NaN,NaN,NaN,NaN,278.387113134937,NaN,0,281.7193653205,-5.76593549996699,0,100,863.511964050215,NaN,0.623472174240368,0,0,0,0.623472174240368
01-Jan-2003 06:00:00,3.18780696822159,NaN,NaN,NaN,NaN,279.326748398298,NaN,0,290.226447823801,-5.50512526877498,0,100,863.388254985198,NaN,0.62328695801414,1.9356070160029e-05,1.9492063242069e-05,0,0.62328695801414
01-Jan-2003 07:00:00,2.84660779778359,NaN,NaN,NaN,NaN,275.890533097341,NaN,0,281.42275952747,-6.35687157077996,0,100,863.40969735115,NaN,0.623101741787911,2.49100092401022e-05,2.20760224009382e-05,2.83398683916403e-06,0.623101741787911
01-Jan-2003 08:00:00,3.28495276114983,NaN,NaN,NaN,NaN,276.093225933239,NaN,0,280.244664974669,-6.31444147915397,0,100,863.400381658327,NaN,0.622916525561682,2.0682538219944e-05,2.31003669069878e-05,0,0.622916525561682
01-Jan-2003 09:00:00,3.00861299384435,NaN,NaN,NaN,NaN,275.127428118947,NaN,0,286.596971524607,-6.51328830191596,0,100,863.569320659267,NaN,0.622731309335453,4.44196158900922e-05,4.06190607710641e-05,3.8005551190281e-06,0.622731309335453
01-Jan-2003 10:00:00,2.51032458540878,NaN,NaN,NaN,NaN,273.76989554215,NaN,0,284.710505520695,-6.84505854639099,0,100,863.601766566748,NaN,0.622546093109224,5.93605299798128e-05,5.1206926331929e-05,8.15360364788376e-06,0.622546093109224
01-Jan-2003 11:00:00,2.37873549863568,NaN,NaN,NaN,NaN,273.802517755789,NaN,0,284.456681319485,-6.83849661890196,0,100,863.583456456334,NaN,0.622360876882995,3.13732048400652e-05,2.88197590460868e-05,2.55344579397842e-06,0.622360876882995
01-Jan-2003 12:00:00,2.12866275209465,NaN,NaN,NaN,NaN,273.185944157477,NaN,6.78743415045037,283.957712040017,-6.98787381943799,4.22297632672076,100,863.705803410814,NaN,0.622175660656767,0.00010159065570997,9.31046592379516e-05,8.4859964720181e-06,0.622175660656767
01-Jan-2003 13:00:00,1.45378938638566,NaN,NaN,NaN,NaN,272.807900364333,NaN,14.3468396128634,283.019653248837,-7.082606772139,8.92359714697855,100,863.70894358013,NaN,0.621990444430538,0.000121911475810066,0.000113176030082968,8.73544572709762e-06,0.621990444430538
01-Jan-2003 14:00:00,2.61941442516836,NaN,NaN,NaN,NaN,273.020952618747,NaN,10.0686222605534,283.498226340953,-7.02944527790999,6.26072196242639,100,863.739708675846,NaN,0.621805228204309,2.95658493100746e-05,1.77066950760718e-05,1.18591542340027e-05,0.621805228204309
01-Jan-2003 15:00:00,2.14698827507116,NaN,NaN,NaN,NaN,271.970221421408,NaN,0,283.001845752116,-7.28301189529896,0,100,863.720619423267,NaN,0.62162001197808,2.88025938598366e-05,1.47705078119316e-05,1.40320860479051e-05,0.62162001197808
01-Jan-2003 16:00:00,2.43398429084403,NaN,NaN,NaN,NaN,271.090443022896,NaN,0,281.304793648782,-7.50203361673096,0,100,863.710749979782,NaN,0.621434795751851,2.80761718699978e-05,2.20829455370222e-05,5.99322633297561e-06,0.621434795751851
01-Jan-2003 17:00:00,2.55755248599666,NaN,NaN,NaN,NaN,269.781821871238,NaN,0,279.985937772748,-7.823014599592,0,100,863.549241485971,NaN,0.621249579525623,2.92203234600947e-05,1.96840261239686e-05,9.53629733612615e-06,0.621249579525623
01-Jan-2003 18:00:00,1.85079177942248,NaN,NaN,NaN,NaN,268.849643244529,NaN,0,279.430150062409,-8.05052040062998,0,100,863.5358506602,NaN,0.621064363299394,2.69215469700157e-05,2.39218472630682e-05,2.99969970694747e-06,0.621064363299394
01-Jan-2003 19:00:00,1.98262021066477,NaN,NaN,NaN,NaN,267.693875973913,NaN,0,276.035169065038,-8.34652257803498,0,100,863.562502283202,NaN,0.620879147073165,2.50244140599989e-05,1.12660309399644e-05,1.37583831200345e-05,0.620879147073165
01-Jan-2003 20:00:00,1.36953640533589,NaN,NaN,NaN,NaN,266.65198012844,NaN,0,277.530942981396,-8.59207036633995,0,100,863.641719252833,NaN,0.620693930846936,4.00116694700046e-05,2.01415568669745e-05,1.98701126030301e-05,0.620693930846936
01-Jan-2003 21:00:00,1.4689493670527,NaN,NaN,NaN,NaN,266.690172461368,NaN,0,277.049347882506,-8.58513105786898,0,100,863.737207885654,NaN,0.620508714620707,3.68010241500087e-05,2.48033549030424e-05,1.19976692469663e-05,0.620508714620707
01-Jan-2003 22:00:00,2.08499122266282,NaN,NaN,NaN,NaN,265.782856969987,NaN,0,276.227991726048,-8.80984948994097,0,100,863.796069095171,NaN,0.620323498394478,2.91748046900011e-05,1.25350048400605e-05,1.66397998499406e-05,0.620323498394478
01-Jan-2003 23:00:00,2.00591335387495,NaN,NaN,NaN,NaN,263.115094801897,NaN,0,272.013705931296,-9.482758174173,0,100,863.86731498434,NaN,0.62013828216825,1.87336966100702e-05,5.84844133493334e-06,1.28852552751368e-05,0.62013828216825
02-Jan-2003 00:00:00,2.53256497791027,NaN,NaN,NaN,NaN,259.729389153373,NaN,0,264.368211705672,-10.355634936184,0,100,864.040457834215,NaN,0.619953065942021,0,0,0,0.619953065942021
02-Jan-2003 01:00:00,3.33057399013316,NaN,NaN,NaN,NaN,255.072407052206,NaN,0,249.175434936363,-11.594172422076,0,100,864.087680611422,NaN,0.619767849715792,0,0,0,0.619767849715792
02-Jan-2003 02:00:00,6.1064158687986,NaN,NaN,NaN,NaN,240.345189004246,NaN,0,202.987002307772,-15.621554452807,0,100,864.155708317875,NaN,0.619582633489563,0,0,0,0.619582633489563
02-Jan-2003 03:00:00,7.52762832268428,NaN,NaN,NaN,NaN,238.513738621836,NaN,0,221.827902693547,-16.005597667921,0,100,864.150385147475,NaN,0.619397417263334,0,0,0,0.619397417263334
02-Jan-2003 04:00:00,7.9193354117799,NaN,NaN,NaN,NaN,242.377942372331,NaN,0,249.138616925158,-14.846436218526,0,99.2904258497738,864.218380979311,NaN,0.619212201037106,0,0,0,0.619212201037106
02-Jan-2003 05:00:00,5.76282414241891,NaN,NaN,NaN,NaN,257.449253456434,NaN,0,267.48639135652,-10.907162301555,0,100,864.17378759005,NaN,0.619026984810877,0,0,0,0.619026984810877
02-Jan-2003 06:00:00,5.43824235247231,NaN,NaN,NaN,NaN,261.492304219991,NaN,0,263.343535967019,-9.92474339345296,0,100,864.317502916735,NaN,0.618841768584648,0,0,0,0.618841768584648
02-Jan-2003 07:00:00,4.94183893429219,NaN,NaN,NaN,NaN,261.331483126304,NaN,0,260.111801305331,-9.98037828914795,0,100,864.494965460902,NaN,0.618656552358419,0,0,0,0.618656552358419
02-Jan-2003 08:00:00,4.22177034251786,NaN,NaN,NaN,NaN,255.36305334853,NaN,0,250.018725775889,-11.516885251287,0,100,864.635935020088,NaN,0.61847133613219,0,0,0,0.61847133613219
02-Jan-2003 09:00:00,4.04200818236241,NaN,NaN,NaN,NaN,258.744801043309,NaN,0,264.838481819692,-10.597720488954,0,100,864.777489300808,NaN,0.618286119905961,0,0,0,0.618286119905961
02-Jan-2003 10:00:00,6.68307912066702,NaN,NaN,NaN,NaN,249.609436201211,NaN,0,216.754265073574,-13.14456377549,0,100,864.860753918151,NaN,0.618100903679733,0,0,0,0.618100903679733
02-Jan-2003 11:00:00,8.47754443539385,NaN,NaN,NaN,NaN,248.185440137321,NaN,0,251.373742496165,-13.33203338963,0,99.4927137786042,864.893832108156,NaN,0.617915687453504,0,0,0,0.617915687453504
02-Jan-2003 12:00:00,9.16370369078052,NaN,NaN,NaN,NaN,244.738474648342,NaN,11.2520694350214,197.078884930651,-14.5026972119,6.95074615437779,100,864.92248436262,NaN,0.617730471227275,0,0,0,0.617730471227275
02-Jan-2003 13:00:00,6.32729529789044,NaN,NaN,NaN,NaN,253.387266718934,NaN,24.7749316577516,185.572958486926,-12.340925835797,15.2996414882197,100,864.823102473006,NaN,0.617545255001046,0,0,0,0.617545255001046
02-Jan-2003 14:00:00,6.22058523570569,NaN,NaN,NaN,NaN,248.543959817552,NaN,16.6203729567614,202.10914084111,-13.492963269507,10.2607540930381,100,864.761667139581,NaN,0.617360038774817,0,0,0,0.617360038774817
02-Jan-2003 15:00:00,5.97361890170068,NaN,NaN,NaN,NaN,248.025435717128,NaN,0,201.123126691668,-13.631401942949,0,100,864.861264690969,NaN,0.617174822548588,0,0,0,0.617174822548588
02-Jan-2003 16:00:00,5.75739282548954,NaN,NaN,NaN,NaN,253.013111961548,NaN,0,219.691429482463,-12.262795277157,0,100,865.091036766705,NaN,0.61698960632236,8.93316788983611e-06,9.3145612280523e-06,0,0.61698960632236
02-Jan-2003 17:00:00,5.81564303782426,NaN,NaN,NaN,NaN,265.501139077552,NaN,0,276.281050447352,-8.87823836487297,0,91.2892616320308,865.081352378806,NaN,0.616804390096131,9.66652701899875e-05,0.000104313346987965,0,0.616804390096131
02-Jan-2003 18:00:00,6.75135867328516,NaN,NaN,NaN,NaN,265.498551899709,NaN,0,276.893421578685,-8.875883527491,0,88.3617398157551,865.086495177037,NaN,0.616619173869902,0.000123757759710088,0.000125495357470982,0,0.616619173869902
02-Jan-2003 19:00:00,5.78093802072777,NaN,NaN,NaN,NaN,267.263249908494,NaN,0,275.249153479591,-8.454740221093,0,89.4997043813488,865.294170030401,NaN,0.616433957643673,0.000101533122490082,9.88986584990244e-05,2.6344639910576e-06,0.616433957643673
02-Jan-2003 20:00:00,4.72150675426081,NaN,NaN,NaN,NaN,269.017069264225,NaN,0,271.051216656041,-8.05055726413997,0,92.8928655800283,865.459000625709,NaN,0.616248741417444,6.38980979799726e-05,6.36711391209701e-05,2.26958859002487e-07,0.616248741417444
02-Jan-2003 21:00:00,3.95038907449776,NaN,NaN,NaN,NaN,270.911869088461,NaN,0,274.212543693853,-7.57896760123998,0,94.9541648665583,865.664664864029,NaN,0.616063525191216,3.49121093800022e-05,3.64255906280277e-05,0,0.616063525191216
02-Jan-2003 22:00:00,3.68621243014545,NaN,NaN,NaN,NaN,269.930423967482,NaN,0,264.040662454709,-7.86404546644195,0,98.059972595745,865.807027932816,NaN,0.615878308964987,1.17610582399266e-05,1.84040046040081e-05,0,0.615878308964987
02-Jan-2003 23:00:00,3.96226689137898,NaN,NaN,NaN,NaN,267.083303503279,NaN,0,248.92702898566,-8.62627746926199,0,100,865.998427783377,NaN,0.615693092738758,0,1.15302311394316e-06,0,0.615693092738758
03-Jan-2003 00:00:00,4.53370719449703,NaN,NaN,NaN,NaN,269.491617656648,NaN,0,257.699400816708,-8.00045876716899,0,100,866.234379832597,NaN,0.615507876512529,0,0,0,0.615507876512529
03-Jan-2003 01:00:00,4.80483839326116,NaN,NaN,NaN,NaN,268.283694136718,NaN,0,249.782898054296,-8.33082930605497,0,100,866.482240943855,NaN,0.6153226602863,0,0,0,0.6153226602863
03-Jan-2003 02:00:00,2.56791442536764,NaN,NaN,NaN,NaN,263.541407290838,NaN,0,239.937092699498,-9.5355996669,0,100,866.806475886221,NaN,0.615137444060071,0,0,0,0.615137444060071
03-Jan-2003 03:00:00,3.90713947456725,NaN,NaN,NaN,NaN,261.545124380401,NaN,0,231.887200457351,-10.067026684265,0,100,866.96081394045,NaN,0.614952227833843,0,0,0,0.614952227833843
03-Jan-2003 04:00:00,4.11960111723022,NaN,NaN,NaN,NaN,258.928544084838,NaN,0,193.820104241367,-10.905674248466,0,100,867.211779410512,NaN,0.614767011607614,0,0,0,0.614767011607614
03-Jan-2003 05:00:00,5.25594793872012,NaN,NaN,NaN,NaN,260.292319094458,NaN,0,194.371081001222,-10.563379550763,0,100,867.494166210794,NaN,0.614581795381385,0,0,0,0.614581795381385
03-Jan-2003 06:00:00,5.09709897393512,NaN,NaN,NaN,NaN,259.827847081707,NaN,0,195.078826066576,-10.675351526104,0,100,867.729329803931,NaN,0.614396579155156,0,0,0,0.614396579155156
03-Jan-2003 07:00:00,4.22591829716205,NaN,NaN,NaN,NaN,261.139454129391,NaN,0,201.886067639446,-10.315874755396,0,100,867.900780291368,NaN,0.614211362928927,0,0,0,0.614211362928927
03-Jan-2003 08:00:00,3.88632954479665,NaN,NaN,NaN,NaN,260.023536481198,NaN,0,193.53969109154,-10.634330617338,0,100,868.049231339493,NaN,0.614026146702698,0,0,0,0.614026146702698
03-Jan-2003 09:00:00,5.05868609907983,NaN,NaN,NaN,NaN,256.037510943085,NaN,0,192.572600795078,-11.636161461458,0,100,868.332613052873,NaN,0.61384093047647,0,0,0,0.61384093047647
03-Jan-2003 10:00:00,6.70191034093567,NaN,NaN,NaN,NaN,253.085237736121,NaN,0,191.007528994593,-12.38997160505,0,100,868.699721107265,NaN,0.613655714250241,0,0,0,0.613655714250241
03-Jan-2003 11:00:00,5.93524848428453,NaN,NaN,NaN,NaN,256.634217656729,NaN,0,192.458653298656,-11.486753489788,0,100,868.892323516877,NaN,0.613470498024012,0,0,0,0.613470498024012
03-Jan-2003 12:00:00,1.53749471468137,NaN,NaN,NaN,NaN,257.132822688359,NaN,16.606829932278,192.995320205681,-11.358935822493,10.184724374785,100,869.230775477908,NaN,0.613285281797783,0,0,0,0.613285281797783
03-Jan-2003 13:00:00,5.38730597529737,NaN,NaN,NaN,NaN,259.735222300019,NaN,30.0521875277812,193.710738644511,-10.705210535022,18.4249981438513,100,869.320025761478,NaN,0.613100065571554,0,0,0,0.613100065571554
03-Jan-2003 14:00:00,4.5623705034196,NaN,NaN,NaN,NaN,256.926496069819,NaN,18.8382943556139,197.876325802778,-11.386199836891,11.546270346894,100,869.52686114981,NaN,0.612914849345326,0,0,0,0.612914849345326
03-Jan-2003 15:00:00,2.60034640438543,NaN,NaN,NaN,NaN,259.184173120897,NaN,0,195.206546264075,-10.835014458681,0,100,869.64044996337,NaN,0.612729633119097,0,0,0,0.612729633119097
03-Jan-2003 16:00:00,1.38151714334962,NaN,NaN,NaN,NaN,255.036091267782,NaN,0,191.734525539818,-11.892675390185,0,100,869.841083668385,NaN,0.612544416892868,0,0,0,0.612544416892868
03-Jan-2003 17:00:00,2.64538439782159,NaN,NaN,NaN,NaN,257.049233652018,NaN,0,191.164270473319,-11.38908546402,0,100,870.113264371014,NaN,0.612359200666639,0,0,0,0.612359200666639
03-Jan-2003 18:00:00,3.3611349073699,NaN,NaN,NaN,NaN,257.81004590783,NaN,0,191.066768636147,-11.198931141927,0,100,870.363405133804,NaN,0.61217398444041,0,0,0,0.61217398444041
03-Jan-2003 19:00:00,3.45953850759003,NaN,NaN,NaN,NaN,257.679797064105,NaN,0,190.727218332675,-11.233239706313,0,100,870.539919616669,NaN,0.611988768214181,0,0,0,0.611988768214181
03-Jan-2003 20:00:00,3.52118052273941,NaN,NaN,NaN,NaN,257.716104654679,NaN,0,190.531067079028,-11.225130862981,0,100,870.745199549775,NaN,0.611803551987953,0,0,0,0.611803551987953
03-Jan-2003 21:00:00,3.88657176824931,NaN,NaN,NaN,NaN,256.37411172038,NaN,0,190.333733891249,-11.562780359661,0,100,870.980824518213,NaN,0.611618335761724,0,0,0,0.611618335761724
03-Jan-2003 22:00:00,4.00663487628407,NaN,NaN,NaN,NaN,255.428455504031,NaN,0,189.681811872397,-11.804083285813,0,100,871.191247486067,NaN,0.611433119535495,0,0,0,0.611433119535495
03-Jan-2003 23:00:00,5.14059607921522,NaN,NaN,NaN,NaN,252.854605038824,NaN,0,188.652301090004,-12.460476309496,0,100,871.416705540465,NaN,0.611247903309266,0,0,0,0.611247903309266
04-Jan-2003 00:00:00,6.0650865955334,NaN,NaN,NaN,NaN,251.226682084154,NaN,0,187.714470136477,-12.879672099869,0,100,871.656351050365,NaN,0.611062687083037,0,0,0,0.611062687083037
04-Jan-2003 01:00:00,6.38560184255735,NaN,NaN,NaN,NaN,250.60277446172,NaN,0,186.825255201975,-13.043577678681,0,100,871.488578893162,NaN,0.610877470856808,0,0,0,0.610877470856808
04-Jan-2003 02:00:00,6.93690536751846,NaN,NaN,NaN,NaN,250.782826980348,NaN,0,186.151814979946,-13.000997885472,0,100,871.47844822138,NaN,0.61069225463058,0,0,0,0.61069225463058
04-Jan-2003 03:00:00,7.07453327656972,NaN,NaN,NaN,NaN,250.329808530011,NaN,0,185.193381049392,-13.121746151913,0,99.3144072596494,871.387860808404,NaN,0.610507038404351,0,0,0,0.610507038404351
04-Jan-2003 04:00:00,6.64926096136242,NaN,NaN,NaN,NaN,253.891374992669,NaN,0,185.232140365506,-12.214900052345,0,92.7910304082001,871.446292351048,NaN,0.610321822178122,0,0,0,0.610321822178122
04-Jan-2003 05:00:00,4.71963776936393,NaN,NaN,NaN,NaN,253.835562287084,NaN,0,185.352053766836,-12.228427809524,0,99.644984933336,871.688107076129,NaN,0.610136605951893,0,0,0,0.610136605951893
04-Jan-2003 06:00:00,2.76008224969846,NaN,NaN,NaN,NaN,256.756343016843,NaN,0,185.877517279673,-11.489138617005,0,100,871.784251055184,NaN,0.609951389725664,0,0,0,0.609951389725664
04-Jan-2003 07:00:00,2.64546115071126,NaN,NaN,NaN,NaN,256.08325862088,NaN,0,185.725299098025,-11.659106617519,0,100,872.011563726876,NaN,0.609766173499436,0,0,0,0.609766173499436
04-Jan-2003 08:00:00,3.9644798058666,NaN,NaN,NaN,NaN,254.288816605293,NaN,0,184.501443307037,-12.11800651873,0,100,872.125173007413,NaN,0.609580957273207,0,0,0,0.609580957273207
04-Jan-2003 09:00:00,5.35458072847163,NaN,NaN,NaN,NaN,252.949468686966,NaN,0,184.035652595372,-12.45983362849,0,94.4562511922663,872.207002180852,NaN,0.609395741046978,0,0,0,0.609395741046978
04-Jan-2003 10:00:00,6.58546947547577,NaN,NaN,NaN,NaN,251.559527688329,NaN,0,183.394188379671,-12.816806842626,0,83.5286409011928,872.256800767448,NaN,0.609210524820749,0,0,0,0.609210524820749
04-Jan-2003 11:00:00,7.52579229763237,NaN,NaN,NaN,NaN,248.347192412042,NaN,0,178.647513976465,-13.664293754119,0,79.9613257527819,872.285146328189,NaN,0.60902530859452,0,0,0,0.60902530859452
04-Jan-2003 12:00:00,8.17618653379674,NaN,NaN,NaN,NaN,247.493702960971,NaN,17.5471490777713,177.453727808632,-13.890517883757,10.6834078653105,87.0054405772538,872.579971093825,NaN,0.608840092368291,0,0,0,0.608840092368291
04-Jan-2003 13:00:00,7.96935358656482,NaN,NaN,NaN,NaN,248.169779620185,NaN,32.7184350849366,180.601862774995,-13.699921081055,19.9142350541842,98.0730121341259,872.667960798286,NaN,0.608654876142063,0,0,0,0.608654876142063
04-Jan-2003 14:00:00,7.32204003654568,NaN,NaN,NaN,NaN,245.27473261691,NaN,21.8116147862644,184.208044203009,-14.4302233587,13.2717058312135,100,872.843031071509,NaN,0.608469659915834,0,0,0,0.608469659915834
04-Jan-2003 15:00:00,7.47935343938019,NaN,NaN,NaN,NaN,255.35648698014,NaN,0.490326471598086,199.573531679051,-11.772364785536,0.298257965002329,100,872.726198092082,NaN,0.608284443689605,0,0,0,0.608284443689605
04-Jan-2003 16:00:00,8.39685575812083,NaN,NaN,NaN,NaN,259.078224211435,NaN,0,215.627014089054,-10.759654090641,0,100,872.55932419464,NaN,0.608099227463376,0,0,0,0.608099227463376
04-Jan-2003 17:00:00,9.46250008508236,NaN,NaN,NaN,NaN,261.525426096542,NaN,0,223.438013103978,-10.113660254574,0,99.2068632549152,872.471583636717,NaN,0.607914011237147,0,0,0,0.607914011237147
04-Jan-2003 18:00:00,9.25377521819684,NaN,NaN,NaN,NaN,267.872220528189,NaN,0,234.816516610177,-8.50319658408,0,100,872.497149201856,NaN,0.607728795010918,0,0,0,0.607728795010918
04-Jan-2003 19:00:00,9.56585319940319,NaN,NaN,NaN,NaN,265.27045276058,NaN,0,206.73169562905,-9.27444229013895,0,100,872.428145894355,NaN,0.60754357878469,0,0,0,0.60754357878469
04-Jan-2003 20:00:00,9.68683795659305,NaN,NaN,NaN,NaN,266.881087081102,NaN,0,240.692433792848,-8.715508173035,0,100,872.386900779944,NaN,0.607358362558461,0,0,0,0.607358362558461
04-Jan-2003 21:00:00,9.84639098507164,NaN,NaN,NaN,NaN,264.478032744782,NaN,0,241.333470496377,-9.29902675813895,0,100,872.374983869292,NaN,0.607173146332232,0,0,0,0.607173146332232
04-Jan-2003 22:00:00,9.96551593104711,NaN,NaN,NaN,NaN,262.299752619585,NaN,0,251.857106770197,-9.78234238648696,0,100,872.378850819581,NaN,0.606987930106003,0,0,0,0.606987930106003
04-Jan-2003 23:00:00,9.72643299854861,NaN,NaN,NaN,NaN,262.9258877227,NaN,0,250.50528213518,-9.63491532202499,0,100,872.42109888899,NaN,0.606802713879774,0,0,0,0.606802713879774
05-Jan-2003 00:00:00,8.80870666824825,NaN,NaN,NaN,NaN,255.415804962435,NaN,0,188.302152728309,-11.814227237434,0,100,872.516536083826,NaN,0.606617497653546,0,0,0,0.606617497653546
05-Jan-2003 01:00:00,9.49259883255864,NaN,NaN,NaN,NaN,273.77490235113,NaN,0,270.36843346991,-6.912224914403,0,98.2004857912305,872.206699653113,NaN,0.606432281427317,0,0,0,0.606432281427317
05-Jan-2003 02:00:00,10.0726386846598,NaN,NaN,NaN,NaN,274.5569904385,NaN,0,250.010454283706,-6.822883729274,0,100,872.124967920256,NaN,0.606247065201088,0,0,0,0.606247065201088
05-Jan-2003 03:00:00,9.2137473319976,NaN,NaN,NaN,NaN,277.662731515188,NaN,0,282.046796996969,-5.93504178442896,0,99.5014310240467,871.929154726989,NaN,0.606061848974859,0,0,0,0.606061848974859
05-Jan-2003 04:00:00,10.55736535099,NaN,NaN,NaN,NaN,277.543079151513,NaN,0,286.212964732557,-5.94360867093599,0,99.32792340375,871.789133212282,NaN,0.60587663274863,0,0,0,0.60587663274863
05-Jan-2003 05:00:00,11.2455337456806,NaN,NaN,NaN,NaN,277.68865658235,NaN,0,288.619489473433,-5.89793915592998,0,99.2133849157583,871.553111185786,NaN,0.605691416522401,0,0,0,0.605691416522401
05-Jan-2003 06:00:00,11.4104316838264,NaN,NaN,NaN,NaN,275.039375865434,NaN,0,280.448046543422,-6.56338847132895,0,99.367632834345,871.333816298991,NaN,0.605506200296173,0,0,0,0.605506200296173
05-Jan-2003 07:00:00,10.9470207333182,NaN,NaN,NaN,NaN,276.836708769249,NaN,0,286.657165553589,-6.10824568169699,0,99.2189575810178,871.33449108461,NaN,0.605320984069944,0,0,0,0.605320984069944
