Time,f,HS,HS_mod,HS_nor,HS_obs,lw_out,d,sw_in,lw_in,t,sw_out,rh,ps,Ts,Albedo_acc,TotalPrecipmweq,Snowfallmweq,Rainfallmweq,R_median_filter_albe_GFD
01-Jan-1999 00:00:00,4.7521673937768,NaN,NaN,NaN,NaN,261.530158152002,NaN,0,222.265028811159,-10.118290221758,NaN,100,860.743748665116,NaN,NaN,0,0,0,NaN
01-Jan-1999 01:00:00,5.73811233994701,NaN,NaN,NaN,NaN,262.038671261317,NaN,0,248.97970884692,-9.86085211617399,NaN,100,860.433470406147,NaN,NaN,0,0,0,NaN
01-Jan-1999 02:00:00,6.20275021954377,NaN,NaN,NaN,NaN,256.46202965719,NaN,0,205.413913946139,-11.464928494611,NaN,100,860.118829884031,NaN,NaN,0,0,0,NaN
01-Jan-1999 03:00:00,6.34317930060576,NaN,NaN,NaN,NaN,256.09139278297,NaN,0,192.230499263096,-11.624328786783,NaN,100,859.45199207542,NaN,NaN,0,0,0,NaN
01-Jan-1999 04:00:00,6.77603559389273,NaN,NaN,NaN,NaN,263.17224355084,NaN,0,252.422044049566,-9.564944770328,NaN,100,859.22212373161,NaN,NaN,0,0,0,NaN
01-Jan-1999 05:00:00,5.90028261746191,NaN,NaN,NaN,NaN,268.788632056926,NaN,0,267.6906597584,-8.12198311200399,NaN,100,859.132474867619,NaN,NaN,0,0,0,NaN
01-Jan-1999 06:00:00,5.53067437932788,NaN,NaN,NaN,NaN,284.857913528168,NaN,0,294.227091686894,-4.197968019195,NaN,99.9121700796928,858.810706478453,NaN,NaN,0,0,0,NaN
01-Jan-1999 07:00:00,1.38529391451389,NaN,NaN,NaN,NaN,286.691186410731,NaN,0,297.681582154688,-3.75909706475596,NaN,100,858.36210997671,NaN,NaN,0,0,0,NaN
01-Jan-1999 08:00:00,1.13797441231907,NaN,NaN,NaN,NaN,285.424070790649,NaN,0,296.725770588473,-4.05559277107795,NaN,100,858.10935597544,NaN,NaN,4.88301576799586e-05,2.82757230299921e-05,2.05544346499664e-05,NaN
01-Jan-1999 09:00:00,3.61852335318115,NaN,NaN,NaN,NaN,291.184620043476,NaN,0,300.506591049408,-2.71804961271198,NaN,99.9126871681839,857.584898675482,NaN,NaN,4.43716654401669e-05,1.2586415459964e-05,3.17852499802029e-05,NaN
01-Jan-1999 10:00:00,6.81659935881828,NaN,NaN,NaN,NaN,293.372288257879,NaN,0,303.197228509019,-2.20957735270497,NaN,99.8960216441094,857.261866381098,NaN,NaN,0.000198807142659916,7.59739963800712e-05,0.000122833146279845,NaN
01-Jan-1999 11:00:00,3.87500924427816,NaN,NaN,NaN,NaN,291.356321141553,NaN,0,303.294370405155,-2.66632098325397,NaN,100,856.840839337542,NaN,NaN,0.000112833146280082,4.05544346599527e-05,7.22787116201289e-05,NaN
