Time,f,HS,HS_mod,HS_nor,HS_obs,lw_out,d,sw_out,lw_in,t,sw_in,rh,Ts,Albedo_acc,ps,TotalPrecipmweq,Snowfallmweq,Rainfallmweq,R_median_filter_albe_GFD
01-Jan-2007 00:00:00,6.33016666666667,2.102,0.908,0.0179999999999999,NaN,266.215701482248,273.333333333333,0.760427438814202,312.148138572906,-4.1205,0,79.0666666666667,-11.7499393637717,0.755495334458399,887.994500077716,0,0,0,0.755495334458399
01-Jan-2007 01:00:00,6.18466666666667,2.102,0.908,0.0179999999999999,NaN,263.509738021372,269.566666666667,0.747500861771803,312.561789038263,-4.31583333333333,0,79.7833333333333,-12.4313827528413,0.780750794884169,888.31841207001,0,0,0,0.755479901798555
01-Jan-2007 02:00:00,6.99566666666667,2.102,0.908,0.0179999999999999,NaN,266.491468459152,280.433333333333,0.774388142019993,312.734143398828,-4.42433333333333,0,77.25,-11.6700467012311,0.631655703167955,888.403238593734,0,0,0,0.75546446913871
01-Jan-2007 03:00:00,8.95000016666667,2.102,0.908,0.0179999999999999,NaN,260.700361944157,281.083333333333,0.658393657359531,311.820665287832,-4.429,0,76.1666666666667,-13.1469870293558,0.591875557196127,888.552058847181,0,0,0,0.755449036478866
01-Jan-2007 04:00:00,8.67833366666667,2.102,0.908,0.0179999999999999,NaN,271.817218200621,281.783333333333,0.627714581178904,312.303257497415,-4.32316666666667,0,77.2,-10.3427414903393,0.552056649967954,888.701366222522,0,0,0,0.755433603819021
01-Jan-2007 05:00:00,7.3565,2.102,0.908,0.0179999999999999,NaN,297.411840744571,278.816666666667,0.281627025163737,313.268441916581,-3.88266666666667,0,77.6833333333333,-4.14751478278396,0.548826467929688,888.948657218352,0,0,0,0.755418171159177
01-Jan-2007 06:00:00,6.82966683333333,2.102,0.908,0.0179999999999999,NaN,291.517321613237,284.666666666667,0.319717338848673,313.630386073768,-3.94616666666667,0,78.4,-5.54608144295907,0.550172421636823,889.159220104314,0,0,0,0.755402738499332
01-Jan-2007 07:00:00,6.89283333333333,2.102,0.908,0.0179999999999999,NaN,287.587642192347,284.066666666667,0.481385729058945,314.026801103068,-4.1805,0,79.8166666666667,-6.48505913210561,0.554537118371482,889.735738637961,0,0,0,0.755387305839487
01-Jan-2007 08:00:00,6.82366666666667,2.102,0.908,0.0179999999999999,NaN,298.790675629094,280.733333333333,0.292485349879352,314.716218545329,-4.19266666666667,0,81.3,-3.84397029467289,0.56166452424808,890.218693813735,0,0,0,0.755371873179643
01-Jan-2007 09:00:00,6.92216666666667,2.102,0.908,0.0179999999999999,NaN,300.255687693898,279.7,0.235091349534643,315.026456394347,-4.1015,0,81.8666666666667,-3.49573195554659,0.565933293581978,890.951945384672,0,0,0,0.755356440519798
01-Jan-2007 10:00:00,6.87883333333333,2.102,0.908,0.0179999999999999,NaN,277.341175456739,275.2,1.01982075146501,313.251206480524,-4.34283333333333,0.180627369872458,81.3833333333333,-8.96751284564308,0.568115641949308,891.517773328344,0,0,0,0.755341007859954
01-Jan-2007 11:00:00,5.5765,2.102,0.908,0.0179999999999999,NaN,297.584195105136,275.216666666667,2.19114098586694,313.888917614616,-4.00533333333333,4.63788348845226,79.3833333333333,-4.11239070636944,0.577080057550494,892.14329587623,6.68907165049859e-07,4.61063616302226e-06,0,0.755325575200109
01-Jan-2007 12:00:00,5.2215,2.102,0.908,0.0179999999999999,NaN,303.857893829714,315.95,4.00206825232679,315.870992761117,-4.476,11.0530854877628,86.4333333333333,-2.67110937612735,0.5936659051422,892.801962764309,2.02691412090417e-05,1.84856803949742e-05,1.78346081406744e-06,0.755310142540265
01-Jan-2007 13:00:00,2.9615,2.07066666666667,0.939333333333333,0.0493333333333332,NaN,313.182264736298,336.483333333333,3.73026542571527,319.559376077215,-5.5435,9.65184436401241,96.1333333333333,-0.600690047912384,0.591291701973346,893.55463482164,1.9775390625e-05,2.04896742200162e-05,0,0.75529470988042
01-Jan-2007 14:00:00,2.49116666666667,2.0995,0.9105,0.0204999999999996,NaN,316.560410203378,288.8195,2.3205791106515,320.248793519476,-5.53683333333333,5.6361599448466,95.5166666666667,0,0.589282022927388,894.18654230185,1.77845854580028e-05,2.28378700670078e-05,0,0.755279277220576
01-Jan-2007 15:00:00,2.58,2.10133333333333,0.908666666666667,0.0186666666666665,NaN,316.870648052396,347.983333333333,1.21268528093761,321.248448810755,-5.739,4.44415718717684,95.2166666666667,0,0.575375539825455,895.186929611647,6.87339419391719e-06,1.04949590229921e-05,0,0.755263844560731
01-Jan-2007 16:00:00,2.44683333333333,2.102,0.908,0.0179999999999999,NaN,316.612116511548,348.416666666667,0.0608410892795588,322.006807997243,-6.08466666666667,0.320406756290934,94.9166666666667,0,0.562256223343482,896.063659727179,1.32165965870854e-05,1.70652353190235e-05,0,0.755248411900887
01-Jan-2007 17:00:00,3.1565,2.10183333333333,0.908166666666667,0.0181666666666666,NaN,316.560410203378,346.933333333333,0.0539469148569459,321.851689072734,-6.40916666666667,0.010168907273354,94.5666666666667,0,0.56228018094776,896.874016495872,1.69067382819321e-05,2.07919871769491e-05,0,0.755232979241042
01-Jan-2007 18:00:00,3.48566666666667,2.102,0.908,0.0179999999999999,NaN,316.491468459152,338.133333333333,0.156842468114443,321.644863840055,-6.756,0,94.3,0,0.580234009594053,897.796530736741,1.81121370350184e-05,1.34808507900175e-05,4.63128624500087e-06,0.755217546581198
01-Jan-2007 19:00:00,2.7335,2.102,0.908,0.0179999999999999,NaN,316.560410203378,336.266666666667,0.256118579800069,321.627628403998,-6.80716666666667,0,94.2666666666667,0,0.621714205641812,898.844804575199,6.40240004031512e-07,9.24682617102235e-06,0,0.755202113921353
01-Jan-2007 20:00:00,2.536,2.102,0.908,0.0179999999999999,NaN,316.525939331265,348.45,0.153395380903137,321.627628403998,-6.99316666666667,0,94.0666666666667,0,0.647971739931025,899.868307528261,4.32069451392181e-06,9.30786132801131e-06,0,0.755186681261508
01-Jan-2007 21:00:00,1.456,2.102,0.908,0.0179999999999999,NaN,316.560410203378,297.103833333333,0.0784212340572216,322.041278869355,-7.22666666666667,0,94.0833333333333,0,0.665144550677839,901.047814939717,5.42579838304391e-06,7.30787197397831e-06,0,0.755171248601664
01-Jan-2007 22:00:00,1.06683333333333,2.102,0.908,0.0179999999999999,NaN,316.594881075491,125.8733335,0.322130299896588,321.972337125129,-7.255,0,94.0666666666667,0,0.709178706036328,901.987065431976,0,7.58114380602137e-06,0,0.755155815941819
01-Jan-2007 23:00:00,0.202666666666667,2.102,0.908,0.0179999999999999,NaN,316.508703895208,162.281666666667,0.596001378834885,322.006807997242,-7.21166666666667,0,94.05,0,0.756404267428373,902.867859526672,0,9.46175239846525e-08,0,0.755140383281975
02-Jan-2007 00:00:00,0.28,2.1015,0.9085,0.0184999999999998,NaN,316.370820406756,272.383333333333,0.675112030334368,321.47250947949,-7.12166666666667,0,94.0333333333333,0,0.765656072603742,903.803300790714,0,0,0,0.75512495062213
02-Jan-2007 01:00:00,0.316166666666667,2.102,0.908,0.0179999999999999,NaN,316.3535849707,273.716666666667,0.675284384694933,320.920975525681,-6.9435,0,94.3666666666667,0,0.622670833882021,904.438238774206,0,0,0,0.755109517962286
02-Jan-2007 02:00:00,0.601666666666667,2.10116666666667,0.908833333333333,0.0188333333333331,NaN,316.629351947604,239.45,0.294898310927267,320.438383316098,-6.61316666666667,0.0351602895553258,94.6666666666667,0,0.591483380907048,905.051469928792,0,0,0,0.755094085302441
02-Jan-2007 03:00:00,0.720833333333333,2.09933333333333,0.910666666666667,0.0206666666666663,NaN,316.612116511548,314.833333333333,0.187176835746294,319.817907618063,-6.30516666666667,0.00120648052395726,94.9333333333333,0,0.585914467201725,905.938213567317,0,0,0,0.755078652642597
02-Jan-2007 04:00:00,0.0546666666666667,2.09966666666667,0.910333333333333,0.020333333333333,NaN,316.508703895208,160.282833333333,0.628576352981731,319.300844536367,-5.9565,0,95.2833333333333,0,0.615068274846413,906.748662763893,3.39518260261684e-08,5.06770151298497e-06,0,0.755063219982752
02-Jan-2007 05:00:00,0.820333333333333,2.099,0.911,0.0209999999999996,NaN,315.595225784213,278.171666666667,0.927438814202,317.853067907618,-6.01733333333333,0,94.9333333333333,-0.0940322386085485,0.626458143958858,907.687088906318,9.63555271096084e-06,9.99201746401468e-06,0,0.755047787322908
02-Jan-2007 06:00:00,1.54033333333333,2.10016666666667,0.909833333333333,0.019833333333333,NaN,315.11263357463,283.216666666667,1.81178903826267,315.819286452947,-5.74083333333333,0,94.4333333333333,-0.118265128266292,0.634446692925966,908.419088207786,7.3175232205358e-07,2.81289602696688e-06,0,0.755032354663063
02-Jan-2007 07:00:00,2.22666666666667,2.09983333333333,0.910166666666667,0.0201666666666664,NaN,316.060582557739,295.183333333333,1.42588762495691,314.66451223716,-4.29766666666667,0,86.2333333333333,-0.00824791821412418,0.639990504166389,908.609196477931,4.70342197297668e-06,7.76241969600733e-06,0,0.755016922003219
02-Jan-2007 08:00:00,2.23166666666667,2.09933333333333,0.910666666666667,0.0206666666666663,NaN,315.939934505343,218.098333333333,0.910203378145467,315.233281627025,-4.34216666666667,0,80.85,0,0.651678941084581,909.280682380678,3.49662224039093e-07,3.38367527001537e-06,0,0.755001489343374
02-Jan-2007 09:00:00,0.497666666666667,2.09983333333333,0.910166666666667,0.0201666666666664,NaN,315.767580144778,242,1.84677697345743,314.854102033781,-3.58533333333333,0.0391244398483282,78.2333333333333,-0.0498669574925448,0.655568658256748,909.404413577386,0,0,0,0.754986056683529
