Time,f,HS,HS_mod,HS_nor,HS_obs,lw_out,ps,d,sw_in,lw_in,t,t2,sw_out,rh,Ts,Albedo_acc,TotalPrecipmweq,Snowfallmweq,Rainfallmweq,R_median_filter_albe_GFD
01-Jan-2018 00:00:00,0,1.701,1.701,0.601,NaN,291.48,900.5921,0,0.1628,291.08,-5.3766,-5.4228,0.1116,98.8394111425021,-5.38076937851555,0.766666666666667,0,0,0,0.766666666666667
01-Jan-2018 01:00:00,0,1.70166666666667,1.70166666666667,0.601666666666667,NaN,291.933333333333,900.9406,0,0,291.933333333333,-5.2795,-5.37766666666667,0,99.4142508387092,-5.27946083824897,0.766845878136201,8.36176597408667e-06,1.80689940210073e-05,0,0.766845878136201
01-Jan-2018 02:00:00,0,1.70033333333333,1.70033333333333,0.600333333333333,NaN,289.383333333333,901.3775,0,0,289.433333333333,-5.84633333333333,-5.92,0,100,-5.86659032065777,0.767025089605735,1.97072280469683e-05,1.02927719530044e-05,9.41445609396396e-06,0.767025089605735
01-Jan-2018 03:00:00,0,1.69616666666667,1.69616666666667,0.596166666666667,NaN,288.883333333333,901.949416666667,0,0,288.866666666667,-5.96583333333333,-6.0125,0.0116666666666667,99.9280877775733,-5.98163046794054,0.767204301075269,5.57930179379582e-05,5.38620119579889e-05,1.93100597996931e-06,0.767204301075269
01-Jan-2018 04:00:00,0,1.70016666666667,1.70016666666667,0.600166666666667,NaN,288.716666666667,902.388583333333,0,0,288.75,-6.01366666666667,-6.06616666666667,0,99.5173865210477,-6.0206239372339,0.767383512544803,0.000110000000000014,9.16382340259929e-05,1.83617659740207e-05,0.767383512544803
01-Jan-2018 05:00:00,0,1.70183333333333,1.70183333333333,0.601833333333333,NaN,287.466666666667,903.04085,0,0,287.5,-6.297,-6.34916666666667,0,99.6013010274998,-6.31015652628779,0.767562724014337,5.02927719520585e-05,5.05855439060099e-05,0,0.767562724014337
01-Jan-2018 06:00:00,0,1.70033333333333,1.70033333333333,0.600333333333333,NaN,288.3,903.448716666667,0,0.0261666666666667,288.116666666667,-6.1345,-6.13,0.106,99.0963159664055,-6.11553231313274,0.767741935483871,0.000182275976083929,0.000164206982063007,1.8068994020922e-05,0.767741935483871
01-Jan-2018 07:00:00,0,1.68383333333333,1.68383333333333,0.583833333333333,NaN,290.716666666667,903.801683333333,0,0.0921666666666667,290.416666666667,-5.607,-5.594,0.161666666666667,99.6918443679667,-5.55684877237883,0.767921146953405,5.77762220680142e-05,5.77762220679858e-05,2.84196494462763e-17,0.767921146953405
01-Jan-2018 08:00:00,0,1.67366666666667,1.67366666666667,0.573666666666667,NaN,290.733333333333,904.117316666667,0,0.00433333333333333,290.616666666667,-5.595,-5.59033333333333,0.042,99.6686867370409,-5.55424099724468,0.768100358422939,2.44997540149825e-05,2.58452160890101e-05,0,0.768100358422939
01-Jan-2018 09:00:00,0,1.67166666666667,1.67166666666667,0.571666666666667,NaN,290.683333333333,904.448,0,0,290.633333333333,-5.5655,-5.5755,0,99.8459180204769,-5.56619377322603,0.768279569892473,1.77762220680506e-05,8.36176597300664e-06,9.41445609504399e-06,0.768279569892473
01-Jan-2018 10:00:00,0,1.6745,1.6745,0.5745,NaN,289.816666666667,904.814833333333,0,0.255666666666667,289.95,-5.75166666666667,-5.82283333333333,0.277166666666667,99.6346442571368,-5.76734932589968,0.768458781362007,0,1.63823402698426e-06,0,0.768458781362007
01-Jan-2018 11:00:00,0,1.6685,1.6685,0.5685,NaN,289.216666666667,905.235566666667,0,3.03733333333333,289.183333333333,-5.89833333333333,-5.8925,3.51833333333333,96.9513038701599,-5.90451048710726,0.768637992831541,9.99999999999091e-06,9.99999999999091e-06,0,0.768637992831541
01-Jan-2018 12:00:00,0,1.67566666666667,1.67566666666667,0.575666666666667,NaN,290.2,905.487916666667,0,9.1585,290.2,-5.663,-5.65183333333333,10.0873333333333,94.9401826724052,-5.67790374213504,0.768817204301075,1.22237779320358e-05,1.8654537926011e-05,0,0.768817204301075
01-Jan-2018 13:00:00,0,1.67166666666667,1.67166666666667,0.571666666666667,NaN,291.35,905.83445,0,6.429,291.433333333333,-5.3875,-5.38016666666667,7.49933333333333,96.5971196528165,-5.41384973260327,0.768996415770609,1.19310059799318e-05,1.19310059789939e-05,9.37916194362898e-16,0.768996415770609
01-Jan-2018 14:00:00,0,1.6715,1.6715,0.5715,NaN,292.216666666667,906.136066666667,0,5.59883333333333,292.283333333333,-5.19266666666667,-5.19366666666667,6.47433333333333,95.7857023848461,-5.21487056287053,0.769175627240143,2.02927719519721e-05,2.19310059790132e-05,0,0.769175627240143
01-Jan-2018 15:00:00,0,1.67083333333333,1.67083333333333,0.570833333333333,NaN,291.583333333333,906.301383333333,0,1.954,291.8,-5.32633333333333,-5.34833333333333,2.44566666666667,95.9798688069676,-5.36125532481512,0.769354838709677,2.00000000000955e-05,2.02927719529953e-05,0,0.769354838709677
01-Jan-2018 16:00:00,0,1.67266666666667,1.67266666666667,0.572666666666667,NaN,290.333333333333,906.493666666667,0,0,290.45,-5.62,-5.64266666666667,0.0721666666666667,97.3719583727926,-5.64797268383752,0.769534050179211,1.80689940209504e-05,1.80689940210073e-05,0,0.769534050179211
01-Jan-2018 17:00:00,0,1.6765,1.6765,0.5765,NaN,288.533333333333,906.927133333333,0,0,288.75,-6.0105,-6.103,0.000166666666666667,95.7773543724196,-6.06435741142099,0.769713261648746,5.38620119590405e-05,6.16382340259918e-05,0,0.769713261648746
01-Jan-2018 18:00:00,0,1.6785,1.6785,0.5785,NaN,286.883333333333,907.267716666667,0,0,287.433333333333,-6.35483333333333,-6.44133333333333,0.0133333333333333,96.3971097869381,-6.45003409227973,0.76989247311828,3.99999999999636e-05,3.19310059799989e-05,8.06899401996475e-06,0.76989247311828
01-Jan-2018 19:00:00,0,1.679,1.679,0.579,NaN,277.766666666667,907.4674,0,0,278.783333333333,-8.45683333333333,-8.5305,0,95.513137817263,-8.5997018124775,0.770071684587814,2.19310059790132e-05,2.19310059790132e-05,0,0.770071684587814
01-Jan-2018 20:00:00,0,1.67883333333333,1.67883333333333,0.578833333333333,NaN,275.933333333333,907.6677,0,0.1105,275.75,-8.93216666666667,-8.94533333333333,0.514666666666667,100,-9.02899502658224,0.770250896057348,2.16382340259997e-05,2.97072280469877e-05,0,0.770250896057348
01-Jan-2018 21:00:00,0,1.66816666666667,1.66816666666667,0.568166666666667,NaN,283.716666666667,907.7818,0,0.4845,283.05,-7.21133333333333,-7.2315,0.518,100,-7.18028604971096,0.770430107526882,1.83617659739639e-05,8.65453792599169e-06,9.70722804797219e-06,0.770430107526882
