Time,f,HS,HS_mod,HS_nor,HS_obs,lw_out,d,sw_out,lw_in,t,sw_in,rh,Ts,Albedo_acc,ps,TotalPrecipmweq,Snowfallmweq,Rainfallmweq,R_median_filter_albe_GFD
01-Jan-2009 00:00:00,7.49616666666667,3.01,NaN,NaN,NaN,297.825491209928,196.783333333333,0.0849706997587039,313.682092381937,-4.3865,0,84.7666666666667,-4.04901370314772,0.802960589702315,935.187682087436,0,0,0,0.802960589702315
01-Jan-2009 01:00:00,7.3915,3.01,NaN,NaN,NaN,299.324974146846,189.083333333333,0.0827300930713548,313.906153050672,-4.47766666666667,0,85.2666666666667,-3.7018143066486,0.964725785068848,935.141929640692,0,0,0,0.803091019017232
01-Jan-2009 02:00:00,5.96133333333333,3.01,NaN,NaN,NaN,303.840658393658,193.216666666667,0.104619096863151,313.906153050672,-4.45533333333333,0,82.6166666666667,-2.65813264666835,0.899374780907077,935.28753734997,0,0,0,0.803221448332148
01-Jan-2009 03:00:00,2.14583333333333,3.01,NaN,NaN,NaN,295.464236470183,236.933333333333,0.354015856601172,309.907531885556,-3.3395,0,73.2666666666667,-4.58488461054958,0.890589330716162,935.273008935393,0,0,0,0.803351877647064
01-Jan-2009 04:00:00,3.646,3.01,NaN,NaN,NaN,301.8413478111,211.466666666667,0.299379524301965,310.683126508101,-3.84966666666667,0.037400896242675,76.9166666666667,-3.10460209602056,0.899962775228479,935.343775082258,0,0,0,0.80348230696198
01-Jan-2009 05:00:00,6.86883333333333,3.01,NaN,NaN,NaN,305.857204412272,193.35,0.00430885901413306,312.286022061358,-3.441,0,75.6333333333333,-2.18534589815716,0.905101185278472,935.538024372549,0,0,0,0.803612736276897
01-Jan-2009 06:00:00,6.94583333333333,3.01,NaN,NaN,NaN,307.684160634264,200.783333333333,0,312.354963805584,-3.4435,0,77.2833333333333,-1.76896278169288,0.910538785080868,935.466681013266,0,0,0,0.803743165591813
01-Jan-2009 07:00:00,7.305,3.01,NaN,NaN,NaN,303.289124439848,191.8,0,312.423905549811,-3.75266666666667,0,78.7333333333333,-2.77783943874602,0.915705026735735,935.77804046719,0,0,0,0.803873594906729
01-Jan-2009 08:00:00,7.585,3.01,NaN,NaN,NaN,300.927869700103,188.85,0.029989658738366,312.354963805585,-3.83883333333333,0,77.7833333333333,-3.32152563715893,0.918012508686587,935.782417635407,0,0,0,0.804004024221645
01-Jan-2009 09:00:00,7.03266666666667,3.01,NaN,NaN,NaN,296.153653912444,183.116666666667,0.335918648741813,311.648310927266,-3.83316666666667,0,79.8833333333333,-4.43235157911961,0.918159055598712,935.841832349573,0,0,0,0.804134453536562
01-Jan-2009 10:00:00,8.16166666666667,3.01,NaN,NaN,NaN,292.947862805929,188.416666666667,1.07014822475009,311.372543950362,-3.23366666666667,0.118752154429507,82.6666666666667,-5.19091885482066,0.916609051563212,935.842591010803,0,0,0,0.804264882851478
01-Jan-2009 11:00:00,9.21666666666667,3.01,NaN,NaN,NaN,292.568683212685,189.516666666667,4.25991037573251,311.648310927267,-2.85016666666667,4.0511892450879,85.55,-5.28647079746247,0.920136725540344,935.762519912254,0,0,0,0.804395312166394
01-Jan-2009 12:00:00,8.57333333333333,3.01,NaN,NaN,NaN,275.919251982075,186.45,13.8176490865219,310.166063426405,-2.738,16.9837986901069,85.3666666666667,-9.29300559576401,0.92342998488388,935.729112434096,0,0,0,0.80452574148131
01-Jan-2009 13:00:00,9.13833333333333,3.01,NaN,NaN,NaN,304.564546708032,190.2,14.4898310927266,311.786194415719,-1.90316666666667,17.6508100654947,86.0666666666667,-2.48798759356401,0.924421648366312,935.465846585185,0,0,0,0.804656170796227
01-Jan-2009 14:00:00,8.66,3.01,NaN,NaN,NaN,310.993364357118,187.083333333333,7.76370217166494,311.906842468115,-1.402,9.10065494657015,85.1833333333333,-1.01787979733127,0.923148778626737,935.36010799356,0,0,0,0.804786600111143
01-Jan-2009 15:00:00,7.10116666666667,3.01,NaN,NaN,NaN,308.287400896243,180.033333333333,1.88883143743537,311.510427438814,-1.58616666666667,1.59944846604619,82.4666666666667,-1.62650970865193,0.924206081716868,935.226369501657,0,0,0,0.804917029426059
01-Jan-2009 16:00:00,10.4183333333333,3.01,NaN,NaN,NaN,304.013012754223,179.566666666667,0.254567390554981,312.13090313685,-1.69033333333333,0,85.7666666666667,-2.60704147583632,0.920551713754862,935.053565440606,0,0,0,0.805047458740975
01-Jan-2009 17:00:00,12.1183333333333,3.01,NaN,NaN,NaN,299.979920716994,181.05,0.269389865563599,312.441140985867,-1.22316666666667,0,88.7833333333333,-3.54134829799258,0.915962415592597,934.949183233434,8.06899401999317e-06,8.06899402098793e-06,0,0.805177888055892
01-Jan-2009 18:00:00,12.2983333333333,3.01,NaN,NaN,NaN,299.893743536712,179.7,0.255946225439504,312.441140985867,-1.07033333333333,0,89.0833333333333,-3.55978153823758,0.918535382929918,934.824275416062,0,0,0,0.805308317370808
01-Jan-2009 19:00:00,11.705,3.01,NaN,NaN,NaN,308.838934850052,177.333333333333,0.170803171320235,312.87202688728,-0.928,0.0615305067218201,89.0833333333333,-1.51061668479911,0.918956486014584,934.523832612898,0,0,0,0.805438746685724
