Time,f,HS,HS_mod,HS_nor,HS_obs,lw_out,d,sw_in,lw_in,t,t2,sw_out,rh,Ts,Albedo_acc,ps,TotalPrecipmweq,Snowfallmweq,Rainfallmweq,R_median_filter_albe_GFD
01-Jan-2012 00:00:00,7.6228,2.3314,0.6786,0.2786,NaN,306.687952430196,195.76,0,260.772750775594,-4.8818,-4.8818,0.930506721820061,80.42,-1.64421175021646,0.834325279605962,869.229222943612,0,0,0,0.834325279605962
01-Jan-2012 01:00:00,7.53333333333333,2.33033333333333,0.679666666666667,0.279666666666667,NaN,305.908910720441,206.75,0,259.786883833161,-5.89616666666667,-5.89616666666667,0.462082040675629,79.5333333333333,-1.81445538926948,0.83441355207961,869.284108181596,0,0,0,0.83441355207961
01-Jan-2012 02:00:00,8.158,2.3285,0.6815,0.2815,NaN,306.357032057911,187.083333333333,0,253.444243364357,-7.44116666666667,-7.44116666666667,0.401930368838332,82.5,-1.66921112204055,0.873480869945598,869.081519742157,0,0,0,0.834501824553257
01-Jan-2012 03:00:00,8.86666666666667,2.32683333333333,0.683166666666667,0.283166666666667,NaN,307.684160634264,205.65,0,250.89339882799,-8.38325,-8.38325,0.725956566701138,83.2166666666667,-1.35107207880233,0.805618088228406,868.990689483628,0,5.17116927028383e-07,0,0.834590097026905
01-Jan-2012 04:00:00,9.43833333333333,2.32616666666667,0.683833333333333,0.283833333333333,NaN,308.856170286108,195.233333333333,0,255.098845225784,-9.08333333333333,-9.08333333333333,0.877973112719751,84.4833333333333,-1.11417439753717,0.820169307941304,869.148075568888,0,0,0,0.834678369500553
01-Jan-2012 05:00:00,9.59166666666667,2.32716666666667,0.682833333333333,0.282833333333333,NaN,309.321527059635,201.033333333333,0,252.427352637022,-8.455,-8.455,1.06446053085143,86.9833333333333,-0.991084021448302,0.829956642933173,869.245415075151,0,0,0,0.834766641974201
01-Jan-2012 06:00:00,9.385,2.3275,0.6825,0.282499999999999,NaN,309.752412961048,194.2,0,264.457687004481,-8.19333333333333,-8.19333333333333,0.565322302654257,86.4333333333333,-0.975826526865849,0.837040794348911,869.173106479524,0,0,0,0.834854914447849
01-Jan-2012 07:00:00,9.95333333333333,2.32816666666667,0.681833333333333,0.281833333333333,NaN,312.268786625302,193.883333333333,0.0558428128231644,289.259479489831,-7.34216666666667,-7.34216666666667,0.650465356773525,86.45,-0.576739305400575,0.843194672633118,869.323180227584,8.1031859997438e-07,8.1031859997438e-07,0,0.834943186921497
01-Jan-2012 08:00:00,9.935,2.329,0.681,0.281,NaN,311.596604619097,191.816666666667,0.00275766976904515,285.674508790072,-7.04216666666667,-7.04216666666667,0.348155808341951,87.1166666666667,-0.703478626134142,0.848898999402419,869.685452150699,9.99898702502833e-09,9.99898702502833e-09,0,0.835031459395145
01-Jan-2012 09:00:00,9.245,2.3275,0.6825,0.2825,NaN,311.906842468114,190.533333333333,0,285.312564632885,-8.53166666666667,-8.53166666666667,0.395208548776284,85.55,-0.631308770682532,0.856586422266846,869.870840876873,0,0,0,0.835119731868793
01-Jan-2012 10:00:00,8.92166666666667,2.32916666666667,0.680833333333334,0.280833333333333,NaN,309.200879007239,194.733333333333,0.250603240261979,269.28360910031,-6.74533333333333,-6.74533333333333,1.38383316097897,82.6166666666667,-1.13274928127801,0.865815386391686,870.150198258767,0,0,0,0.835208004342441
01-Jan-2012 11:00:00,9.285,2.32733333333333,0.682666666666666,0.282666666666666,NaN,308.959582902447,195.466666666667,5.53067907618062,264.492157876594,-8.2505,-8.2505,6.03464322647363,83.35,-1.1545637237438,0.872872462424932,870.471301814963,0,0,0,0.835296276816089
01-Jan-2012 12:00:00,9.68666666666667,2.32666666666667,0.683333333333333,0.283333333333333,NaN,309.562823164426,197.7,19.5553257497415,269.042312995519,-8.61666666666667,-8.61666666666667,16.6356428817649,83.4,-1.04921709818094,0.87487147768032,870.786334894031,0,0,0,0.835384549289736
01-Jan-2012 13:00:00,10.0033333333333,2.32783333333333,0.682166666666666,0.282166666666666,NaN,308.959582902448,198.25,45.9203722854188,268.49077904171,-7.5815,-7.5815,31.8166149603585,81.95,-1.18157336545447,0.867397118320137,870.814471221049,0,0,0,0.835472821763384
01-Jan-2012 14:00:00,10.3616666666667,2.32683333333333,0.683166666666667,0.283166666666667,NaN,307.098155808342,196.05,35.3964150293003,248.463202344019,-8.62833333333333,-8.62833333333333,23.6763185108584,82.3333333333333,-1.46685090006848,0.867874229442097,871.00951467324,0,0,0,0.835561094237032
01-Jan-2012 15:00:00,9.27,2.323,0.687,0.287,NaN,307.684160634264,199.066666666667,3.71992416408135,243.930282661151,-11.54,-11.54,4.60375732506033,83.7,-1.30334244669295,0.866048931657272,871.017496696716,0,0,0,0.83564936671068
01-Jan-2012 16:00:00,8.46,2.32216666666667,0.687833333333333,0.287833333333333,NaN,307.80480868666,203.666666666667,0,244.550758359186,-12.1766666666667,-12.1766666666667,1.08083419510514,80.9166666666667,-1.28046235933373,0.860569214015166,871.006077064307,0,0,0,0.835737639184328
01-Jan-2012 17:00:00,8.28666666666667,2.3225,0.6875,0.2875,NaN,306.805153395381,208.733333333333,0,249.893743536711,-12.0766666666667,-12.0766666666667,0.782316442605998,78.5666666666667,-1.54318632440256,0.853771982544619,870.817606405146,0,0,0,0.835825911657976
01-Jan-2012 18:00:00,5.9295,2.32216666666667,0.687833333333333,0.287833333333333,NaN,308.528697001034,176.6,0.0329196828679765,267.922009651844,-12.32,-12.32,0.707342295760083,79.4,-1.27603287258114,0.844318777446959,870.888422930773,0,0,0,0.835914184131624
01-Jan-2012 19:00:00,8.34433333333333,2.3205,0.6895,0.2895,NaN,309.131937263013,199.333333333333,0,255.253964150293,-13.84,-13.84,0.630127542226818,81.0333333333333,-1.05314868498521,0.839596930304445,870.861395476058,0,0,0,0.836002456605272
01-Jan-2012 20:00:00,7.48133333333333,2.322,0.688,0.288,NaN,307.994398483281,211.083333333333,0,259.114701826956,-12.5116666666667,-12.5116666666667,0.849189934505344,81.7166666666667,-1.33647704308753,0.832910062444546,870.593032015445,0,0,0,0.83609072907892
01-Jan-2012 21:00:00,6.3765,2.32383333333333,0.686166666666667,0.286166666666667,NaN,304.82307824888,195.65,0,251.427697345743,-10.5216666666667,-10.5216666666667,1.01947604274388,82.8333333333333,-2.00434470883292,0.828637001341955,870.4522503864,0,0,0,0.836179001552568
01-Jan-2012 22:00:00,4.699,2.32383333333333,0.686166666666667,0.286166666666667,NaN,304.943726301275,204.6,0,265.112633574629,-10.56,-10.56,0.779558772836952,85.3833333333333,-2.07068372935637,0.825020774408978,870.647804666179,0,0,0,0.836267274026216
