Time,f,HS,HS_mod,HS_nor,HS_obs,lw_out,d,sw_out,lw_in,t,sw_in,rh,Ts,Albedo_acc,ps,TotalPrecipmweq,Snowfallmweq,Rainfallmweq,R_median_filter_albe_GFD
01-Jan-2008 00:00:00,26.1016666666667,NaN,NaN,NaN,NaN,275.419424336436,185.2,0,315.491813167873,-1.34933333333333,0,99.2833333333333,-9.4539854484747,0.206894516262322,899.546765955202,0,0,0,0.729248203939162
01-Jan-2008 01:00:00,28.4166666666667,NaN,NaN,NaN,NaN,274.437004481213,185.233333333333,0,315.595225784212,-1.087,0,99.3333333333333,-9.69342516769825,0.427401689788255,899.020576551248,0.000836570686931964,0.000598201364119006,0.000238369322812957,0.729477709041394
01-Jan-2008 02:00:00,30.4066666666667,NaN,NaN,NaN,NaN,292.568683212685,186.316666666667,0,315.974405377456,-0.408666666666667,0,99.9083333333333,-5.32644713444849,0.515812340727744,898.702628121548,0.00100214357700406,0.000482191996735992,0.000519951580268071,0.729707214143627
01-Jan-2008 03:00:00,30.6916666666667,NaN,NaN,NaN,NaN,281.331178903826,182.25,0,315.681402964495,-0.551333333333333,0,99.9151515151515,-8.00214355384975,0.537446731608924,898.262245269578,0.00138812763672195,0.000719336921296019,0.000668790715425928,0.729936719245859
01-Jan-2008 04:00:00,30.0716666666667,NaN,NaN,NaN,NaN,298.790675629094,181,0,316.75,0.3285,0.301275422268183,99.9045454545455,-3.87499144678018,0.547677648068282,898.20217276493,0.00205008017194609,0.00119557286109199,0.000854507310854103,0.730166224348091
01-Jan-2008 05:00:00,28.5133333333333,NaN,NaN,NaN,NaN,306.943036883833,183.066666666667,0,316.3535849707,1.5,0.479317476732162,98.05,-1.97794362106071,0.547677648068282,898.352435743834,0.001856218159989,0.000885917831196991,0.000970300328792007,0.730395729450324
01-Jan-2008 06:00:00,28.225,NaN,NaN,NaN,NaN,306.391502930024,179.6,0,315.664167528438,1.93033333333333,1.03946914856946,96.05,-2.08983665949898,0.547677648068282,898.442383518726,0.00144179482847994,0.000743826452343001,0.000697968376136941,0.730625234552556
01-Jan-2008 07:00:00,26.4133333333333,NaN,NaN,NaN,NaN,309.04576008273,175.033333333333,0.0937607721475353,315.802051016891,2.33066666666667,0.929507066528784,94.6166666666667,-1.49728829792932,0.547677648068282,899.278191689159,0.00213545824182097,0.001071003129117,0.00106445511270397,0.730854739654788
01-Jan-2008 08:00:00,25.5883333333333,NaN,NaN,NaN,NaN,312.544553602206,171.033333333333,0.0280937607721475,316.060582557739,2.2875,1.05291278869355,92.95,-0.696348086785719,0.547677648068282,900.096261298471,0.00246348148223899,0.00118317093047801,0.00128031055176098,0.73108424475702
01-Jan-2008 09:00:00,23.2933333333333,NaN,NaN,NaN,NaN,312.303257497415,168.183333333333,0,316.146759738021,2.31483333333333,0.987245777318166,94.0166666666667,-0.792713293078586,0.554112945108046,900.434354574101,0.00350529409052706,0.00161168929090701,0.00189360479962005,0.731313749859253
01-Jan-2008 10:00:00,21.205,NaN,NaN,NaN,NaN,313.440796277146,167.033333333333,0.112202688728025,315.733109272665,2.44066666666667,1.27387107893829,93.3,-0.492602965956593,0.57021247770226,900.249482128092,0.00397792903810296,0.00114427581874997,0.00283365321935298,0.731543254961485
01-Jan-2008 11:00:00,18.375,NaN,NaN,NaN,NaN,316.922354360565,159.866666666667,1.57824887969666,317.353240261979,2.324,2.69596690796277,96.4333333333333,-0.0041329656793702,0.582789531916816,899.832314130481,0.004606126652782,0.000971187726347978,0.00363493892643402,0.731772760063717
01-Jan-2008 12:00:00,17.235,3.01,NaN,NaN,NaN,316.439762150982,159.766666666667,5.24991382281972,316.250172354361,2.68483333333333,7.76404688038607,95.9333333333333,-0.0770767429863877,0.593334387066182,899.225283922385,0.00425221888722206,0.000541149529584004,0.00371106935763805,0.73200226516595
01-Jan-2008 13:00:00,17.1866666666667,3.01,NaN,NaN,NaN,314.354274388142,162.85,5.70613581523613,313.32014822475,3.18066666666667,8.23026542571527,91.8333333333333,-0.271039441641231,0.610207284304649,898.798515520077,0.00454545712952995,0.000313377085935997,0.00423208004359395,0.732231770268182
01-Jan-2008 14:00:00,16.2316666666667,2.95597183098592,NaN,NaN,NaN,314.457687004481,169.816666666667,3.12133746983799,312.492847294036,3.33283333333333,4.81127197518097,91.3666666666667,-0.242326624295884,0.632956623839953,899.29915093228,0.003781822802276,0.000268584559968019,0.00351323824230798,0.732461275370414
01-Jan-2008 15:00:00,13.975,2.86335211267605,NaN,NaN,NaN,312.492847294037,200.7,0.832126852809376,315.250517063082,1.91766666666667,0.967080317132022,93.85,-0.702258687652499,0.659663106554971,899.831545438497,0.00210221999951307,0.00162669819529998,0.000475521804213088,0.732690780472647
01-Jan-2008 16:00:00,13.725,2.82476056338028,NaN,NaN,NaN,294.516287487073,200.116666666667,0,317.99095139607,-0.6895,0,88.7166666666667,-4.89779430392258,0.696078984803667,900.405872417247,0.001301265261146,0.00114869651311,0.000152568748036003,0.732920285574879
01-Jan-2008 17:00:00,12.985,NaN,NaN,NaN,NaN,276.932695622199,193.266666666667,0,316.870648052396,-1.73833333333333,0,88.85,-9.0929839446307,0.739122006841505,900.42997507993,0.000272917496560012,0.000263210268513035,9.70722804697743e-06,0.733149790677111
01-Jan-2008 18:00:00,14.675,NaN,NaN,NaN,NaN,272.484229576008,205.783333333333,0,314.405980696312,-2.72066666666667,0,81.7333333333333,-10.1744260871323,0.786889044659047,900.91539297945,0,0,0,0.733379295779343
01-Jan-2008 19:00:00,15.8533333333333,NaN,NaN,NaN,NaN,285.82914000043,208.133333333333,0,312.906497759394,-3.8875,0,82.9833333333333,NaN,0.853164693735443,901.862552311933,0,0,0,0.733608800881576
01-Jan-2008 20:00:00,14.9783333333333,NaN,NaN,NaN,NaN,282.622138618572,203.616666666667,0.196483971044467,312.044725956567,-4.63366666666667,0,83.6833333333333,NaN,0.914097831818605,902.494739722534,0,0,0,0.733838305983808
01-Jan-2008 21:00:00,16.66,NaN,NaN,NaN,NaN,279.575742836805,210.316666666667,0.491554636332299,312.458376421924,-5.3425,0,87.3333333333333,NaN,0.992468694788698,902.526087322478,0,0,0,0.73406781108604
01-Jan-2008 22:00:00,9.5035,NaN,NaN,NaN,NaN,267.411840744571,248.65,0.384005515339538,312.199844881076,-5.046,0,80.8833333333333,-11.4340966243167,0.734297316188273,902.460013510807,0,0,0,0.734297316188273
01-Jan-2008 23:00:00,10.18,NaN,NaN,NaN,NaN,262.47561185798,218.516666666667,0.321957945536022,311.855136159945,-5.3105,0,78.95,-12.6895721841816,0.734526821290505,902.912947393174,0,0,0,0.734526821290505
02-Jan-2008 00:00:00,10.7516666666667,NaN,NaN,NaN,NaN,256.856859703551,225.2,0.515167183729749,310.872716304722,-5.00666666666667,0,77.3333333333333,-14.1434839925846,0.734756326392737,904.220811824584,0,0,0,0.734756326392737
02-Jan-2008 01:00:00,12.5316666666667,1.91433333333333,1.09566666666667,0.645666666666667,NaN,250.49698379869,219.416666666667,0.694588073078249,309.0974663909,-5.12033333333333,0,75.5166666666667,-15.8046322346673,0.73498583149497,907.299423399412,0,0,0,0.73498583149497
02-Jan-2008 02:00:00,12.31,1.91533333333333,1.09466666666667,0.644666666666667,NaN,249.893743536711,220.3,0.81540847983454,308.321871768356,-5.51966666666667,0,75.35,-15.9569079442841,0.968178933783946,907.821677022019,0,0,0,0.735215336597202
02-Jan-2008 03:00:00,6.72866666666667,1.91416666666667,1.09583333333333,0.645833333333333,NaN,246.406670113754,224.233333333333,1.11185798000689,308.735522233713,-5.95616666666667,0,75.05,-16.8983860500744,0.974158742829919,908.149745343001,0,0,0,0.735444841699434
02-Jan-2008 04:00:00,5.32,1.91416666666667,1.09583333333333,0.645833333333333,NaN,240.925801447777,212.15,1.09152016546018,307.494570837642,-7.19066666666667,0,76.0166666666667,-18.3838848907776,0.985313248358438,908.52139555759,0,0,0,0.735674346801667
02-Jan-2008 05:00:00,7.17166666666667,1.91716666666667,1.09283333333333,0.642833333333333,NaN,235.708979662185,207.216666666667,1.06687349189935,310.717597380214,-9.48166666666667,0,77.8,-19.8567199994868,0.988557529610828,908.837206026268,0,0,0,0.735903851903899
02-Jan-2008 06:00:00,7.03183333333333,1.91566666666667,1.09433333333333,0.644333333333333,NaN,239.069889693209,208.75,1.0849706997587,311.613840055153,-11.0233333333333,0,74.8166666666667,-18.9306199337978,0.996662753896672,909.243297513079,0,0,0,0.736133357006131
02-Jan-2008 07:00:00,7.47983333333333,1.91666666666667,1.09333333333333,0.643333333333333,NaN,246.343243709066,202.583333333333,0.993622888659083,312.783822008638,-12.695,0,75.9333333333333,-16.9505460122769,0.736362862108364,909.31794605237,0,0,0,0.736362862108364
02-Jan-2008 08:00:00,6.64466666666667,1.91483333333333,1.09516666666667,0.645166666666667,NaN,248.290847983454,204.383333333333,1.16046190968631,312.646952369366,-12.9566666666667,0,70.3533333333333,-16.9111496137749,0.736592367210596,909.255432575214,0,0,0,0.736592367210596
02-Jan-2008 09:00:00,6.83733333333333,1.91383333333333,1.09616666666667,0.646166666666667,NaN,260.33841778697,205.366666666667,1.26577042399173,312.458376421924,-12.44,0.105653223026543,67.6566666666667,-10.8678991923652,0.736821872312828,909.164933518944,0,0,0,0.736821872312828
02-Jan-2008 10:00:00,5.83283333333333,1.91583333333333,1.09416666666667,0.644166666666667,NaN,311.63107549121,208.033333333333,1.38503964150293,313.992330230955,-9.60666666666667,1.45915201654602,69.4483333333333,-1.71750266000088,0.737051377415061,909.260483343547,0,0,0,0.737051377415061
02-Jan-2008 11:00:00,3.9705,1.92016666666667,1.08983333333333,0.639833333333333,NaN,316.043347121682,207.35,4.67718028266115,314.388745260255,-7.57366666666667,6.44105480868666,76.995,-0.295601787060159,0.737280882517293,909.536892293812,0,0,0,0.737280882517293
02-Jan-2008 12:00:00,1.992,1.92033333333333,1.08966666666667,0.639666666666667,NaN,300.927869700103,177.983333333333,12.21647707687,312.596259910376,-6.2745,16.2909341606343,77.9166666666667,-3.34956618753539,0.737510387619525,909.526520615574,0,8.06899402101635e-06,0,0.737510387619525
02-Jan-2008 13:00:00,0.884333333333333,1.91996239113223,1.09003760886778,0.640037608867775,NaN,308.580403309204,161.266666666667,13.3815925542916,312.02749052051,-5.44433333333333,18.2712857635298,75.5666666666667,-1.81124520037478,0.737739892721757,909.400217236378,1.80689940209504e-05,1.02927719529475e-05,7.77622206800288e-06,0.737739892721757
02-Jan-2008 14:00:00,1.26133333333333,1.93325296912114,1.07674703087886,0.62674703087886,NaN,289.586952774905,264.183333333333,8.47431920027577,311.855136159945,-5.6075,10.0094794898311,79.4333333333333,-6.01674244383642,0.993932024437984,909.226358321102,3.83617659739457e-05,3.83617659740025e-05,0,0.73796939782399
02-Jan-2008 15:00:00,1.26,1.94698764845606,1.06301235154394,0.613012351543943,NaN,281.486297828335,288.633333333333,3.63012754222682,310.631420199931,-6.046,3.20062047569804,77.8666666666667,-7.92408293529928,0.979900943116435,909.071686346808,1.80689940200409e-05,0,1.80689940200409e-05,0.738198902926222
02-Jan-2008 16:00:00,1.26183333333333,NaN,NaN,NaN,NaN,304.254308859014,262.3,1.43071354705274,311.303602206136,-4.9225,1.26421923474664,84.1666666666667,-2.64151396489706,0.960768728868852,908.862254558778,3.25687480369652e-05,0,3.25687480369652e-05,0.738428408028454
02-Jan-2008 17:00:00,5.38066666666667,NaN,NaN,NaN,NaN,294.860996208204,163.85,1.41485694588073,308.304636332299,-0.69525,0.955704929334713,90.4666666666667,-4.72936776550895,0.941986476066195,908.867688159548,1.94144560940686e-05,0,1.94144560940686e-05,0.738657913130687
02-Jan-2008 18:00:00,5.281,NaN,NaN,NaN,NaN,291.077817993796,114.533333333333,1.09600137883488,305.598672871424,2.575,0.0837642192347467,89.15,-5.57595297931753,0.923628329082388,908.880914690447,2.61379880420236e-05,0,2.61379880420236e-05,0.738887418232919
02-Jan-2008 19:00:00,7.6135,NaN,NaN,NaN,NaN,297.463547052741,136.266666666667,0.860048259220958,307.666925198207,3.02366666666667,0,90.1,-4.10179826366146,0.904958775728096,908.711969485844,4.42069820619508e-05,0,4.42069820619508e-05,0.739116923335151
02-Jan-2008 20:00:00,7.11416666666667,NaN,NaN,NaN,NaN,306.408738366081,103.9,0.130127542226818,309.44217511203,3.943,0.0325749741468458,89.6833333333333,-2.04319436484655,0.887861083101013,908.633354758532,7.2275976084029e-05,0,7.2275976084029e-05,0.739346428437384
02-Jan-2008 21:00:00,7.15833333333333,NaN,NaN,NaN,NaN,299.186715975001,120.816666666667,0.442778352292313,310.010944501896,3.91,0,89.4,-3.7061749599403,0.867892520315557,908.780625456482,9.84139641250295e-05,0,9.84139641250295e-05,0.739575933539616
02-Jan-2008 22:00:00,11.8416666666667,NaN,NaN,NaN,NaN,298.866361674385,159,0.0320579110651499,308.752757669769,4.21133333333333,0,87.6666666666667,-3.77245625190824,0.847652919032465,909.203460716016,0.000134259180213917,0,0.000134259180213917,0.739805438641848
02-Jan-2008 23:00:00,13.68,NaN,NaN,NaN,NaN,322.413711001264,160.95,0,309.4938814202,4.16016666666667,0,87.9333333333333,NaN,0.845495746736522,909.79342908573,0.000158413964124975,0,0.000158413964124975,0.740034943744081
03-Jan-2008 00:00:00,15.05,NaN,NaN,NaN,NaN,322.024234575048,166.05,0,309.700706652878,4.07883333333333,0,88.2833333333333,NaN,0.866760550434621,909.992581641923,0.000208758934230104,0,0.000208758934230104,0.740264448846313
03-Jan-2008 01:00:00,15.0716666666667,NaN,NaN,NaN,NaN,321.071370654589,170.3,0,310.235005170631,3.87966666666667,0,88.2333333333333,NaN,0.881353124129257,909.336521032527,0.000226827928249918,0,0.000226827928249918,0.740493953948545
03-Jan-2008 02:00:00,17.3566666666667,NaN,NaN,NaN,NaN,321.946937154994,174.133333333333,0,309.580058600482,4.062,0,86.8666666666667,NaN,0.899938012380062,908.728610666032,0.000274018606413051,0,0.000274018606413051,0.740723459050778
03-Jan-2008 03:00:00,19.0416666666667,NaN,NaN,NaN,NaN,322.994723247718,175.9,0,308.14951740779,4.277,0,85.7166666666667,NaN,0.892456560494703,908.574146089142,0.000247413472155927,0,0.000247413472155927,0.74095296415301
