Time,HS,HS_mod,HS_nor,HS_obs,lw_out,f,d,sw_in,lw_in,t,sw_out,rh,ps,Ts,Albedo_acc,TotalPrecipmweq,Snowfallmweq,Rainfallmweq,R_median_filter_albe_GFD
01-Jan-2019 00:00:00,NaN,NaN,NaN,NaN,243.114407231264,8.43887540906856,NaN,0,163.625079882012,-15.101033769042,0,91.6452132196849,932.638924275268,NaN,0.78761356304168,0,0,0,0.78761356304168
01-Jan-2019 01:00:00,NaN,NaN,NaN,NaN,243.718172996449,8.04347346864431,NaN,0,162.923437807607,-14.94676058744,0,83.3125618077649,933.367686987917,NaN,0.787764620080602,0,0,0,0.787764620080602
01-Jan-2019 02:00:00,NaN,NaN,NaN,NaN,242.884612957243,7.02277861091176,NaN,0,163.153458051688,-15.163694053264,0,72.6592797549533,934.387686987917,NaN,0.787915677119524,0,0,0,0.787915677119524
01-Jan-2019 03:00:00,NaN,NaN,NaN,NaN,239.309668054695,6.59226809559264,NaN,0,163.575405485552,-16.103324858804,0,67.1699191364135,934.978687479886,NaN,0.788066734158447,0,0,0,0.788066734158447
01-Jan-2019 04:00:00,NaN,NaN,NaN,NaN,241.703393355816,6.56912909781413,NaN,0,164.513473812065,-15.466607771405,0,63.5288398292158,935.542549491844,NaN,0.78821779119737,0,0,0,0.78821779119737
01-Jan-2019 05:00:00,NaN,NaN,NaN,NaN,241.119503533692,7.30184050235329,NaN,0,164.954830783945,-15.617953233478,0,64.0795339310973,936.199273023792,NaN,0.788368848236292,0,0,0,0.788368848236292
01-Jan-2019 06:00:00,NaN,NaN,NaN,NaN,243.706501067118,7.98774639847621,NaN,0,165.385882415208,-14.936939881393,0,59.8683979067331,936.306411503802,NaN,0.788519905275215,0,0,0,0.788519905275215
01-Jan-2019 07:00:00,NaN,NaN,NaN,NaN,258.446636636979,7.45110229154101,NaN,0,168.150656718332,-11.154320959572,0,37.7337323537485,936.231444603572,NaN,0.788670962314137,0,0,0,0.788670962314137
01-Jan-2019 08:00:00,NaN,NaN,NaN,NaN,256.506191482486,10.9643377338444,NaN,0,169.642684182322,-11.633625187596,0,45.962638117954,935.994721071625,NaN,0.788822019353059,0,0,0,0.788822019353059
01-Jan-2019 09:00:00,NaN,NaN,NaN,NaN,251.626579239796,13.3647813821649,NaN,0,171.258941841948,-12.86161023125,0,60.3522104793789,935.444306123561,NaN,0.788973076391982,0,0,0,0.788973076391982
01-Jan-2019 10:00:00,NaN,NaN,NaN,NaN,256.449751359968,15.4647159138528,NaN,0,175.376265503675,-11.618977949804,0,65.9471753751251,935.899509819173,NaN,0.789124133430904,0,0,0,0.789124133430904
01-Jan-2019 11:00:00,NaN,NaN,NaN,NaN,271.220572170186,15.3965633084519,NaN,0,185.843890947483,-7.93004841973197,0,83.8602444929639,936.694476719404,NaN,0.789275190469827,0,0,0,0.789275190469827
01-Jan-2019 12:00:00,NaN,NaN,NaN,NaN,281.041031187287,15.2611703655227,NaN,12.2085903666382,209.238107846546,-5.48294813648499,9.63778168050666,91.2163832348447,936.806167151581,NaN,0.789426247508749,0,0,0,0.789426247508749
01-Jan-2019 13:00:00,NaN,NaN,NaN,NaN,283.736962378232,15.9635258159877,NaN,19.7245302337404,226.093961947847,-4.77418542383498,15.5740414154258,87.6697681355572,936.358443127665,NaN,0.789577304547672,0,0,0,0.789577304547672
01-Jan-2019 14:00:00,NaN,NaN,NaN,NaN,286.132945619064,16.5091636949755,NaN,12.4243534415363,245.955991199761,-4.12639520037897,9.81186428715723,85.3187195485855,935.910719103748,NaN,0.789728361586594,0,0,0,0.789728361586594
01-Jan-2019 15:00:00,NaN,NaN,NaN,NaN,286.376793352952,17.0611450022045,NaN,0,270.265164592968,-3.95785906014396,0,84.8395142845215,935.124166167643,NaN,0.789879418625517,0,0,0,0.789879418625517
01-Jan-2019 16:00:00,NaN,NaN,NaN,NaN,278.87522016938,18.0709165412979,NaN,0,208.703257531152,-5.995045959886,0,74.8715083558522,934.855752203518,NaN,0.790030475664439,0,0,0,0.790030475664439
01-Jan-2019 17:00:00,NaN,NaN,NaN,NaN,276.396939683862,19.3861633863985,NaN,0,227.320269475309,-6.49335930612796,0,64.6422458075303,934.709199267413,NaN,0.790181532703362,0,0,0,0.790181532703362
01-Jan-2019 18:00:00,NaN,NaN,NaN,NaN,278.898288352627,19.2244100816423,NaN,0,221.334526027001,-5.93001663853596,0,79.7785180856398,934.703921815422,NaN,0.790332589742284,0,0,0,0.790332589742284
01-Jan-2019 19:00:00,NaN,NaN,NaN,NaN,287.413561548767,17.8837737723611,NaN,0,217.526086981457,-3.96201384405498,0,84.0532585240714,934.545337255455,NaN,0.790483646781207,0,0,0,0.790483646781207
01-Jan-2019 20:00:00,NaN,NaN,NaN,NaN,287.872211011287,16.5024532453557,NaN,0,210.591099366093,-3.88824600543097,0,86.5129401728542,934.292098984166,NaN,0.790634703820129,0,0,0,0.790634703820129
01-Jan-2019 21:00:00,NaN,NaN,NaN,NaN,291.372041071466,16.4210455996951,NaN,0,221.367599371757,-3.03603622888699,0,88.3411084184524,933.871966585087,NaN,0.790785760859052,0,0,0,0.790785760859052
01-Jan-2019 22:00:00,NaN,NaN,NaN,NaN,295.45351034228,19.1001636643032,NaN,0,227.794091084463,-2.08001663853599,0,90.9244118253115,933.167547031999,NaN,0.790936817897974,0,0,0,0.790936817897974
01-Jan-2019 23:00:00,NaN,NaN,NaN,NaN,296.877030602255,19.9294891132456,NaN,0,234.895980695863,-1.72707113919995,0,91.2708858565637,932.928028179601,NaN,0.791087874936897,0,0,0,0.791087874936897
