Time,f,HS,HS_mod,HS_nor,HS_obs,lw_out,ps,d,sw_in,lw_in,t,t2,sw_out,rh,Ts,Albedo_acc,TotalPrecipmweq,Snowfallmweq,Rainfallmweq,R_median_filter_albe_GFD
01-Jan-2016 00:00:00,2.1624,1.6504,1.6504,0.7304,NaN,278.32,888.19398022913,97.744,0,240.22,-5.5084,-5.293,0.9648,79.178,-8.181527782488,0.73689365584358,0,0,0,0.73689365584358
01-Jan-2016 01:00:00,0.8675,1.6515,1.6515,0.7315,NaN,269.533333333333,889.068546494221,55.4166666666667,0,230.816666666667,-7.0305,-6.76333333333333,0.955,79.66,-10.2824307769998,0.73711288480078,0,0,0,0.73711288480078
01-Jan-2016 02:00:00,6.54133333333333,1.65183333333333,1.65183333333333,0.731833333333333,NaN,273.533333333333,889.810299776243,166.35,0,233.516666666667,-6.96133333333333,-6.74483333333333,0.924,82.7,-9.30982634393398,0.737332113757979,0,0,0,0.737332113757979
01-Jan-2016 03:00:00,10.095,1.65033333333333,1.65033333333333,0.730333333333333,NaN,278.016666666667,890.370642425973,160.35,0,224.883333333333,-6.78616666666667,-6.647,0.686333333333333,87.0666666666667,-8.14071912369276,0.737551342715179,0,0,0,0.737551342715179
01-Jan-2016 04:00:00,12.2683333333333,1.61466666666667,1.61466666666667,0.694666666666667,NaN,275.416666666667,891.134460465696,153.266666666667,0,214.033333333333,-7.741,-7.57266666666667,0.621,87.15,-8.69803122243945,0.737770571672378,0,0,0,0.737770571672378
01-Jan-2016 05:00:00,12.6883333333333,1.60533333333333,1.60533333333333,0.685333333333333,NaN,276.683333333333,891.958659739835,156.933333333333,0,213.583333333333,-7.33183333333333,-7.111,0.659333333333333,86.7666666666667,-8.38376164819226,0.737989800629578,0,0,0,0.737989800629578
01-Jan-2016 06:00:00,10.3266666666667,1.6425,1.6425,0.7225,NaN,274,892.967562679188,163.05,0,213.883333333333,-7.5495,-7.3675,0.695,86.1333333333333,-9.04640969407865,0.738209029586777,4.74834501150099e-05,5.39142101089851e-05,0,0.738209029586777
01-Jan-2016 07:00:00,9.40833333333333,1.64716666666667,1.64716666666667,0.727166666666667,NaN,270.233333333333,893.903936904147,156.483333333333,0,219.016666666667,-8.45833333333333,-8.2685,0.627333333333333,84.0166666666667,-10.0181914602696,0.738428258543977,6.55524441369835e-05,6.71906781630014e-05,0,0.738428258543977
01-Jan-2016 08:00:00,8.79083333333333,1.6465,1.6465,0.7265,NaN,271.716666666667,894.696511557399,149.666666666667,0,226.85,-8.105,-7.92016666666667,0.756833333333333,83.4166666666667,-9.71222406728437,0.738647487501176,0,0,0,0.738647487501176
01-Jan-2016 09:00:00,10.3733333333333,1.607,1.607,0.687,NaN,272.116666666667,895.265080985456,144.9,0,212.566666666667,-7.73966666666667,-7.57716666666667,0.699666666666667,84.4666666666667,-9.50164838563038,0.738866716458376,0,0,0,0.738866716458376
