Time,f,HS,HS_mod,HS_nor,HS_obs,lw_out,d,sw_in,lw_in,t,t2,sw_out,rh,Ts,Albedo_acc,ps,TotalPrecipmweq,Snowfallmweq,Rainfallmweq,R_median_filter_albe_GFD
01-Jan-2001 00:00:00,10.9608907238352,NaN,NaN,NaN,NaN,258.81716137994,NaN,0,265.229054343331,-10.5777928606039,NaN,0,94.512128344032,NaN,0.852947329332452,899.435891277991,0,0,0,0.852947329332452
01-Jan-2001 01:00:00,11.4214805680499,NaN,NaN,NaN,NaN,264.975124381049,NaN,0,270.328687076807,-9.03562505924299,NaN,0,95.0495342968664,NaN,0.853007756475812,898.47314536422,0.000434858725506956,0.00042678973148702,8.06899401993631e-06,0.853007756475812
01-Jan-2001 02:00:00,15.7576375706647,NaN,NaN,NaN,NaN,269.167037418899,NaN,0,276.345994982408,-7.988789574154,NaN,0,95.473906525614,NaN,0.853068183619173,897.868796781285,0.000937479671695996,0.000919410677673966,1.80689940220304e-05,0.853068183619173
01-Jan-2001 03:00:00,17.2188838640578,NaN,NaN,NaN,NaN,268.852280186951,NaN,0,275.987283326639,-8.06651359807,NaN,0,96.3413608522354,NaN,0.853128610762533,897.499378220781,0.000698811132381024,0.000697172898355007,1.63823402601795e-06,0.853128610762533
01-Jan-2001 04:00:00,15.6581411291081,NaN,NaN,NaN,NaN,268.697416028999,NaN,0,275.766523408471,-8.10499376173499,NaN,0,96.9748029064928,NaN,0.853189037905893,897.54776792577,0.000271690432177024,0.000269759426199016,1.93100597800817e-06,0.853189037905893
01-Jan-2001 05:00:00,16.8450458542535,NaN,NaN,NaN,NaN,268.549358253552,NaN,0,275.619098601056,-8.14149072126895,NaN,0,96.5669243510534,NaN,0.853249465049254,897.049245991039,0.000523725834459924,0.000525656840439012,0,0.853249465049254
01-Jan-2001 06:00:00,15.6090787538217,NaN,NaN,NaN,NaN,268.679264080628,NaN,0,276.274565540988,-8.10692476771396,NaN,0,96.3713739630635,NaN,0.853309892192614,897.196762039449,0.000491223285963088,0.00049093051400996,2.92771953127116e-07,0.853309892192614
01-Jan-2001 07:00:00,16.7656867841116,NaN,NaN,NaN,NaN,267.30198525762,NaN,0,273.95982410088,-8.45159889599097,NaN,0,95.561725024699,NaN,0.853370319335974,897.263189652691,0.00120601581193193,0.001204670349857,1.34546207493716e-06,0.853370319335974
01-Jan-2001 08:00:00,17.9296792514396,NaN,NaN,NaN,NaN,266.276525865088,NaN,0,272.528224476185,-8.70768468588199,NaN,0,95.6477078228397,NaN,0.853430746479335,897.633623073529,0.000507068502051084,0.000506775730099037,2.92771952047142e-07,0.853430746479335
01-Jan-2001 09:00:00,16.6207684166493,NaN,NaN,NaN,NaN,264.759080001954,NaN,0,271.504987987929,-9.08265158611198,NaN,0,96.3526354429591,NaN,0.853491173622695,897.987119541046,0.000671742630329959,0.000673380864355977,0,0.853491173622695
