Time,HS,HS_mod,HS_nor,HS_obs,lw_out,f,d,sw_in,lw_in,t,sw_out,rh,ps,Ts,Albedo_acc,TotalPrecipmweq,Snowfallmweq,Rainfallmweq,R_median_filter_albe_GFD
01-Jan-2020 00:00:00,NaN,NaN,NaN,NaN,316.49115,9.30066666666667,169.666666666667,0,315.053416666667,1.70583333333333,1.13913865,99.4833333333333,895.6601,0,0.78496149299765,0,0,0,0.78496149299765
01-Jan-2020 01:00:00,NaN,NaN,NaN,NaN,317.728033333333,9.09116666666667,175.983333333333,0,321.928183333333,1.907,1.23664583333333,99.9,893.804683333333,0,0.850192588020366,0.000235364775973949,0.000234896388092011,4.68387881937828e-07,0.785116114646846
01-Jan-2020 02:00:00,NaN,NaN,NaN,NaN,317.282783333333,8.332,194.35,0,316.655933333333,1.74,1.1111559,99.9,892.462116666667,0,0.74668224096452,0.00016466040872308,0.000164512609973997,1.47798749082999e-07,0.785270736296043
01-Jan-2020 03:00:00,NaN,NaN,NaN,NaN,316.763366666667,8.1875,210.95,0.289317866666667,310.065333333333,1.32733333333333,1.345029,97.2666666666667,891.764083333333,0,0.726619934623638,7.57697990649149e-05,7.56466334410106e-05,1.23165623904238e-07,0.78542535794524
01-Jan-2020 04:00:00,NaN,NaN,NaN,NaN,313.455883333333,9.525,208.966666666667,0,291.1452,1.0785,1.097115,92.6166666666667,891.74425,-0.337686261540692,0.736453456139045,1.01162667260724e-05,9.30337360796329e-06,8.12893118109059e-07,0.785579979594436
01-Jan-2020 05:00:00,NaN,NaN,NaN,NaN,305.064583333333,10.56,208.916666666667,0,262.610033333333,0.147,0.660658566666667,92.2833333333333,891.733083333333,-2.0260204038069,0.738454916020119,7.75443992199598e-06,8.66586553900106e-06,0,0.785734601243633
01-Jan-2020 06:00:00,NaN,NaN,NaN,NaN,299.962516666667,11.6426666666667,226.616666666667,0,248.930033333333,-0.840833333333333,0.458440683333333,93.5166666666667,891.946983333333,-3.10420407421697,0.740963901528177,1.74322138419711e-05,1.66685869730259e-05,7.63626868945268e-07,0.78588922289283
01-Jan-2020 07:00:00,NaN,NaN,NaN,NaN,298.233533333333,18.4833333333333,202.5,0,231.504733333333,-2.086,0.302807166666667,90.55,891.3977,-3.38126417733787,0.743503397562683,1.55532824179545e-05,1.59227792909746e-05,0,0.786043844542027
01-Jan-2020 08:00:00,NaN,NaN,NaN,NaN,296.184333333333,16.255,205.633333333333,0,233.178333333333,-2.62166666666667,0.333038633333333,90.9666666666667,893.170966666667,-3.86867881754391,0.745018038803583,5.89738558005592e-07,1.6735960489882e-06,0,0.786198466191223
01-Jan-2020 09:00:00,NaN,NaN,NaN,NaN,293.657016666667,15.9733333333333,206.883333333333,0,232.601133333333,-2.88733333333333,0.334892833333333,88.8666666666667,893.303383333333,-4.4549909439539,0.746146382867031,6.94363802506359e-06,6.25391053102931e-06,6.89727494034287e-07,0.78635308784042
01-Jan-2020 10:00:00,NaN,NaN,NaN,NaN,296.222133333333,13.2633333333333,190.233333333333,0.389096633333333,241.7345,-1.992,1.42446298333333,88.3833333333333,894.157183333333,-3.91975677961225,0.74742404364779,4.28777365402766e-06,4.01680928098358e-06,2.7096437304408e-07,0.786507709489617
01-Jan-2020 11:00:00,NaN,NaN,NaN,NaN,299.004983333333,14.3366666666667,180.6,21.7109301666667,250.483216666667,-1.54666666666667,14.874769,89.8833333333333,893.3507,-3.33518893158072,0.748452605131017,2.41894297494127e-06,2.22187797601237e-06,1.97064998928908e-07,0.786662331138813
01-Jan-2020 12:00:00,NaN,NaN,NaN,NaN,299.851066666667,15.8216666666667,182.483333333333,32.9604116666667,255.857466666667,-1.05316666666667,22.7397983333333,85.35,893.088916666667,-3.17588698180521,0.750663557938826,6.36033300600047e-06,6.95152800199139e-06,0,0.78681695278801
01-Jan-2020 13:00:00,NaN,NaN,NaN,NaN,297.42455,6.60283333333333,230.683333333333,57.5134733333333,268.025516666667,-1.13116666666667,37.2150166666667,78.96,893.484783333333,-3.82445185228796,0.745111806396054,0.000233831046131968,0.000229981964676995,3.84908145497319e-06,0.786971574437207
01-Jan-2020 14:00:00,NaN,NaN,NaN,NaN,296.56435,13.2351666666667,202.483333333333,34.5380583333333,250.596466666667,-2.39716666666667,22.831745,91.7333333333333,890.790516666667,-3.90352036871548,0.739134526284876,0.000146993383252038,0.000147264347625026,0,0.787126196086404
01-Jan-2020 15:00:00,NaN,NaN,NaN,NaN,296.857516666667,16.68,184.75,2.60677586666667,241.668416666667,-2.4315,3.36924283333333,90.5166666666667,889.226783333333,-3.77175452052963,0.733575505888426,0.000821542451736036,0.000821216336659973,3.26115076063624e-07,0.7872808177356
01-Jan-2020 16:00:00,NaN,NaN,NaN,NaN,301.764766666667,9.28733333333333,175.083333333333,0,290.319283333333,-1.9045,0.300235121666667,93.2,889.778733333333,-2.97342405741107,0.72865358914374,0.000549719499999014,0.00054986729874804,0,0.787435439384797
