Time,HS,HS_mod,HS_nor,HS_obs,lw_out,f,d,sw_in,lw_in,t,sw_out,rh,ps,Ts,Albedo_acc,TotalPrecipmweq,Snowfallmweq,Rainfallmweq,R_median_filter_albe_GFD
01-Jan-2021 23:00:00,NaN,NaN,NaN,NaN,282.498563845494,4.89225075095332,NaN,0,240.779367451056,-4.9943384626194,0,70.3041469553851,917.41125796111,NaN,0.834596031510343,0,0,0,0.834596031510343
02-Jan-2021 00:00:00,NaN,NaN,NaN,NaN,290.620464710468,5.51909354434877,NaN,0,243.714029802212,-3.10561160216412,0,65.2625105387184,917.463545090475,NaN,0.834552746289635,0,0,0,0.834552746289635
02-Jan-2021 01:00:00,NaN,NaN,NaN,NaN,292.291622377761,5.62063878719755,NaN,0,244.194186490906,-2.72242788145231,0,64.6939137429267,917.123545090475,NaN,0.834509461068927,0,0,0,0.834509461068927
02-Jan-2021 02:00:00,NaN,NaN,NaN,NaN,295.278169932105,7.82659897718172,NaN,0,239.880229245399,-2.06502313256804,0,66.5845289302899,916.60412896898,NaN,0.834466175848219,0,0,0,0.834466175848219
02-Jan-2021 03:00:00,NaN,NaN,NaN,NaN,294.598766934581,8.99671729759284,NaN,0,231.447137636962,-2.25675944163225,0,67.6348167569885,916.119688655158,NaN,0.834422890627511,0,0,0,0.834422890627511
02-Jan-2021 04:00:00,NaN,NaN,NaN,NaN,297.066244093834,9.77289089987415,NaN,0,239.608626090605,-1.66331238251909,0,70.427367110199,916.075248341336,NaN,0.834379605406803,0,0,0,0.834379605406803
02-Jan-2021 05:00:00,NaN,NaN,NaN,NaN,308.255065578323,9.72052673917109,NaN,0,294.627749006413,1.05865591883762,0,69.4714096958343,915.749870984721,NaN,0.834336320186095,0,0,0,0.834336320186095
02-Jan-2021 06:00:00,NaN,NaN,NaN,NaN,305.895104905426,2.33705368102414,NaN,0,306.241117538623,0.593174415474327,0,66.5501739317837,915.849153161307,NaN,0.834293034965387,0,0,0,0.834293034965387
02-Jan-2021 07:00:00,NaN,NaN,NaN,NaN,304.44680304882,1.60432365824726,NaN,0,307.560729318252,0.280770488194976,0,68.8505385436835,916.18296121197,NaN,0.834249749744679,0,0,0,0.834249749744679
02-Jan-2021 08:00:00,NaN,NaN,NaN,NaN,307.220251408941,5.58625062067201,NaN,0,295.407717283616,0.835975423659525,0,69.3640530417912,916.189956259191,NaN,0.834206464523971,0,0,0,0.834206464523971
02-Jan-2021 09:00:00,NaN,NaN,NaN,NaN,303.837387310267,8.20250116277204,NaN,0,243.952507896693,-0.134279506643122,0,66.0251929855244,916.16296121197,NaN,0.834163179303263,0,0,0,0.834163179303263
02-Jan-2021 10:00:00,NaN,NaN,NaN,NaN,307.769247684271,9.50389853563599,NaN,0,240.38924528677,0.715283426628849,0,70.2864849157963,915.698520898148,NaN,0.834119894082555,0,0,0,0.834119894082555
02-Jan-2021 11:00:00,NaN,NaN,NaN,NaN,310.843352489415,11.0207744259052,NaN,0,239.458265567177,1.38211208198138,0,68.6219572926905,915.481574235581,NaN,0.834076608861848,0,0,0,0.834076608861848
02-Jan-2021 12:00:00,NaN,NaN,NaN,NaN,311.961608706122,8.36145062507384,NaN,6.46598691588306,303.982237601572,1.904389727577,5.39284855807407,71.5353793783437,915.815832219841,NaN,0.83403332364114,0,0,0,0.83403332364114
02-Jan-2021 13:00:00,NaN,NaN,NaN,NaN,311.65182685304,11.2072889873327,NaN,14.6040478622581,297.065837546436,1.80745280677157,12.1796304377385,69.3760118300725,915.449870984721,NaN,0.833990038420432,0,0,0,0.833990038420432
02-Jan-2021 14:00:00,NaN,NaN,NaN,NaN,308.880081044215,13.8453678256786,NaN,13.6639204348208,294.625633259156,1.19493368642069,11.3949820825982,76.3151336299661,915.259469435779,NaN,0.833946753199724,0,0,0,0.833946753199724
02-Jan-2021 15:00:00,NaN,NaN,NaN,NaN,313.346570383084,12.7520448039542,NaN,0,314.649342056078,2.24930913411786,0,81.3243857621233,915.36507750661,NaN,0.833903467979016,0,0,0,0.833903467979016
02-Jan-2021 16:00:00,NaN,NaN,NaN,NaN,312.539854000033,14.5676003804706,NaN,0,314.508133130323,2.0747695914053,0,84.130894785936,914.823507914874,NaN,0.833860182758308,0,0,0,0.833860182758308
02-Jan-2021 17:00:00,NaN,NaN,NaN,NaN,314.940088826432,15.6946633420189,NaN,0,315.407645044747,2.59516503967538,0,80.1372485652646,914.883288695495,NaN,0.8338168975376,0,0,0,0.8338168975376
02-Jan-2021 18:00:00,NaN,NaN,NaN,NaN,313.842108204738,14.7544116855304,NaN,0,323.601752611893,2.39449898401355,0,91.5088705594265,915.082292058995,NaN,0.833773612316892,0.000219282176586264,0,0.000219282176586264,0.833773612316892
02-Jan-2021 19:00:00,NaN,NaN,NaN,NaN,316.580956460347,15.904247922858,NaN,0,317.851512403332,2.95705244064363,0,81.2369365713163,914.306598427908,NaN,0.833730327096184,0.000148540303737864,0,0.000148540303737864,0.833730327096184
02-Jan-2021 20:00:00,NaN,NaN,NaN,NaN,318.852127200064,15.707028013832,NaN,0,296.370095507145,3.34983616297598,0,86.0420086275726,914.253593475129,NaN,0.833687041875476,0,0,0,0.833687041875476
02-Jan-2021 21:00:00,NaN,NaN,NaN,NaN,319.132297182796,17.1844850757721,NaN,0,316.42537140287,3.49472257878143,0,88.4652182934214,914.43933549087,NaN,0.833643756654769,0,0,0,0.833643756654769
02-Jan-2021 22:00:00,NaN,NaN,NaN,NaN,319.989161575559,12.1233332044976,NaN,0,324.127418561723,3.70929255738528,0,87.1271688824124,915.260722467259,NaN,0.833600471434061,0,0,0,0.833600471434061
02-Jan-2021 23:00:00,NaN,NaN,NaN,NaN,321.114435090882,7.56371526708246,NaN,0,328.532286557796,3.96617991072271,0,84.7842657185858,915.189993434792,NaN,0.833557186213353,0.000358181392031041,0,0.000358181392031041,0.833557186213353
03-Jan-2021 00:00:00,NaN,NaN,NaN,NaN,320.675008325629,12.486519659201,NaN,0,320.877809758967,3.84082532677381,0,87.9291980160953,915.08145178551,NaN,0.833513900992645,0,0,0,0.833513900992645
03-Jan-2021 01:00:00,NaN,NaN,NaN,NaN,320.787187812558,11.8155183940942,NaN,0,322.692603522861,3.87225321511461,0,88.4608622781245,915.102388828303,NaN,0.833470615771937,0,0,0,0.833470615771937
03-Jan-2021 02:00:00,NaN,NaN,NaN,NaN,320.729546110511,12.1223894131386,NaN,0,322.438157382161,3.85897628291344,0,90.2995456537731,915.262169608924,NaN,0.833427330551229,0,0,0,0.833427330551229
03-Jan-2021 03:00:00,NaN,NaN,NaN,NaN,319.658757495855,11.4415884485982,NaN,0,313.876407866165,3.59570810148988,0,90.4108673722775,915.276062934057,NaN,0.833384045330521,0,0,0,0.833384045330521
03-Jan-2021 04:00:00,NaN,NaN,NaN,NaN,320.77669873324,12.2360795547371,NaN,0,307.871976356093,3.8072793232479,0,89.1713319943888,915.597948514481,NaN,0.833340760109813,0,0,0,0.833340760109813
03-Jan-2021 05:00:00,NaN,NaN,NaN,NaN,320.725020380058,11.6114634069683,NaN,0,300.737885824878,3.76610782988716,0,90.9293519294156,916.349067886837,NaN,0.833297474889105,0,0,0,0.833297474889105
03-Jan-2021 06:00:00,NaN,NaN,NaN,NaN,319.570737796283,9.70021573062783,NaN,0,299.711854072783,3.51685634718363,0,97.557352272799,917.062292058995,NaN,0.833254189668397,0,0,0,0.833254189668397
03-Jan-2021 07:00:00,NaN,NaN,NaN,NaN,318.501628667862,7.78860894061805,NaN,0,297.259685559261,3.27899678652023,0,94.122287804185,917.280637192788,NaN,0.833210904447689,0,0,0,0.833210904447689
03-Jan-2021 08:00:00,NaN,NaN,NaN,NaN,318.514254815972,7.80679010679916,NaN,0,293.778640085562,3.26685608919226,0,93.5910023379748,917.53345953022,NaN,0.833167619226981,0,0,0,0.833167619226981
03-Jan-2021 09:00:00,NaN,NaN,NaN,NaN,316.87561688338,7.71146692120622,NaN,0,290.684806679814,2.90388403188672,0,95.6322996278489,918.028885271489,NaN,0.833124334006274,0,0,0,0.833124334006274
03-Jan-2021 10:00:00,NaN,NaN,NaN,NaN,315.699674911844,7.11894073581023,NaN,0,289.226302737809,2.64578532111429,0,93.4821459184314,917.812826981276,NaN,0.833081048785566,0,0,0,0.833081048785566
03-Jan-2021 11:00:00,NaN,NaN,NaN,NaN,318.886791123022,12.3725710111963,NaN,0,286.579877954738,3.31553320495428,0,90.5621180609169,917.106452416592,NaN,0.833037763564858,0,0,0,0.833037763564858
03-Jan-2021 12:00:00,NaN,NaN,NaN,NaN,317.676464865384,9.9428534996913,NaN,8.5113129109717,282.479296767321,3.03996230852587,7.0898766582987,90.0056184331123,916.709289225734,NaN,0.83299447834415,0,0,0,0.83299447834415
03-Jan-2021 13:00:00,NaN,NaN,NaN,NaN,314.47126721368,10.248276475286,NaN,16.2814356468278,273.811902576461,2.31561667729668,13.5616412477878,95.7699476261222,916.386648646295,NaN,0.832951193123442,0,0,0,0.832951193123442
03-Jan-2021 14:00:00,NaN,NaN,NaN,NaN,315.784213750029,15.141860250398,NaN,13.3193450329505,271.888618120002,2.58953070473906,11.0937878060295,86.9162634864794,915.783339485452,NaN,0.832907907902734,0,0,0,0.832907907902734
03-Jan-2021 15:00:00,NaN,NaN,NaN,NaN,318.917961058489,20.1297808297707,NaN,0,270.791243941945,3.25491685169674,0,79.9538068142855,914.901611411182,NaN,0.832864622682026,0,0,0,0.832864622682026
03-Jan-2021 16:00:00,NaN,NaN,NaN,NaN,316.759226490283,18.6792589422456,NaN,0,268.875065321179,2.78562682136211,0,82.1666735275957,915.441135796823,NaN,0.832821337461318,0,0,0,0.832821337461318
03-Jan-2021 17:00:00,NaN,NaN,NaN,NaN,315.137628123929,14.3989325907234,NaN,0,259.138415888817,2.39584377168189,0,81.4715609027548,915.746598427908,NaN,0.83277805224061,0,0,0,0.83277805224061
03-Jan-2021 18:00:00,NaN,NaN,NaN,NaN,310.854455951637,10.3970186907318,NaN,0,250.210500667973,1.43127388833965,0,81.490286179343,916.321622334451,NaN,0.832734767019902,0,0,0,0.832734767019902
03-Jan-2021 19:00:00,NaN,NaN,NaN,NaN,288.110269509755,3.30192531976013,NaN,0,240.409091122403,-3.69614662243086,0,100,915.924811736311,NaN,0.832691481799194,0,0,0,0.832691481799194
03-Jan-2021 20:00:00,NaN,NaN,NaN,NaN,306.625470564386,6.44028954840917,NaN,0,247.393435135171,0.495170992113018,0,87.5702487740499,914.736976415605,NaN,0.832648196578486,0,0,0,0.832648196578486
03-Jan-2021 21:00:00,NaN,NaN,NaN,NaN,303.14399006651,9.08672618186006,NaN,0,222.660931906509,-0.382066245526177,0,83.6572231633517,915.207449624661,NaN,0.832604911357779,0,0,0,0.832604911357779
03-Jan-2021 22:00:00,NaN,NaN,NaN,NaN,295.715877962096,6.64309556685001,NaN,0,215.529836095398,-2.07615804304558,0,85.2389777391842,913.385541054562,NaN,0.832561626137071,0,0,0,0.832561626137071
03-Jan-2021 23:00:00,NaN,NaN,NaN,NaN,308.858860976473,19.0159542393107,NaN,0,219.466908629611,0.862176338169119,0,77.7782096204464,911.214795145082,NaN,0.832518340916363,0,0,0,0.832518340916363
04-Jan-2021 00:00:00,NaN,NaN,NaN,NaN,312.799518622303,25.1819211647576,NaN,0,226.021775839617,1.74830502360891,0,76.4201762907383,908.042283255245,NaN,0.832475055695655,0,0,0,0.832475055695655
04-Jan-2021 01:00:00,NaN,NaN,NaN,NaN,316.77570052505,24.5655605945368,NaN,0,236.733385345779,2.65139726192628,0,76.1569268045875,908.651391906018,NaN,0.832431770474947,0,0,0,0.832431770474947
04-Jan-2021 02:00:00,NaN,NaN,NaN,NaN,317.036349304275,22.7069135430553,NaN,0,238.658358017662,2.71552950827797,0,74.6654410420383,909.456527053579,NaN,0.832388485254239,0,0,0,0.832388485254239
04-Jan-2021 03:00:00,NaN,NaN,NaN,NaN,301.449184817742,17.0612721357119,NaN,0,221.71015672793,-0.762803818406386,0,64.2220557417638,910.707657349203,NaN,0.832345200033531,0,0,0,0.832345200033531
04-Jan-2021 04:00:00,NaN,NaN,NaN,NaN,289.809997532921,9.0798166631163,NaN,0,227.269485630041,-3.36629570315739,0,69.2580286009479,916.517425372822,NaN,0.832301914812823,0,0,0,0.832301914812823
04-Jan-2021 05:00:00,NaN,NaN,NaN,NaN,260.447130099628,1.00025745553884,NaN,0,222.142700173145,-10.3870671293634,0,100,917.17454201276,NaN,0.832258629592115,0,0,0,0.832258629592115
04-Jan-2021 06:00:00,NaN,NaN,NaN,NaN,260.934585214834,3.40510921827382,NaN,0,218.276877280888,-10.2854148153865,0,100,915.841855739755,NaN,0.832215344371407,0,0,0,0.832215344371407
04-Jan-2021 07:00:00,NaN,NaN,NaN,NaN,276.945726872705,7.14919672649027,NaN,0,219.611950842091,-6.39977025965697,0,71.9526874445325,918.572437212957,NaN,0.832172059150699,0,0,0,0.832172059150699
04-Jan-2021 08:00:00,NaN,NaN,NaN,NaN,281.24500223976,10.4091829662929,NaN,0,221.076603373224,-5.37960585629187,0,63.8651250017048,919.335040616794,NaN,0.832128773929992,0,0,0,0.832128773929992
04-Jan-2021 09:00:00,NaN,NaN,NaN,NaN,283.613845903707,13.0623658130331,NaN,0,229.162968316697,-4.78855607870283,0,66.6113929156282,919.186757482011,NaN,0.832085488709284,0,0,0,0.832085488709284
04-Jan-2021 10:00:00,NaN,NaN,NaN,NaN,285.762053194162,16.6075541634136,NaN,0,236.473215368408,-4.25601948459017,0,70.0801846158292,918.820819808136,NaN,0.832042203488576,0,0,0,0.832042203488576
04-Jan-2021 11:00:00,NaN,NaN,NaN,NaN,286.697152385538,17.2765661856791,NaN,0,240.536649098841,-4.02112677758962,0,68.3928539868012,919.56732774616,NaN,0.831998918267868,0,0,0,0.831998918267868
04-Jan-2021 12:00:00,NaN,NaN,NaN,NaN,286.678006151331,16.9663293408674,NaN,11.2891485174622,241.575600529245,-4.02074991712003,9.39207070140867,69.4051168168685,919.61337425575,NaN,0.83195563304716,0,0,0,0.83195563304716
04-Jan-2021 13:00:00,NaN,NaN,NaN,NaN,283.305182000865,15.3460953877417,NaN,19.2754263128387,241.720219624188,-4.80194709124395,16.0354651592694,72.981841295363,920.385114682211,NaN,0.831912347826452,0,0,0,0.831912347826452
04-Jan-2021 14:00:00,NaN,NaN,NaN,NaN,285.188283260759,15.7174001441988,NaN,14.0173971677324,243.556329275927,-4.35607061330434,11.660639042094,67.9387725216765,920.55903099702,NaN,0.831869062605744,0,0,0,0.831869062605744
04-Jan-2021 15:00:00,NaN,NaN,NaN,NaN,285.025105189324,15.2480863361672,NaN,0,246.636986529255,-4.37960339670936,0,70.5570480293914,920.901135796823,NaN,0.831825777385036,0,0,0,0.831825777385036
04-Jan-2021 16:00:00,NaN,NaN,NaN,NaN,284.484751376299,14.0101021724041,NaN,0,238.216983671407,-4.54399532587751,0,74.5628406019605,921.204858287231,NaN,0.831782492164328,0,0,0,0.831782492164328
04-Jan-2021 17:00:00,NaN,NaN,NaN,NaN,283.648818408432,13.4777903794819,NaN,0,238.088612737827,-4.73887190466007,0,73.0504758245899,921.044542298544,NaN,0.83173920694362,0,0,0,0.83173920694362
04-Jan-2021 18:00:00,NaN,NaN,NaN,NaN,284.509597044106,13.3458888243227,NaN,0,242.871962495846,-4.51661757550673,0,74.6264857050427,920.947680910448,NaN,0.831695921722912,0,0,0,0.831695921722912
04-Jan-2021 19:00:00,NaN,NaN,NaN,NaN,286.677127628458,13.9847009153352,NaN,0,227.069154471207,-4.08794150631529,0,73.6916244468417,920.940406478572,NaN,0.831652636502205,0,0,0,0.831652636502205
04-Jan-2021 20:00:00,NaN,NaN,NaN,NaN,287.448266617899,12.0157071457784,NaN,0,208.608817040793,-3.99515139752622,0,75.6895190104008,921.249129600062,NaN,0.831609351281497,0,0,0,0.831609351281497
04-Jan-2021 21:00:00,NaN,NaN,NaN,NaN,286.296940903504,9.72112116555741,NaN,0,202.035914969984,-4.29163135924117,0,75.0163771720642,922.575783549402,NaN,0.831566066060789,0,0,0,0.831566066060789
04-Jan-2021 22:00:00,NaN,NaN,NaN,NaN,286.822725648217,10.6397991480619,NaN,0,201.750537613369,-4.17131172946478,0,74.9238033656099,922.078375458401,NaN,0.831522780840081,0,0,0,0.831522780840081
04-Jan-2021 23:00:00,NaN,NaN,NaN,NaN,283.29794312936,7.9618452374199,NaN,0,207.732270093435,-4.96204275970152,0,78.2101512277763,922.686478097355,NaN,0.831479495619373,0,0,0,0.831479495619373
05-Jan-2021 00:00:00,NaN,NaN,NaN,NaN,285.289656685694,7.67063874307632,NaN,0,230.910516909972,-4.39118563830428,0,78.4855867795172,922.383995024071,NaN,0.831436210398665,0,0,0,0.831436210398665
05-Jan-2021 01:00:00,NaN,NaN,NaN,NaN,280.867554054512,5.49693021290764,NaN,0,241.584649753072,-5.37194033834589,0,80.5414866404101,922.310369588755,NaN,0.831392925177957,0,0,0,0.831392925177957
05-Jan-2021 02:00:00,NaN,NaN,NaN,NaN,274.941130090311,4.70328214917838,NaN,0,241.124412759432,-6.77373483060981,0,86.2742151447927,921.961428795835,NaN,0.831349639957249,0,0,0,0.831349639957249
05-Jan-2021 03:00:00,NaN,NaN,NaN,NaN,290.461032508309,11.9820071471503,NaN,0,256.674134478022,-3.08282025889553,0,77.9680090684263,919.476830975858,NaN,0.831306354736541,0,0,0,0.831306354736541
05-Jan-2021 04:00:00,NaN,NaN,NaN,NaN,290.00708642817,10.150660819472,NaN,0,284.93783560649,-3.05739541465576,0,76.8179188082855,919.805139791405,NaN,0.831263069515833,0,0,0,0.831263069515833
05-Jan-2021 05:00:00,NaN,NaN,NaN,NaN,290.503705155599,5.45623214304061,NaN,0,287.340226721072,-2.93310897647256,0,78.5963349889315,919.73773141462,NaN,0.831219784295125,0,0,0,0.831219784295125
05-Jan-2021 06:00:00,NaN,NaN,NaN,NaN,289.778427271018,1.70029200714424,NaN,0,288.569783590733,-3.09302900352105,0,85.5956726769666,919.486734492335,NaN,0.831176499074417,0,0,0,0.831176499074417
05-Jan-2021 07:00:00,NaN,NaN,NaN,NaN,291.664414251167,1.6102762019645,NaN,0,293.599053010318,-2.64036359936687,0,83.9982457678211,919.97764614015,NaN,0.83113321385371,0,0,0,0.83113321385371
05-Jan-2021 08:00:00,NaN,NaN,NaN,NaN,293.795558905994,1.44264502524746,NaN,0,297.535795211,-2.13947034882962,0,84.2387237021972,919.624871901587,NaN,0.831089928633002,0,0,0,0.831089928633002
05-Jan-2021 09:00:00,NaN,NaN,NaN,NaN,301.908204079338,5.71464443840685,NaN,0,304.831196009837,-0.291744991066528,0,81.1209117960036,919.350978576454,NaN,0.831046643412294,0,0,0,0.831046643412294
05-Jan-2021 10:00:00,NaN,NaN,NaN,NaN,298.222937798945,1.52308419399356,NaN,0,304.80486994883,-1.11173524930526,0,87.6929055992486,919.083180431349,NaN,0.831003358191586,9.85403037379542e-05,9.85403037379542e-05,0,0.831003358191586
05-Jan-2021 11:00:00,NaN,NaN,NaN,NaN,291.273354608031,2.02475778140367,NaN,0,299.193385917348,-2.70383950533167,0,98.7731740315078,918.633812694508,NaN,0.830960072970878,0.000178923264879169,0.000178923264879169,0,0.830960072970878
05-Jan-2021 12:00:00,NaN,NaN,NaN,NaN,289.401430916859,2.87550075221939,NaN,5.45165572356124,299.492896688634,-3.1292511969187,4.52987226174133,92.3468914521622,918.380223863224,NaN,0.83091678775017,0,0,0,0.83091678775017
05-Jan-2021 13:00:00,NaN,NaN,NaN,NaN,284.269523029441,2.21028582602142,NaN,11.1377612552886,295.232753939974,-4.32948602853301,9.25407070451858,96.1875725647825,917.937669129825,NaN,0.830873502529462,9.99999999999091e-05,9.99999999999091e-05,0,0.830873502529462
05-Jan-2021 14:00:00,NaN,NaN,NaN,NaN,285.250329733259,1.39643416455882,NaN,10.0087100787041,294.843725181496,-4.10441335629045,8.31553876967005,96.7867023117191,917.409956259191,NaN,0.830830217308754,0.000298540303737772,0.000298540303737772,0,0.830830217308754
05-Jan-2021 15:00:00,NaN,NaN,NaN,NaN,284.364221296055,0.745416302543918,NaN,0.351119372355905,294.448589748151,-4.31118781210195,0.291705386156243,98.5573391995891,916.625515945369,NaN,0.830786932088046,0.000150000000000091,0.000140557208370656,9.44279162943485e-06,0.830786932088046
05-Jan-2021 16:00:00,NaN,NaN,NaN,NaN,283.559000844692,0.821824420929406,NaN,0,293.127228452525,-4.50396760756009,0,99.0280690183027,916.226099823873,NaN,0.830743646867338,0,0,0,0.830743646867338
05-Jan-2021 17:00:00,NaN,NaN,NaN,NaN,282.544762198903,0.675669017153154,NaN,0,291.474353610428,-4.74732764043372,0,99.8960236517832,915.546099823874,NaN,0.83070036164663,0,0,0,0.83070036164663
05-Jan-2021 18:00:00,NaN,NaN,NaN,NaN,285.979686659171,0.857759473487746,NaN,0,294.983844940479,-3.93542775233687,0,96.6676868637574,915.223411145566,NaN,0.830657076425922,0,0,0,0.830657076425922
05-Jan-2021 19:00:00,NaN,NaN,NaN,NaN,285.100661363447,0.336008559608702,NaN,0,294.337031937037,-4.14133878225806,0,98.2841298876422,915.049956259191,NaN,0.830613791205215,0,0,0,0.830613791205215
05-Jan-2021 20:00:00,NaN,NaN,NaN,NaN,286.086566037518,1.69260417283473,NaN,0,294.05092526217,-3.91508742843046,0,96.5029827697459,914.662827267061,NaN,0.830570505984507,0,0,0,0.830570505984507
05-Jan-2021 21:00:00,NaN,NaN,NaN,NaN,285.611876722537,2.81247868390529,NaN,0,292.468225089025,-4.03189324364876,0,96.4017427230541,914.686099823874,NaN,0.830527220763799,0.000138899215444815,0.000138899215444815,0,0.830527220763799
05-Jan-2021 22:00:00,NaN,NaN,NaN,NaN,279.686890209222,6.12421842290619,NaN,0,286.360853887841,-5.43877877644151,0,94.0389944456548,914.429372380686,NaN,0.830483935543091,0.000449999999999825,0.000449999999999825,0,0.830483935543091
05-Jan-2021 23:00:00,NaN,NaN,NaN,NaN,279.303713365879,7.02722032519497,NaN,0,282.964943156893,-5.54462046958735,0,89.0100987634103,914.086099823873,NaN,0.830440650322383,0,0,0,0.830440650322383
06-Jan-2021 00:00:00,NaN,NaN,NaN,NaN,278.972201900017,4.97928526073758,NaN,0,279.673066666004,-5.63795571872698,0,86.4065363926379,913.782243388556,NaN,0.830397365101675,0,0,0,0.830397365101675
