Time,HS,HS_mod,HS_nor,HS_obs,lw_out,f,sw_in,lw_in,d,t,sw_out,rh,ps,Ts,Albedo_acc,TotalPrecipmweq,Snowfallmweq,Rainfallmweq,R_median_filter_albe_GFD
01-Jan-2020 00:00:00,NaN,NaN,NaN,NaN,285.493475901288,11.9635746875795,0,265.195747977134,NaN,-4.18526436428499,0,95.0147925862296,813.833826558114,NaN,0.9,0,0,0,0.9
01-Jan-2020 01:00:00,NaN,NaN,NaN,NaN,282.870182371469,11.4411850417532,0,256.203852836668,NaN,-4.83578970443898,0,94.7584672679562,812.421419868171,NaN,0.9,0.00284584125761012,0.00284584125760989,2.27248775352962e-16,0.9
01-Jan-2020 02:00:00,NaN,NaN,NaN,NaN,280.357292056254,11.1845478832912,0,247.947527062804,NaN,-5.46173037933301,0,94.3571566705874,811.508487838073,NaN,0.9,0.00240173335085001,0.00240173335085001,0,0.9
01-Jan-2020 03:00:00,NaN,NaN,NaN,NaN,278.40073746678,12.2835380559858,0,245.043606441512,NaN,-5.935527034362,0,94.7221561911478,810.875555807976,NaN,0.9,0.0018715717261598,0.00187157172616003,0,0.9
01-Jan-2020 04:00:00,NaN,NaN,NaN,NaN,277.890317987627,11.9128179215881,0,244.356310185027,NaN,-6.05921311923998,0,94.1077067830134,810.680894528017,NaN,0.9,0.00184866869352004,0.00184866869352004,0,0.9
01-Jan-2020 05:00:00,NaN,NaN,NaN,NaN,278.671800840776,15.2807708386921,0,238.219525890149,NaN,-5.9037977845,0,93.8665859155438,810.721945208325,NaN,0.9,0.00140558862521016,0.00140558862519993,1.02318327421802e-14,0.9
01-Jan-2020 06:00:00,NaN,NaN,NaN,NaN,275.929672101036,10.6960444273082,0,241.357553267996,NaN,-6.53762952445095,0,93.570555752501,810.601419868171,NaN,0.9,0.00167174408143978,0.00167174408145002,0,0.9
01-Jan-2020 07:00:00,NaN,NaN,NaN,NaN,275.080352562193,11.5375325220097,0,216.407247196253,NaN,-6.85830696453297,0,93.2387105427117,810.492097308252,NaN,0.9,0.00100440350703002,0.0010024691136,1.93439343001956e-06,0.9
01-Jan-2020 08:00:00,NaN,NaN,NaN,NaN,275.527843396866,17.2467724663264,0,221.561800381669,NaN,-6.727220069829,0,94.8989506297754,810.232097308252,NaN,0.9,0.00276709875610004,0.00276702303168008,7.57244199576027e-08,0.9
01-Jan-2020 09:00:00,NaN,NaN,NaN,NaN,274.343448965927,17.6632835623453,0,214.871560567527,NaN,-7.04139109455696,0,93.0299092349138,809.900369187862,NaN,0.9,0.00210342199797014,0.00210162394273993,1.7980552302105e-06,0.9
