Time,f,HS,HS_mod,HS_nor,HS_obs,lw_out,d,sw_in,lw_in,t,sw_out,rh,Ts,Albedo_acc,ps,TotalPrecipmweq,Snowfallmweq,Rainfallmweq,R_median_filter_albe_GFD
01-Jan-2001 00:00:00,16.3399556984148,NaN,NaN,NaN,NaN,241.05783926188,NaN,0,244.772911593931,-15.214642561732,0,89.1148102663916,NaN,0.739733381912385,818.397130377465,0,0,0,0.739733381912385
01-Jan-2001 01:00:00,18.7268910026299,NaN,NaN,NaN,NaN,244.504097885977,NaN,0,250.667462634926,-14.285232102328,0,90.1046232230181,NaN,0.739884587509161,817.561678783471,0.000851491833000182,0.000851491833000068,1.13732807893729e-16,0.739884587509161
01-Jan-2001 02:00:00,24.4852122642089,NaN,NaN,NaN,NaN,247.901668589343,NaN,0,253.656679302267,-13.393135935317,0,92.5207626996043,NaN,0.740035793105936,816.900605996579,0.00159203061715994,0.00159850077029193,0,0.740035793105936
01-Jan-2001 03:00:00,24.761971842262,NaN,NaN,NaN,NaN,247.421461953129,NaN,0,254.381969557741,-13.512765030361,0,94.5139944571473,NaN,0.740186998702712,816.74119812672,0.00209722757293002,0.00208075741979701,1.64701531330138e-05,0.740186998702712
01-Jan-2001 04:00:00,23.6173417788688,NaN,NaN,NaN,NaN,247.008244475357,NaN,0,254.326437660035,-13.619336696373,0,98.6231056600608,NaN,0.740338204299487,816.781484074988,0.00188271427391987,0.00188864564289997,0,0.740338204299487
01-Jan-2001 05:00:00,23.0019092918787,NaN,NaN,NaN,NaN,247.160781456105,NaN,0,254.077509668625,-13.581367313531,0,95.4279045154403,NaN,0.740489409896263,816.423382500686,0.00161769259406015,0.001614432139271,3.26045478914248e-06,0.740489409896263
01-Jan-2001 06:00:00,24.5764159715809,NaN,NaN,NaN,NaN,246.769348490584,NaN,0,254.566795608559,-13.679606088452,0,97.9551736452421,NaN,0.740640615493038,816.129691089808,0.00136413234388988,0.00136386295181308,2.69392076802455e-07,0.740640615493038
01-Jan-2001 07:00:00,23.8466694958365,NaN,NaN,NaN,NaN,246.360141053624,NaN,0,253.230177929362,-13.791956854126,0,93.5794038431401,NaN,0.740791821089814,816.580021610953,0.00243713345675997,0.00244039391154797,0,0.740791821089814
01-Jan-2001 08:00:00,23.3373692807267,NaN,NaN,NaN,NaN,245.843714708072,NaN,0,252.499095617795,-13.929016547856,0,94.9352729399687,NaN,0.740943026686589,816.759213855678,0.00204136731353015,0.00203810685874396,3.2604547861863e-06,0.740943026686589
01-Jan-2001 09:00:00,23.457577150451,NaN,NaN,NaN,NaN,245.283142883176,NaN,0,251.568665743223,-14.078747155778,0,93.1421564898787,NaN,0.741094232283365,816.752847298529,0.00155855152672984,0.00155882091881006,0,0.741094232283365
