Time,f,HS,HS_mod,HS_nor,HS_obs,lw_out,d,sw_in,lw_in,t,sw_out,rh,Ts,Albedo_acc,ps,TotalPrecipmweq,Snowfallmweq,Rainfallmweq,R_median_filter_albe_GFD
01-Jan-2003 00:00:00,5.40139757633579,NaN,NaN,NaN,NaN,269.30171808227,NaN,0,261.556184191704,-8.02767921251598,0,100,NaN,0.695217253523881,831.765803823388,0,0,0,0.695217253523881
01-Jan-2003 01:00:00,4.047623596206,NaN,NaN,NaN,NaN,274.317361670854,NaN,0,284.868275027479,-6.71398177102998,0,100,NaN,0.695150577552032,831.641723227522,0,0,0,0.695150577552032
01-Jan-2003 02:00:00,3.42439828745043,NaN,NaN,NaN,NaN,272.094251080892,NaN,0,282.310255872799,-7.25663363421495,0,100,NaN,0.695083901580182,831.518824953697,0,0,0,0.695083901580182
01-Jan-2003 03:00:00,3.05447488203705,NaN,NaN,NaN,NaN,274.38868509184,NaN,0,285.241580639097,-6.69524154703299,0,100,NaN,0.695017225608333,831.296493596587,0,0,0,0.695017225608333
01-Jan-2003 04:00:00,3.53249226332659,NaN,NaN,NaN,NaN,275.037272485505,NaN,0,285.677784288536,-6.53905277806996,0,100,NaN,0.694950549636484,831.072047091105,1.77121348501714e-05,0,1.77121348501714e-05,0.694950549636484
01-Jan-2003 05:00:00,3.95623973567001,NaN,NaN,NaN,NaN,270.614098484806,NaN,0,281.788701274856,-7.61410448711399,0,100,NaN,0.694883873664634,830.86321050743,0,0,0,0.694883873664634
01-Jan-2003 06:00:00,3.21516983200788,NaN,NaN,NaN,NaN,271.451370661964,NaN,0,281.955857068543,-7.41233129425399,0,100,NaN,0.694817197692785,830.642110545082,5.75265917996148e-06,1.22049626099852e-05,0,0.694817197692785
01-Jan-2003 07:00:00,3.66132545475851,NaN,NaN,NaN,NaN,271.790008663225,NaN,0,282.607463341648,-7.32805597642499,0,100,NaN,0.694750521720936,830.763003758339,5.3380077230031e-05,2.73363728699678e-05,2.60437043600632e-05,0.694750521720936
01-Jan-2003 08:00:00,3.24364212933989,NaN,NaN,NaN,NaN,270.418153768441,NaN,0,281.225841178794,-7.663909966235,0,100,NaN,0.694683845749086,830.685070009325,4.98823779598752e-05,2.54404590400554e-05,2.44419189198197e-05,0.694683845749086
01-Jan-2003 09:00:00,3.77015370987304,NaN,NaN,NaN,NaN,269.153955940268,NaN,0,279.575108888984,-7.976362058034,0,100,NaN,0.694617169777237,830.758792246279,6.61044074799975e-05,5.98343128401666e-05,6.27009463983086e-06,0.694617169777237
01-Jan-2003 10:00:00,4.04806419459158,NaN,NaN,NaN,NaN,268.053201541664,NaN,0,278.631952479339,-8.24692871092196,0,100,NaN,0.694550493805387,830.837553457304,5.76171875100044e-05,3.86169079699812e-05,1.90002795400233e-05,0.694550493805387
01-Jan-2003 11:00:00,3.34782050713275,NaN,NaN,NaN,NaN,266.909764121318,NaN,0,277.461272243318,-8.52979486346499,0,100,NaN,0.694483817833538,830.822039160031,5.80276038699594e-05,4.75122272398494e-05,1.051537663011e-05,0.694483817833538
01-Jan-2003 12:00:00,2.17475660698956,NaN,NaN,NaN,NaN,267.876229632388,NaN,7.81246841588632,278.152064663145,-8.29209578955596,5.42511198824449,100,NaN,0.694417141861689,830.934331575431,0.000105397843180072,8.47539198000504e-05,2.06439233800211e-05,0.694417141861689
