Time,f,HS,HS_mod,HS_nor,HS_obs,lw_out,d,sw_in,lw_in,t,sw_out,rh,Ts,Albedo_acc,ps,TotalPrecipmweq,Snowfallmweq,Rainfallmweq,R_median_filter_albe_GFD
01-Jan-2007 00:00:00,7.84951800407379,NaN,NaN,NaN,NaN,245.740158918391,NaN,0,158.63680146896,-14.442174689189,0,85.4134980963613,NaN,0.803661823550334,810.892250058625,0,0,0,0.803661823550334
01-Jan-2007 01:00:00,7.91019981744471,NaN,NaN,NaN,NaN,247.81901815333,NaN,0,168.94816308261,-13.850456228541,0,81.5512860510035,NaN,0.803791310346637,811.037512163637,0,0,0,0.803791310346637
01-Jan-2007 02:00:00,7.34718427153171,NaN,NaN,NaN,NaN,246.721144565453,NaN,0,172.947446759003,-14.113535461755,0,84.5917073626424,NaN,0.80392079714294,811.11428496112,0,0,0,0.80392079714294
01-Jan-2007 03:00:00,6.53422360528053,NaN,NaN,NaN,NaN,247.633829660129,NaN,0,199.256087915284,-13.7418876833379,0,90.0220942699453,NaN,0.804050283939244,811.294880962299,0,0,0,0.804050283939244
01-Jan-2007 04:00:00,7.41649731116197,NaN,NaN,NaN,NaN,251.609243949528,NaN,0,209.207300523941,-12.67260150316,0,85.076449336706,NaN,0.804179770735547,811.413373850038,0,0,0,0.804179770735547
01-Jan-2007 05:00:00,7.33477397650105,NaN,NaN,NaN,NaN,252.370562727156,NaN,0,214.340242655574,-12.452929919864,0,82.5208659618647,NaN,0.80430925753185,811.558190449181,0,0,0,0.80430925753185
01-Jan-2007 06:00:00,8.18093566634519,NaN,NaN,NaN,NaN,254.369044931261,NaN,0,212.493123669609,-11.956247694328,0,77.5077094080154,NaN,0.804438744328154,811.618022103432,0,0,0,0.804438744328154
01-Jan-2007 07:00:00,9.00056377513358,NaN,NaN,NaN,NaN,256.229210681653,NaN,0,210.412202171926,-11.498290268767,0,81.4161863064696,NaN,0.804568231124457,812.179895676374,0,0,0,0.804568231124457
01-Jan-2007 08:00:00,8.65165949996079,NaN,NaN,NaN,NaN,253.214219588832,NaN,0,197.601726699556,-12.323801828539,0,84.0303158110397,NaN,0.80469771792076,812.555637719562,0,0,0,0.80469771792076
01-Jan-2007 09:00:00,8.25350470446689,NaN,NaN,NaN,NaN,249.842953965549,NaN,0,186.97847936153,-13.237272795154,0,83.3542159658724,NaN,0.804827204717064,813.091385645316,0,0,0,0.804827204717064
01-Jan-2007 10:00:00,8.20440042570099,NaN,NaN,NaN,NaN,249.613721721,NaN,0,175.471215459386,-13.355064096102,0,86.0913716464511,NaN,0.804956691513367,813.443864143057,0,0,0,0.804956691513367
01-Jan-2007 11:00:00,7.37174926440045,NaN,NaN,NaN,NaN,248.115930433732,NaN,0,185.596972234619,-13.6880579967,0,98.2262214540431,NaN,0.80508617830967,813.910461618763,0,0,0,0.80508617830967
01-Jan-2007 12:00:00,6.8734079046859,NaN,NaN,NaN,NaN,247.341384815858,NaN,13.0784219170825,180.130223121371,-13.91602705018,10.5309502025001,100,NaN,0.805215665105973,814.532746690744,0,0,0,0.805215665105973
01-Jan-2007 13:00:00,7.98782604370624,NaN,NaN,NaN,NaN,249.769848613354,NaN,26.4387345332434,179.583344122542,-13.293922588602,21.2923066787789,100,NaN,0.805345151902277,815.228244538873,0,0,0,0.805345151902277
01-Jan-2007 14:00:00,7.89276993057258,NaN,NaN,NaN,NaN,249.154240625734,NaN,18.8677726682288,187.65157883687,-13.410472770919,15.1975123729885,100,NaN,0.80547463869858,815.767484760835,0,0,0,0.80547463869858
01-Jan-2007 15:00:00,7.8732030776464,NaN,NaN,NaN,NaN,254.371328672864,NaN,0.429116904568611,230.575667324315,-11.864406646197,0.345698348640067,100,NaN,0.805604125494883,816.573541444256,0,0,0,0.805604125494883
01-Jan-2007 16:00:00,7.51760774335808,NaN,NaN,NaN,NaN,257.108541329501,NaN,0,252.908759625194,-11.065036494035,0,100,NaN,0.805733612291187,817.333463848525,0,0,0,0.805733612291187
01-Jan-2007 17:00:00,8.24444575917022,NaN,NaN,NaN,NaN,258.758962202377,NaN,0,264.511005930881,-10.595828332197,0,99.4404175603476,NaN,0.80586309908749,818.01940215147,0,0,0,0.80586309908749
01-Jan-2007 18:00:00,9.06132751556953,NaN,NaN,NaN,NaN,259.057081230336,NaN,0,263.514569148456,-10.526701832762,0,99.4375052218566,NaN,0.805992585883793,818.794553423593,0,0,0,0.805992585883793
01-Jan-2007 19:00:00,9.32980355554099,NaN,NaN,NaN,NaN,259.292722065599,NaN,0,259.080302853254,-10.490207412493,0,99.7721821780757,NaN,0.806122072680097,819.795432380282,0,0,0,0.806122072680097
01-Jan-2007 20:00:00,9.23685227015003,NaN,NaN,NaN,NaN,259.210042141918,NaN,0,254.652363253426,-10.532733704702,0,100,NaN,0.8062515594764,820.809341502843,0,0,0,0.8062515594764
01-Jan-2007 21:00:00,9.21297893914631,NaN,NaN,NaN,NaN,258.234108055174,NaN,0,250.326189287014,-10.797052689043,0,100,NaN,0.806381046272703,821.901629907324,0,0,0,0.806381046272703
01-Jan-2007 22:00:00,9.2763721505618,NaN,NaN,NaN,NaN,257.573394835845,NaN,0,255.488928749713,-10.93605777612,0,99.8993118272178,NaN,0.806510533069007,822.807027857281,0,0,0,0.806510533069007
01-Jan-2007 23:00:00,9.29132994248707,NaN,NaN,NaN,NaN,257.663327664584,NaN,0,225.880791217889,-11.061480933776,0,100,NaN,0.80664001986531,823.74986234561,0,0,0,0.80664001986531
02-Jan-2007 00:00:00,10.4292506862973,NaN,NaN,NaN,NaN,257.681204649335,NaN,0,214.064801344188,-11.116089450407,0,100,NaN,0.806769506661613,824.8098850619,0,0,0,0.806769506661613
02-Jan-2007 01:00:00,7.70075943039481,NaN,NaN,NaN,NaN,255.457463220462,NaN,0,224.972398778933,-11.619069871485,0,100,NaN,0.806898993457916,825.292983730932,0,0,0,0.806898993457916
02-Jan-2007 02:00:00,9.89836088224968,NaN,NaN,NaN,NaN,255.70951393357,NaN,0,201.918101514419,-11.671660963698,0,100,NaN,0.80702848025422,826.013601936604,0,0,0,0.80702848025422
02-Jan-2007 03:00:00,7.75252388631648,NaN,NaN,NaN,NaN,258.320662813041,NaN,0,240.327196284658,-10.825317910732,0,100,NaN,0.807157967050523,826.733685321495,0,0,0,0.807157967050523
02-Jan-2007 04:00:00,1.75149770386702,NaN,NaN,NaN,NaN,259.119281512837,NaN,0,265.105918661768,-10.503349673958,0,100,NaN,0.807287453846827,827.956225754016,0,0,0,0.807287453846827
02-Jan-2007 05:00:00,2.75764868221668,NaN,NaN,NaN,NaN,260.415829317001,NaN,0,270.239456493974,-10.156580218953,0,100,NaN,0.80741694064313,828.834561799656,0,0,0,0.80741694064313
02-Jan-2007 06:00:00,2.09013629951716,NaN,NaN,NaN,NaN,259.450366484682,NaN,0,269.120903950883,-10.401253335763,0,100,NaN,0.807546427439433,829.504051197549,0,0,0,0.807546427439433
02-Jan-2007 07:00:00,3.4152369999316,NaN,NaN,NaN,NaN,261.801283898018,NaN,0,270.762768910308,-9.811989522685,0,100,NaN,0.807675914235736,829.535198495165,0,0,0,0.807675914235736
02-Jan-2007 08:00:00,3.4343411150018,NaN,NaN,NaN,NaN,260.483500324298,NaN,0,258.521490996525,-10.19781877988,0,100,NaN,0.80780540103204,830.109336956091,0,0,0,0.80780540103204
02-Jan-2007 09:00:00,4.64064279325301,NaN,NaN,NaN,NaN,253.228753671759,NaN,0,212.740459956918,-12.243382871487,0,100,NaN,0.807934887828343,830.149902524354,0,0,0,0.807934887828343
02-Jan-2007 10:00:00,6.049496658904,NaN,NaN,NaN,NaN,253.359808769665,NaN,0,227.765317892347,-12.134129158573,0,100,NaN,0.808064374624646,831.397984378196,0,0,0,0.808064374624646
02-Jan-2007 11:00:00,6.09767864151088,NaN,NaN,NaN,NaN,263.760618463341,NaN,0,273.821070480232,-9.31560133059395,0,99.8295365800693,NaN,0.80819386142095,832.25862578464,0,0,0,0.80819386142095
02-Jan-2007 12:00:00,3.64914878856725,NaN,NaN,NaN,NaN,261.63292183948,NaN,10.3801022528822,271.756147472203,-9.84858193810999,8.39047900788719,100,NaN,0.808323348217253,832.518489016614,0,0,0,0.808323348217253
02-Jan-2007 13:00:00,7.06093225137114,NaN,NaN,NaN,NaN,266.497853416453,NaN,20.4458151981148,275.806100533544,-8.63791382223997,16.5294772610792,99.4191680359343,NaN,0.808452835013556,831.91672345207,0,0,0,0.808452835013556
02-Jan-2007 14:00:00,8.52563693648315,NaN,NaN,NaN,NaN,267.432123228488,NaN,15.8781670224473,276.523679504186,-8.407599975702,12.8388051570952,99.2244323186709,NaN,0.80858232180986,831.784264529641,1.89711515399722e-05,1.56516465599452e-05,3.31950498002697e-06,0.80858232180986
02-Jan-2007 15:00:00,6.90602115645019,NaN,NaN,NaN,NaN,266.947918883822,NaN,0.272763924665609,277.298081329281,-8.52132349178896,0.22058740683884,99.5458386917012,NaN,0.808711808606163,831.291190535296,1.12097757601077e-05,0,1.12097757601077e-05,0.808711808606163
02-Jan-2007 16:00:00,7.77018141985756,NaN,NaN,NaN,NaN,269.947973398499,NaN,0,280.207779182952,-7.781934155724,0,99.4117035471225,NaN,0.808841295402466,831.074485551552,3.78121681899302e-05,1.00785683300728e-05,2.77335998598573e-05,0.808841295402466
02-Jan-2007 17:00:00,8.0826184624589,NaN,NaN,NaN,NaN,272.562974402272,NaN,0,282.752296484054,-7.14240888127898,0,99.3408664390641,NaN,0.80897078219877,831.028389787588,9.2707989839937e-05,7.75314874699689e-05,1.51765023699682e-05,0.80897078219877
02-Jan-2007 18:00:00,9.24149849503052,NaN,NaN,NaN,NaN,270.187459773518,NaN,0,277.134281513307,-7.739085245887,0,99.357154284504,NaN,0.809100268995073,830.729414309186,2.19559299400771e-05,6.12059005015908e-06,1.5835339889918e-05,0.809100268995073
02-Jan-2007 19:00:00,5.77313844446462,NaN,NaN,NaN,NaN,268.068562097269,NaN,0,271.804068221349,-8.276266972472,0,100,NaN,0.809229755791376,829.925715739845,1.40403089399115e-05,9.93478570990192e-06,4.10552323000957e-06,0.809229755791376
02-Jan-2007 20:00:00,4.30747674830751,NaN,NaN,NaN,NaN,269.670355429468,NaN,0,266.440350264227,-7.915166858183,0,99.3535877897196,NaN,0.80935924258768,828.895865536548,0.000221908232540045,0.000221283207049964,6.25025490080588e-07,0.80935924258768
02-Jan-2007 21:00:00,7.17200814271737,NaN,NaN,NaN,NaN,270.614465271476,NaN,0,278.146969047559,-7.63152052301996,0,99.4338760644222,NaN,0.809488729383983,827.608768894547,0.00024876709002001,0.000248648308180009,1.1878184000123e-07,0.809488729383983
02-Jan-2007 22:00:00,7.36864717046615,NaN,NaN,NaN,NaN,273.638853966056,NaN,0,270.531011246992,-6.94389046443598,0,95.7672829255551,NaN,0.809618216180286,826.767787280329,0.000236966782450054,0.000236387266349993,5.79516100060592e-07,0.809618216180286
02-Jan-2007 23:00:00,6.11117670041654,NaN,NaN,NaN,NaN,274.207409177721,NaN,0,279.9465357395,-6.763566108004,0,95.846713810083,NaN,0.809747702976589,825.814970879601,0.000555555659389938,0.000554774472049985,7.81187339953275e-07,0.809747702976589
03-Jan-2007 00:00:00,7.97310849043778,NaN,NaN,NaN,NaN,273.998234543666,NaN,0,268.780358872586,-6.86656456676695,0,97.6614983429627,NaN,0.809877189772893,824.202859917773,0.0004745163826301,0.000474437401260047,7.89813700521522e-08,0.809877189772893
03-Jan-2007 01:00:00,13.6171404108188,NaN,NaN,NaN,NaN,273.500594541081,NaN,0,275.608545764866,-6.95264569642495,0,96.7401018225171,NaN,0.810006676569196,821.984816638838,0.000474998705199823,0.00047475785305005,2.40852149772767e-07,0.810006676569196
03-Jan-2007 02:00:00,12.3758509099899,NaN,NaN,NaN,NaN,273.088827598669,NaN,0,277.101743524797,-7.04378291365197,0,97.244592563877,NaN,0.810136163365499,820.731850489629,0.000636809414530035,0.000636413888139941,3.95526390093337e-07,0.810136163365499
03-Jan-2007 03:00:00,10.0882397969116,NaN,NaN,NaN,NaN,272.917720585267,NaN,0,279.797740871077,-7.07176718484698,0,95.5541019852416,NaN,0.810265650161803,819.002899046905,0.000781669263350068,0.000781669263350068,0,0.810265650161803
03-Jan-2007 04:00:00,12.5794931229806,NaN,NaN,NaN,NaN,270.394689712679,NaN,0,279.181840690544,-7.67938216454201,0,95.631959061164,NaN,0.810395136958106,817.915018733548,0.00142715535157004,0.00142715535157004,0,0.810395136958106
03-Jan-2007 05:00:00,11.2401341715645,NaN,NaN,NaN,NaN,270.565110447805,NaN,0,279.429684802152,-7.63721715625098,0,96.4067167193042,NaN,0.810524623754409,816.675333658547,0.00188790531912991,0.00188790531912991,0,0.810524623754409
03-Jan-2007 06:00:00,12.2941250221269,NaN,NaN,NaN,NaN,270.264177684452,NaN,0,279.203936002713,-7.71066713947096,0,96.4896330026173,NaN,0.810654110550713,815.250317695629,0.00208908838451998,0.00208908838451998,0,0.810654110550713
03-Jan-2007 07:00:00,11.5927920981628,NaN,NaN,NaN,NaN,270.7841938672,NaN,0,279.148431556055,-7.58592370989396,0,98.7599664952556,NaN,0.810783597347016,813.963862301223,0.00151729989415003,0.00151729989415003,0,0.810783597347016
03-Jan-2007 08:00:00,11.5378005275078,NaN,NaN,NaN,NaN,270.139322385007,NaN,0,278.940026258314,-7.74197843081396,0,97.8680681401133,NaN,0.810913084143319,812.832430044631,0.00111158413256999,0.00110857850373986,3.00562883012397e-06,0.810913084143319
03-Jan-2007 09:00:00,11.5886222037454,NaN,NaN,NaN,NaN,270.573570797979,NaN,0,279.677285058477,-7.63399332938496,0,99.1983132225814,NaN,0.811042570939623,811.760133667327,0.000751117752160098,0.000748031002359994,3.0867498001044e-06,0.811042570939623
03-Jan-2007 10:00:00,10.8608887239854,NaN,NaN,NaN,NaN,269.251874316857,NaN,0,278.322356657849,-7.958782592207,0,98.8950506501495,NaN,0.811172057735926,811.245096181054,0.00142931625595997,0.0014283331165002,9.831394597766e-07,0.811172057735926
03-Jan-2007 11:00:00,11.8548107484185,NaN,NaN,NaN,NaN,267.183534914726,NaN,0,276.275787826727,-8.46909906949196,0,96.7513921465325,NaN,0.811301544532229,810.666551325559,0.00192240060539007,0.00192223215765989,1.68447730175027e-07,0.811301544532229
03-Jan-2007 12:00:00,13.5121368227343,NaN,NaN,NaN,NaN,264.992757427327,NaN,11.7110685811816,273.01595219,-9.01819582675597,9.50272445678736,96.150840663476,NaN,0.811431031328533,810.239824319856,0.000845225185679965,0.00084522518566996,1.000447554661e-14,0.811431031328533
03-Jan-2007 13:00:00,13.6186083674575,NaN,NaN,NaN,NaN,263.612778474987,NaN,23.5966243748154,257.507878300266,-9.43182566531198,19.1500887036223,98.2900115766602,NaN,0.811560518124836,810.277307422108,0.000540698559449993,0.000540698559449993,0,0.811560518124836
03-Jan-2007 14:00:00,14.6291653497848,NaN,NaN,NaN,NaN,263.388591946108,NaN,18.1169485932603,264.109463786005,-9.45443483397497,14.7053460928195,99.1765708600218,NaN,0.811690004921139,810.355859807431,0.000221735667669918,0.000221735667670146,0,0.811690004921139
03-Jan-2007 15:00:00,13.0942411206428,NaN,NaN,NaN,NaN,262.744261519149,NaN,1.14261478155571,271.380610278634,-9.57693736799098,0.927596951191393,99.0336852764018,NaN,0.811819491717442,810.675001130203,0.000134771022700079,0.000134684844799949,8.61779001297663e-08,0.811819491717442
03-Jan-2007 16:00:00,14.0725389427162,NaN,NaN,NaN,NaN,262.139152358852,NaN,0,271.685000926298,-9.724248040367,0,98.9687903951643,NaN,0.811948978513746,810.813612990495,0.000138728083680007,0.000138253914680035,4.74168999971877e-07,0.811948978513746
03-Jan-2007 17:00:00,14.825124987758,NaN,NaN,NaN,NaN,262.754374365157,NaN,0,273.067413549774,-9.56616378915896,0,98.9357344081839,NaN,0.812078465310049,811.221481816414,0.000138773817810034,0.000101527027959946,3.72467898500872e-05,0.812078465310049
03-Jan-2007 18:00:00,15.3012029765416,NaN,NaN,NaN,NaN,262.799250017541,NaN,0,272.868722475811,-9.55611549210096,0,98.9321875730766,NaN,0.812207952106352,811.646228612241,0.000157011105990023,0.00012868628446995,2.83248215200729e-05,0.812207952106352
03-Jan-2007 19:00:00,13.6529069280469,NaN,NaN,NaN,NaN,262.8132683485,NaN,0,272.78783302944,-9.55306929483595,0,98.9759756331746,NaN,0.812337438902656,812.829201168345,0.00023082666297978,0.00020604663740005,2.47800255797301e-05,0.812337438902656
03-Jan-2007 20:00:00,14.38528332167,NaN,NaN,NaN,NaN,262.644945217972,NaN,0,272.75818418107,-9.59457267446101,0,98.9454290628681,NaN,0.812466925698959,813.484809274709,0.00018471211498013,0.000167465976709991,1.72461382701385e-05,0.812466925698959
