Time,f,HS,HS_mod,HS_nor,HS_obs,lw_out,d,sw_in,lw_in,t,t2,sw_out,rh,Ts,Albedo_acc,ps,TotalPrecipmweq,Snowfallmweq,Rainfallmweq,R_median_filter_albe_GFD
01-Jan-2006 00:00:00,4.28606429673025,NaN,NaN,NaN,NaN,243.837500188461,NaN,0,204.715173647591,-14.697476864687,NaN,0,98.1466800367279,NaN,0.824126716453542,825.793055936593,0,0,0,0.824126716453542
01-Jan-2006 01:00:00,4.8628364471433,NaN,NaN,NaN,NaN,249.603642223881,NaN,0,224.017528155099,-13.108871111594,NaN,0,97.9778696382271,NaN,0.824228502518158,825.883154827572,3.37992389499959e-05,3.37992389439705e-05,6.02540613974314e-15,0.824228502518158
01-Jan-2006 02:00:00,4.20040112826551,NaN,NaN,NaN,NaN,250.814910293499,NaN,0,241.737688210713,-12.709198656818,NaN,0,100,NaN,0.824330288582775,826.014260528679,2.62007610499495e-05,2.35298468650171e-05,2.67091418493237e-06,0.824330288582775
01-Jan-2006 03:00:00,4.70370089308249,NaN,NaN,NaN,NaN,259.178360614601,NaN,0,263.920463991066,-10.494566961718,NaN,0,99.1498186278841,NaN,0.824432074647392,825.90652979061,6.00000000001728e-05,5.35298468649899e-05,6.47015313518295e-06,0.824432074647392
01-Jan-2006 04:00:00,4.17332015891208,NaN,NaN,NaN,NaN,261.997346159135,NaN,0,272.54856979007,-9.75490455710298,NaN,0,100,NaN,0.824533860712009,826.20138833615,2.99999999999727e-05,2.97306079220334e-05,2.69392077939302e-07,0.824533860712009
01-Jan-2006 05:00:00,4.61153370475759,NaN,NaN,NaN,NaN,262.135142147954,NaN,0,272.483680279198,-9.72130360066097,NaN,0,100,NaN,0.824635646776625,826.145932631588,9.99999999999091e-06,1.37992389429655e-05,0,0.824635646776625
01-Jan-2006 06:00:00,4.44278667008227,NaN,NaN,NaN,NaN,261.683789544133,NaN,0,268.99470682871,-9.849656844891,NaN,0,100,NaN,0.824737432841242,826.089532487738,0,0,0,0.824737432841242
01-Jan-2006 07:00:00,3.8275581781229,NaN,NaN,NaN,NaN,261.904619086654,NaN,0,272.01252502107,-9.78037830166295,NaN,0,100,NaN,0.824839218905859,825.921955894893,0,0,0,0.824839218905859
01-Jan-2006 08:00:00,4.17243796152568,NaN,NaN,NaN,NaN,258.703877674398,NaN,0,267.173628803836,-10.596283757778,NaN,0,100,NaN,0.824941004970476,826.033169172631,0,0,0,0.824941004970476
01-Jan-2006 09:00:00,4.89434426019723,NaN,NaN,NaN,NaN,249.507636070043,NaN,0,230.830045897143,-13.09857478614,NaN,0,100,NaN,0.825042791035092,826.127733330738,0,0,0,0.825042791035092
01-Jan-2006 10:00:00,5.38510778880455,NaN,NaN,NaN,NaN,253.3488551032,NaN,0,240.723240159669,-12.071354609916,NaN,0,87.8640201871982,NaN,0.825144577099709,826.621102098326,0,0,0,0.825144577099709
01-Jan-2006 11:00:00,5.58691351151751,NaN,NaN,NaN,NaN,255.390581241181,NaN,0,245.77252716889,-11.531305437644,NaN,0,77.3742368042373,NaN,0.825246363164326,827.042637846421,9.730607929896e-06,9.99999999999091e-06,0,0.825246363164326
01-Jan-2006 12:00:00,6.34970531843789,NaN,NaN,NaN,NaN,257.194808279193,NaN,11.3352984686514,248.160718880133,-11.067209309593,NaN,9.3555676120591,77.9642889007236,NaN,0.825348149228943,826.993570034973,9.37992389399369e-05,9.94612158440304e-05,0,0.825348149228943
01-Jan-2006 13:00:00,6.92735188458376,NaN,NaN,NaN,NaN,259.797796986859,NaN,21.623277590818,262.847194768994,-10.346218207925,NaN,17.8489330881754,94.4265980408292,NaN,0.825449935293559,826.379114542108,0.00036892243169018,0.000359461215842998,9.46121584718181e-06,0.825449935293559
01-Jan-2006 14:00:00,11.6682383022493,NaN,NaN,NaN,NaN,270.669409855812,NaN,16.8620076105648,274.492356014561,-7.63588244952297,NaN,13.9204594084564,96.7041552414958,NaN,0.825551721358176,826.110080615194,0.000747794106929859,0.000751054561721048,0,0.825551721358176
01-Jan-2006 15:00:00,11.7592912302347,NaN,NaN,NaN,NaN,274.414404866112,NaN,0.197306079216169,284.012100959038,-6.69497276041,NaN,0.162906456340669,97.2206290519217,NaN,0.825653507422793,825.691328286775,0.00116485380066001,0.00116159334587792,3.26045478209387e-06,0.825653507422793
01-Jan-2006 16:00:00,15.7723367624613,NaN,NaN,NaN,NaN,284.180536424942,NaN,0,294.78154973333,-4.35218844619698,NaN,0,97.6854848043268,NaN,0.82575529348741,825.268966892194,0.00150547374456005,0.00150927298350302,0,0.82575529348741
01-Jan-2006 17:00:00,16.5232860429149,NaN,NaN,NaN,NaN,293.28586003112,NaN,0,303.962061020457,-2.22566937360699,NaN,0,99.5237572807259,NaN,0.825857079552026,825.270974367258,0.00157796938284991,0.00157149922970802,6.4701531418904e-06,0.825857079552026
01-Jan-2006 18:00:00,16.8809135765658,NaN,NaN,NaN,NaN,293.938977396512,NaN,0,305.124323229685,-2.07277242706897,NaN,0,99.5347411375975,NaN,0.825958865616643,824.84205389557,0.00129230740594016,0.00129090968911203,1.3977168281372e-06,0.825958865616643
01-Jan-2006 19:00:00,19.2627572865082,NaN,NaN,NaN,NaN,294.198436601699,NaN,0,305.437957242882,-2.01277242706897,NaN,0,99.506610600991,NaN,0.82606065168126,823.910480457859,0.00176743059869,0.00162289694653896,0.00014453365215104,0.82606065168126
01-Jan-2006 20:00:00,19.7557337608739,NaN,NaN,NaN,NaN,295.925664229971,NaN,0,307.366161124066,-1.61507983301198,NaN,0,99.6243971451909,NaN,0.826162437745877,823.500146054207,0.000637234969639849,0.000450175275908009,0.00018705969373184,0.826162437745877
01-Jan-2006 21:00:00,20.173099972221,NaN,NaN,NaN,NaN,296.980053298566,NaN,0,308.531395879847,-1.37321709505596,NaN,0,99.6527757532281,NaN,0.826264223810493,823.063154680573,0.000926841058090076,0.000723580603303958,0.000203260454786118,0.826264223810493
01-Jan-2006 22:00:00,21.5320557588297,NaN,NaN,NaN,NaN,297.46781239041,NaN,0,309.257105706915,-1.26071406006497,NaN,0,99.7111733123396,NaN,0.82636600987511,823.029228180599,0.00082008115973008,0.000619491619143105,0.000200589540586975,0.82636600987511
01-Jan-2006 23:00:00,19.4629891927255,NaN,NaN,NaN,NaN,290.781324506599,NaN,0,302.657940816526,-2.80004335973098,NaN,0,99.4381386307356,NaN,0.826467795939727,822.997797938914,0.000256972974269956,2.46581716179435e-05,0.000232314802652013,0.826467795939727
02-Jan-2006 00:00:00,20.776895559993,NaN,NaN,NaN,NaN,297.88041877495,NaN,0,309.130527664709,-1.16896579141797,NaN,0,99.7282741897426,NaN,0.826569582004344,822.13627227909,0.000563799238949969,0.000448188018482028,0.00011561122046794,0.826569582004344
02-Jan-2006 01:00:00,20.4426684350572,NaN,NaN,NaN,NaN,299.117665652651,NaN,0,310.029265586796,-0.888703796046968,NaN,0,99.7670026221926,NaN,0.826671368068961,821.424609840063,0.000616935174260107,0.000444533652147015,0.000172401522113091,0.826671368068961
02-Jan-2006 02:00:00,18.9696741803935,NaN,NaN,NaN,NaN,297.84030757025,NaN,0,306.866455456968,-1.18806349901297,NaN,0,98.2475131254397,NaN,0.826773154133577,820.874334705913,0.00120119943432996,0.000982007610565006,0.000219191823764959,0.826773154133577
02-Jan-2006 03:00:00,18.4305440966048,NaN,NaN,NaN,NaN,300.549329717558,NaN,0,310.351430569541,-0.568667833022971,NaN,0,95.5844144099754,NaN,0.826874940198194,820.566820405666,0.00181612143829989,0.00145471632476392,0.000361405113535966,0.826874940198194
02-Jan-2006 04:00:00,19.3438443064778,NaN,NaN,NaN,NaN,300.120099754021,NaN,0,310.108510003983,-0.66515094258898,NaN,0,99.5085629185105,NaN,0.826976726262811,820.156306523867,0.00111141806997011,0.000718012742574047,0.000393405327396067,0.826976726262811
02-Jan-2006 05:00:00,18.846113459043,NaN,NaN,NaN,NaN,301.006920405545,NaN,0,306.546058541902,-0.483961558420958,NaN,0,93.4384724966744,NaN,0.827078512327428,818.122099762493,0.00126939484951981,2.02693920780348e-05,0.00124912545744178,0.827078512327428
02-Jan-2006 06:00:00,20.6146574746741,NaN,NaN,NaN,NaN,297.321410832561,NaN,0,308.892841446846,-1.29512319274295,NaN,0,99.674588895316,NaN,0.827180298392044,817.776247454893,0.000361644102310038,2.97306079219197e-05,0.000331913494388118,0.827180298392044
02-Jan-2006 07:00:00,19.4996226964349,NaN,NaN,NaN,NaN,295.242044303978,NaN,0,306.492223339934,-1.77277242706896,NaN,0,99.6077887934364,NaN,0.827282084456661,817.62868731977,0.000155982125419996,9.99999999999091e-06,0.000145982125420005,0.827282084456661
02-Jan-2006 08:00:00,18.1450344636528,NaN,NaN,NaN,NaN,296.977097305867,NaN,0,306.513070385464,-1.38292734983798,NaN,0,98.4294252463421,NaN,0.827383870521278,816.463296619446,0.000112721670629981,1.97306079210193e-05,9.29910627089612e-05,0.827383870521278
02-Jan-2006 09:00:00,20.2567433787273,NaN,NaN,NaN,NaN,295.39368647681,NaN,0,306.167815276543,-1.740101512877,NaN,0,99.5926789527168,NaN,0.827485656585895,816.268400803339,0.000117379842250102,2.35298468650171e-05,9.38499953850851e-05,0.827485656585895
02-Jan-2006 10:00:00,20.2054410206169,NaN,NaN,NaN,NaN,293.561384879222,NaN,0,302.838490156477,-2.16843440396798,NaN,0,99.5272117332443,NaN,0.827587442650511,815.765944405368,0.000116520909569999,9.99999999999091e-06,0.000106520909570008,0.827587442650511
02-Jan-2006 11:00:00,17.5496900042035,NaN,NaN,NaN,NaN,292.873438128092,NaN,0,301.857992642252,-2.32855892343798,NaN,0,99.5331828258962,NaN,0.827689228715128,815.715537780021,0.000136571666010013,2.32604547869641e-05,0.000113311211223049,0.827689228715128
02-Jan-2006 12:00:00,20.106745445979,NaN,NaN,NaN,NaN,290.616417877568,NaN,6.98965791417729,302.287761361018,-2.839285939935,NaN,5.78597601774009,99.3385990545244,NaN,0.827791014779745,814.884716000449,0.000446083638300024,0.00027951197228208,0.000166571666017944,0.827791014779745
02-Jan-2006 13:00:00,19.1815765337344,NaN,NaN,NaN,NaN,287.76035372163,NaN,19.1749222175607,295.668842070967,-3.52262015775295,NaN,15.8747800606691,99.3335874175817,NaN,0.827892800844362,814.596487079783,0.000425443341260006,0.000295123192742949,0.000130320148517058,0.827892800844362
