Time,f,HS,HS_mod,HS_nor,HS_obs,lw_out,d,sw_in,lw_in,t,sw_out,rh,Ts,Albedo_acc,ps,TotalPrecipmweq,Snowfallmweq,Rainfallmweq,R_median_filter_albe_GFD
01-Jan-2011 00:00:00,3.23100386880789,NaN,NaN,NaN,NaN,231.526156693231,NaN,0,149.367501455447,-18.267697590127,0,50.6352796596997,NaN,0.875241498997219,851.937143766605,0,0,0,0.875241498997219
01-Jan-2011 01:00:00,2.43584331921054,NaN,NaN,NaN,NaN,235.090054777529,NaN,0,151.051498976891,-17.295759252156,0,39.9396228947392,NaN,0.875224860219663,851.987487243649,0,0,0,0.875224860219663
01-Jan-2011 02:00:00,1.64061097502088,NaN,NaN,NaN,NaN,235.379834520307,NaN,0,152.09914081451,-17.212328264715,0,34.1898199253842,NaN,0.875208221442107,852.211866580375,0,0,0,0.875208221442107
01-Jan-2011 03:00:00,2.71161684021811,NaN,NaN,NaN,NaN,247.075650904009,NaN,0,153.500340501656,-14.122449625098,0,35.0980799065122,NaN,0.875191582664552,852.251627558568,0,0,0,0.875191582664552
01-Jan-2011 04:00:00,3.39444610983686,NaN,NaN,NaN,NaN,238.454444369512,NaN,0,152.770314588793,-16.387598672683,0,64.5184221305339,NaN,0.875174943886996,852.411075913361,0,0,0,0.875174943886996
01-Jan-2011 05:00:00,3.22558814082439,NaN,NaN,NaN,NaN,236.957648986744,NaN,0,153.30487573797,-16.783503166306,0,81.985975922176,NaN,0.87515830510944,852.352102188905,0,0,0,0.87515830510944
01-Jan-2011 06:00:00,3.17713712476887,NaN,NaN,NaN,NaN,241.112261340621,NaN,0,155.734959551163,-15.668448429687,0,65.9448455538613,NaN,0.875141666331885,852.234869573085,0,0,0,0.875141666331885
01-Jan-2011 07:00:00,3.39999825998011,NaN,NaN,NaN,NaN,245.2630452201,NaN,0,157.79056811817,-14.570640141765,0,50.8197078874942,NaN,0.875125027554329,852.398804705249,0,0,0,0.875125027554329
01-Jan-2011 08:00:00,5.26497642539704,NaN,NaN,NaN,NaN,243.204173538982,NaN,0,161.029590682609,-15.091122250148,0,50.2399999368697,NaN,0.875108388776774,852.43295772767,0,0,0,0.875108388776774
01-Jan-2011 09:00:00,7.83199234695427,NaN,NaN,NaN,NaN,250.137039249111,NaN,0,167.138126142596,-13.263598302989,0,100,NaN,0.875091749999218,852.357284993135,0,0,0,0.875091749999218
01-Jan-2011 10:00:00,7.629539362551,NaN,NaN,NaN,NaN,264.0137307489,NaN,0,258.919261010298,-9.326607629036,0,100,NaN,0.875075111221662,852.617627948348,0,0,0,0.875075111221662
01-Jan-2011 11:00:00,6.85477338894156,NaN,NaN,NaN,NaN,271.26969990323,NaN,0,280.417215578992,-7.46328080792597,0,99.404496702528,NaN,0.875058472444107,852.908043002437,0,0,0,0.875058472444107
01-Jan-2011 12:00:00,4.97937811815279,NaN,NaN,NaN,NaN,268.805304414699,NaN,9.72205893065721,279.067307721404,-8.06298126536399,8.50720827369655,99.7981100837345,NaN,0.875041833666551,852.967835657725,0,0,0,0.875041833666551
01-Jan-2011 13:00:00,6.6814492585312,NaN,NaN,NaN,NaN,266.804178098771,NaN,11.6615000461782,277.272417948468,-8.55635303037195,10.2041063506051,99.2933774784654,NaN,0.875025194888995,852.834982779176,1.6470153139835e-05,9.73060792193792e-06,6.7395452178971e-06,0.875025194888995
01-Jan-2011 14:00:00,5.57612774501373,NaN,NaN,NaN,NaN,264.672688331669,NaN,8.45880612539436,275.052585574853,-9.08642413995,7.40152773420792,99.5462492972978,NaN,0.87500855611144,852.864572906662,7.6790301650135e-05,4.35298468649989e-05,3.32604547851361e-05,0.87500855611144
01-Jan-2011 15:00:00,5.93800436326186,NaN,NaN,NaN,NaN,265.011467835069,NaN,0,275.355794456731,-9.00220323961196,0,99.5611556777158,NaN,0.874991917333884,852.664888608107,7.64701531300034e-05,4.9730607920992e-05,2.67395452090113e-05,0.874991917333884
01-Jan-2011 16:00:00,7.52905227080374,NaN,NaN,NaN,NaN,267.381311241715,NaN,0,277.73097371282,-8.41406597756799,0,99.1624396816038,NaN,0.874975278556329,852.646525108419,7.64701531400078e-05,5.59313689780083e-05,2.05387841619995e-05,0.874975278556329
01-Jan-2011 17:00:00,7.25315986589982,NaN,NaN,NaN,NaN,267.424689255277,NaN,0,277.886696749136,-8.40279278020699,0,99.2720015171574,NaN,0.874958639778773,852.707971708017,0.000102991062709862,5.3799238944066e-05,4.91918237657956e-05,0.874958639778773
01-Jan-2011 18:00:00,6.88948623846009,NaN,NaN,NaN,NaN,268.63375456715,NaN,0,279.135281585437,-8.10409638086799,0,99.3343903119358,NaN,0.874942001001217,852.566844871351,8.26709141899755e-05,4.62007610559567e-05,3.64701531340188e-05,0.874942001001217
01-Jan-2011 19:00:00,7.56298420485488,NaN,NaN,NaN,NaN,268.366812429549,NaN,0,278.90487022702,-8.16973800462898,0,99.2000471792881,NaN,0.874925362223662,852.421804942409,0.000105661976900137,6.94612158440577e-05,3.62007610560795e-05,0.874925362223662
01-Jan-2011 20:00:00,7.71308012743855,NaN,NaN,NaN,NaN,270.465932508157,NaN,0,281.16214855639,-7.65272906733696,0,99.2200480725111,NaN,0.874908723446106,852.265411862568,8.5661976899928e-05,5.2401522112973e-05,3.32604547869551e-05,0.874908723446106
01-Jan-2011 21:00:00,8.55157233837469,NaN,NaN,NaN,NaN,272.682511664441,NaN,0,283.251330329994,-7.11145586997696,0,99.1971209585974,NaN,0.87489208466855,851.860010359705,9.97306079200371e-05,5.35298468649899e-05,4.62007610550472e-05,0.87489208466855
01-Jan-2011 22:00:00,9.28719287732832,NaN,NaN,NaN,NaN,273.971346334412,NaN,0,284.626275340558,-6.797481355125,0,99.1822046368051,NaN,0.874875445890995,851.472084232768,0.000102401522110085,6.59313689779992e-05,3.64701531320861e-05,0.874875445890995
01-Jan-2011 23:00:00,9.76067090757303,NaN,NaN,NaN,NaN,276.001756925719,NaN,0,286.381627219102,-6.30703668713795,0,99.1666779164105,NaN,0.874858807113439,851.166336573624,9.59313689797909e-05,5.59313689780083e-05,4.00000000017826e-05,0.874858807113439
02-Jan-2011 00:00:00,8.84745442149097,NaN,NaN,NaN,NaN,278.708154899677,NaN,0,289.093662326696,-5.65573308647697,0,99.1757103546122,NaN,0.874842168335883,850.981264100003,7.00000000001637e-05,1.37992389439887e-05,5.6200761056175e-05,0.874842168335883
02-Jan-2011 01:00:00,7.80453853745564,NaN,NaN,NaN,NaN,279.802084310839,NaN,0,290.592297666619,-5.39193384753401,0,99.2943233363784,NaN,0.874825529558328,850.601249148526,9.70596937299888e-05,4.35298468649989e-05,5.35298468649899e-05,0.874825529558328
