Time,f,HS,HS_mod,HS_nor,HS_obs,lw_out,d,sw_in,lw_in,t,sw_out,rh,Ts,Albedo_acc,ps,TotalPrecipmweq,Snowfallmweq,Rainfallmweq,R_median_filter_albe_GFD
01-Jan-2008 00:00:00,23.9893100336732,NaN,NaN,NaN,NaN,281.731481450899,NaN,0,279.623284425068,-4.99205280727898,0,95.9622847224865,NaN,0.870987438124862,829.445390473257,0,0,0,0.870987438124862
01-Jan-2008 01:00:00,21.324235055816,NaN,NaN,NaN,NaN,285.618392863773,NaN,0,295.204388371453,-4.01775814390999,0,96.3647110535049,NaN,0.87096794043543,829.082647613248,0.00336744870674988,0.00281716554178001,0.000550283164969869,0.87096794043543
01-Jan-2008 02:00:00,21.4262945286316,NaN,NaN,NaN,NaN,286.707557769778,NaN,0,296.374376231492,-3.76134614392197,0,97.4523598155873,NaN,0.870948442745997,828.984052766346,0.00572588372316,0.00430285690146002,0.00142302682169998,0.870948442745997
01-Jan-2008 03:00:00,23.3718017899571,NaN,NaN,NaN,NaN,287.692617713408,NaN,0,297.462563637547,-3.52993363367597,0,95.2517091492087,NaN,0.870928945056565,827.827182547988,0.00444012967110007,0.00344173143419994,0.00099839823690013,0.870928945056565
01-Jan-2008 04:00:00,19.5800588947042,NaN,NaN,NaN,NaN,287.471928651518,NaN,0,297.723167767515,-3.57940964293397,0,96.4705969818008,NaN,0.870909447367133,827.596912857004,0.00599224802824006,0.0042788714712101,0.00171337655702996,0.870909447367133
01-Jan-2008 05:00:00,19.932015521961,NaN,NaN,NaN,NaN,288.181976971611,NaN,0,298.856552945814,-3.41128059406799,0,95.1772606002454,NaN,0.870889949677701,827.24849045584,0.00641214427,0.00499479483105006,0.00141734943894994,0.870889949677701
01-Jan-2008 06:00:00,20.1908759911112,NaN,NaN,NaN,NaN,288.383147808746,NaN,0,299.439609558376,-3.36250303498997,0,94.6288105399809,NaN,0.870870451988269,826.259285067693,0.00700559479411004,0.00570325963830987,0.00130233515580017,0.870870451988269
01-Jan-2008 07:00:00,20.6907427086294,NaN,NaN,NaN,NaN,287.936873556399,NaN,0,298.846728221722,-3.467532111563,0,94.6245105788396,NaN,0.870850954298837,825.638270269008,0.00851212207986987,0.00690783746667012,0.00160428461319975,0.870850954298837
01-Jan-2008 08:00:00,18.7857935466537,NaN,NaN,NaN,NaN,288.692180573355,NaN,0,299.724237326693,-3.29042166139396,0,95.1577147426527,NaN,0.870831456609404,824.902808496128,0.00873767678012996,0.00741863906266008,0.00131903771746988,0.870831456609404
01-Jan-2008 09:00:00,19.2340089677908,NaN,NaN,NaN,NaN,291.242179294909,NaN,0,302.292287052804,-2.69683366138298,0,95.6870429641263,NaN,0.870811958919972,824.349119585957,0.00914334778667012,0.00774248987451983,0.00140085791215029,0.870811958919972
01-Jan-2008 10:00:00,19.0397193832864,NaN,NaN,NaN,NaN,292.718512798378,NaN,0,303.824710765039,-2.35474489107997,0,96.0873352768776,NaN,0.87079246123054,823.858167333264,0.00791792479855985,0.00712967964744007,0.000788245151119781,0.87079246123054
01-Jan-2008 11:00:00,20.3413251733765,NaN,NaN,NaN,NaN,294.305676120426,NaN,0,305.25335640794,-1.98940306269697,0,96.4343054621023,NaN,0.870772963541108,823.165461033231,0.00601201561970015,0.00571294010223005,0.000299075517470101,0.870772963541108
01-Jan-2008 12:00:00,22.6436449712714,NaN,NaN,NaN,NaN,296.008916559381,NaN,3.72401522112952,307.001209484491,-1.59801274257399,3.24269916068292,96.7499400754067,NaN,0.870753465851675,822.642275357787,0.00651323826466,0.00635677550822993,0.000156462756430074,0.870753465851675
01-Jan-2008 13:00:00,19.1210515905451,NaN,NaN,NaN,NaN,289.901952457647,NaN,10.1213213003457,307.626115674535,-2.97782206082297,8.81297825889505,98.3534330507454,NaN,0.870733968162243,822.773487745688,0.0059816219121999,0.00569622932738002,0.000285392584819875,0.870733968162243
01-Jan-2008 14:00:00,12.569411574513,NaN,NaN,NaN,NaN,278.803394431964,NaN,7.45618617168448,289.058387933924,-5.63351423697998,6.49220919422495,97.3965137889952,NaN,0.870714470472811,823.331935417379,0.00439553189771004,0.00386376327592006,0.000531768621789979,0.870714470472811
01-Jan-2008 15:00:00,10.0908651573593,NaN,NaN,NaN,NaN,273.353678084555,NaN,0.2,282.459573595352,-6.95500606998098,0.174138994556676,98.8092609969893,NaN,0.870694972783379,824.178533370495,0.00275610664487999,0.00192727832936998,0.000828828315510009,0.870694972783379
01-Jan-2008 16:00:00,10.0039911777406,NaN,NaN,NaN,NaN,265.348026529736,NaN,0,276.974068426979,-8.91219028318096,0,99.0506973367697,NaN,0.870675475093947,824.850165275616,0.000618988798009923,0.000539308946519896,7.96798514900274e-05,0.870675475093947
01-Jan-2008 17:00:00,6.70324241286629,NaN,NaN,NaN,NaN,260.351346874895,NaN,0,269.753555759728,-10.174934960403,0,99.6558309132906,NaN,0.870655977404514,825.800485247433,0,0,0,0.870655977404514
01-Jan-2008 18:00:00,7.68898868820437,NaN,NaN,NaN,NaN,262.654159213755,NaN,0,272.38088377625,-9.594162747192,0,99.3884131657639,NaN,0.870636479715082,826.467953231528,2.99999999999727e-05,0,2.99999999999727e-05,0.870636479715082
01-Jan-2008 19:00:00,8.24343606316465,NaN,NaN,NaN,NaN,262.326989689153,NaN,0,272.751894774197,-9.67277982377595,0,99.2810577828727,NaN,0.87061698202565,826.923922785829,4.0000000000191e-05,1.99999999999818e-05,2.00000000002092e-05,0.87061698202565
01-Jan-2008 20:00:00,8.1971556398216,NaN,NaN,NaN,NaN,261.923919862935,NaN,0,271.975600917483,-9.775806849508,0,99.2826460754129,NaN,0.870597484336218,827.524918851869,3.99999999999636e-05,0,3.99999999999636e-05,0.870597484336218
01-Jan-2008 21:00:00,8.51566691398071,NaN,NaN,NaN,NaN,261.916595912512,NaN,0,271.515766143231,-9.77987548053,0,99.2819623380141,NaN,0.870577986646785,827.746549165956,1.75984778900329e-05,0,1.75984778900329e-05,0.870577986646785
01-Jan-2008 22:00:00,10.1569494179036,NaN,NaN,NaN,NaN,261.966218430474,NaN,0,272.532523951783,-9.76264790759899,0,98.9505512531526,NaN,0.870558488957353,827.867565585109,3.52984685991942e-06,0,3.52984685991942e-06,0.870558488957353
01-Jan-2008 23:00:00,9.67713535114659,NaN,NaN,NaN,NaN,261.913438227498,NaN,0,271.70923493068,-9.77970020462197,0,99.0504722470346,NaN,0.870538991267921,828.312474694341,0,0,0,0.870538991267921
02-Jan-2008 00:00:00,9.93482492552542,NaN,NaN,NaN,NaN,261.611643221651,NaN,0,271.499329046849,-9.85509278944295,0,99.0187729089877,NaN,0.870519493578489,828.369664318905,0,0,0,0.870519493578489
02-Jan-2008 01:00:00,9.03173259818985,NaN,NaN,NaN,NaN,259.158502779923,NaN,0,268.682781660759,-10.47585020924,0,99.1062514247576,NaN,0.870499995889057,828.65177449819,0,0,0,0.870499995889057
02-Jan-2008 02:00:00,8.43621456327037,NaN,NaN,NaN,NaN,254.873210216663,NaN,0,245.292145151195,-11.663815101645,0,100,NaN,0.870480498199624,828.66989272094,0,0,0,0.870480498199624
02-Jan-2008 03:00:00,8.66529140206526,NaN,NaN,NaN,NaN,251.451533958402,NaN,0,163.485761652794,-12.945974932752,0,93.8417867845121,NaN,0.870461000510192,828.488864010692,0,0,0,0.870461000510192
02-Jan-2008 04:00:00,5.78990353112501,NaN,NaN,NaN,NaN,247.646065935742,NaN,0,162.644268750506,-13.927659284487,0,96.8790875397531,NaN,0.87044150282076,829.443789875937,0,0,0,0.87044150282076
02-Jan-2008 05:00:00,2.81306493012899,NaN,NaN,NaN,NaN,242.587333139305,NaN,0,159.974240942639,-15.258301116914,0,98.9255131696772,NaN,0.870422005131328,830.10195051909,0,0,0,0.870422005131328
02-Jan-2008 06:00:00,3.06548596756908,NaN,NaN,NaN,NaN,250.02171792793,NaN,0,159.198303809894,-13.33388831027,0,62.7589301492873,NaN,0.870402507441896,830.363570551751,0,0,0,0.870402507441896
02-Jan-2008 07:00:00,4.24342905369172,NaN,NaN,NaN,NaN,254.106200961974,NaN,0,165.701280895658,-12.259428926786,0,34.2668653732943,NaN,0.870383009752463,830.578911946817,0,0,0,0.870383009752463
02-Jan-2008 08:00:00,6.56115683831203,NaN,NaN,NaN,NaN,274.133978185671,NaN,0,178.96886085739,-7.26312007261498,0,25.4261918554718,NaN,0.870363512063031,830.543446273993,0,0,0,0.870363512063031
02-Jan-2008 09:00:00,7.02052310254199,NaN,NaN,NaN,NaN,272.844136491841,NaN,0,281.98759607725,-7.07888172540896,0,52.7008750267874,NaN,0.870344014373599,830.587627152455,0,0,0,0.870344014373599
02-Jan-2008 10:00:00,8.22370377243209,NaN,NaN,NaN,NaN,274.557071737706,NaN,0,287.612717996663,-6.64393115512098,0,52.5766667084564,NaN,0.870324516684167,830.562998188531,0,0,0,0.870324516684167
02-Jan-2008 11:00:00,10.1425469386261,NaN,NaN,NaN,NaN,276.907819629282,NaN,0,288.087666068767,-6.08468857491698,0,78.566293624708,NaN,0.870305018994734,830.685111253135,3.94104594099645e-05,3.56112204601686e-05,3.79923894979584e-06,0.870305018994734
02-Jan-2008 12:00:00,10.9408988668061,NaN,NaN,NaN,NaN,285.030862190745,NaN,7.75065039596892,296.564028177561,-4.14717681649296,6.74527882031096,95.5650817048531,NaN,0.870285521305302,830.94033490592,0.000416294877220025,0.000426025485149921,0,0.870285521305302
02-Jan-2008 13:00:00,10.2304480027979,NaN,NaN,NaN,NaN,287.376300212375,NaN,21.1914106732619,295.100152619381,-3.613428333988,18.4421647014305,95.4725875937228,NaN,0.87026602361587,830.970415488721,0.000646302273939909,0.000639832120800065,6.47015313984408e-06,0.87026602361587
02-Jan-2008 14:00:00,10.89050392187,NaN,NaN,NaN,NaN,289.734757245933,NaN,16.2860228316943,298.242159870335,-3.05882091880898,14.1728547904406,95.2212942841035,NaN,0.870246525926438,831.002813572371,0.000938797912220025,0.000935806849509845,2.99106271017997e-06,0.870246525926438
02-Jan-2008 15:00:00,10.0351670859709,NaN,NaN,NaN,NaN,290.572089113042,NaN,1.36200761056476,298.839898245194,-2.86509544289697,1.18525583537796,95.4904995258246,NaN,0.870227028237006,831.143615055704,0.000947662190750179,0.000947392798680085,2.6939207009493e-07,0.870227028237006
02-Jan-2008 16:00:00,9.97737156244729,NaN,NaN,NaN,NaN,292.444607781512,NaN,0,300.886037567088,-2.43015226931595,0,96.6342112384843,NaN,0.870207530547573,831.338201457326,0.00115015782903993,0.00114422646006005,5.93136897987273e-06,0.870207530547573
