Time,f,HS,HS_mod,HS_nor,HS_obs,lw_out,ps,d,sw_in,lw_in,t,t2,sw_out,rh,Ts,Albedo_acc,TotalPrecipmweq,Snowfallmweq,Rainfallmweq,R_median_filter_albe_GFD
01-Jan-2016 00:00:00,9.69469527106609,NaN,NaN,NaN,NaN,247.851931389194,810.440296327711,NaN,0,208.912811693859,-13.635960955808,NaN,0,98.7490416608448,NaN,0.787832164467506,0,0,0,0.787832164467506
01-Jan-2016 01:00:00,9.28914362781084,NaN,NaN,NaN,NaN,251.268359164746,810.947747303038,NaN,0,250.4805591194,-12.549325576925,NaN,0,94.6239184501982,NaN,0.787850960012888,0.000129824724089985,0.000126294877220062,3.52984686992385e-06,0.787850960012888
01-Jan-2016 02:00:00,11.3199161209943,NaN,NaN,NaN,NaN,252.003477349641,811.677079465333,NaN,0,238.859994276059,-12.421622932707,NaN,0,99.3983555476048,NaN,0.78786975555827,0.000462808390090004,0.000443667322769898,1.91410673201062e-05,0.78786975555827
01-Jan-2016 03:00:00,8.14585976150252,NaN,NaN,NaN,NaN,250.85120453223,812.281017870613,NaN,0,235.945430127533,-12.72946146866,NaN,0,100,NaN,0.787888551103652,0.00012379923893991,0.000123799238940137,0,0.787888551103652
01-Jan-2016 04:00:00,9.29389818977281,NaN,NaN,NaN,NaN,255.972810865079,812.714969678435,NaN,0,259.038402931382,-11.318609679877,NaN,0,96.8679869951896,NaN,0.787907346649034,0.000254584408590063,0.000227794106939882,2.67903016501805e-05,0.787907346649034
01-Jan-2016 05:00:00,8.77091408566809,NaN,NaN,NaN,NaN,255.994626312362,813.866839274437,NaN,0,263.282512472724,-11.291870134664,NaN,0,99.2851458087315,NaN,0.787926142194416,0.00107905434785994,0.000847605874590045,0.000231448473269893,0.787926142194416
01-Jan-2016 06:00:00,11.2145394941276,NaN,NaN,NaN,NaN,256.466788147245,814.592090765888,NaN,0,250.389625868092,-11.238188018482,NaN,0,94.3546559657034,NaN,0.787944937739797,0.000537155646889914,0.000438916871959918,9.8238774929996e-05,0.787944937739797
01-Jan-2016 07:00:00,6.1569259862797,NaN,NaN,NaN,NaN,247.53125492022,815.567624973409,NaN,0,230.774438567221,-13.605961879072,NaN,0,100,NaN,0.787963733285179,6.48030442200707e-05,5.21321300400359e-05,1.26709141800347e-05,0.787963733285179
01-Jan-2016 08:00:00,7.27802565037737,NaN,NaN,NaN,NaN,252.066474147928,816.261980148536,NaN,0,244.033726333704,-12.379375516894,NaN,0,100,NaN,0.787982528830561,0.00157321525807993,0.00131922778678995,0.000253987471289975,0.787982528830561
01-Jan-2016 09:00:00,6.46575988711077,NaN,NaN,NaN,NaN,247.045516493353,817.025869324741,NaN,0,219.700758241334,-13.7881435314439,NaN,0,100,NaN,0.788001324375943,2.02693920700767e-05,1.6470153130058e-05,3.79923894001877e-06,0.788001324375943
